hdp.1	hdp.2	hdp.3	hdp.4	hdp.5	hdp.6	hdp.7	hdp.8	hdp.9	hdp.10	hdp.11	hdp.12	hdp.13	hdp.14	hdp.15	hdp.16	hdp.17	hdp.18	hdp.19	hdp.20	hdp.21
T[Ins(C):R7]T	0.000793957295861019	0.000363025867841417	0.000274111509084361	0.000129541589622123	8.57672261662321e-05	0.000191743650131275	1.57109227097892e-05	0.000576914888285387	0.00251811376229192	4.98884245860471e-05	7.36423708221332e-05	0.000137657594659067	0.000255624394160938	0.000527201279641735	0.00050229639502373	0.000441990084142993	0.000248273615497944	0.000184586230174714	0.000907532828031925	0.000469656690978031	0.00117968420008041
T[Ins(C):R8]A	0.00143270477587666	0.000319140359898097	0.00224720015016229	6.56471524284313e-05	3.22477479080368e-05	0.000614756005541368	0.000162640701108185	0.00138623683130188	0.00331701484351143	0.000107758150283463	0.000570234737481364	0.000992298724279531	0.00041506290035358	0.00171445061815814	0.00223274052169594	0.00057181103650073	0.000252426606761381	0.00068025152331088	0.00483695943538585	0.000963770288951391	0.000736559662827576
T[Ins(C):R8]G	9.57089520685945e-05	2.73528591395005e-05	0.000383764628185099	9.71960266537454e-06	2.37292906277973e-06	0.000273767765247673	1.47505973607801e-05	0.000177667852998004	0.000848439598836436	4.4843480143503e-05	6.19002507719597e-05	0.000108502856299676	8.07749779420325e-05	0.000413106151748656	0.00015758723248483	4.7458633231545e-05	9.91965531157903e-05	0.000117830247339399	0.00107364066197551	0.000120105179247556	0.000231345351404211
T[Ins(C):R8]T	0.000264107122880926	7.14759490632279e-05	0.00051723495908395	1.99513623798613e-05	1.58260371786489e-05	0.000137879643166687	0.000178466862859855	0.00064747293491382	0.00134983939448818	0.000144387453155849	0.000166077975575315	0.000286490476633637	0.00010714939003693	0.000376269069845398	0.000505477054761956	9.81197103320686e-05	0.000102549400102643	0.000178754624304411	0.00155122978544524	0.000476815192347051	0.00103071176039043
T[Ins(C):R(9,)]A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
T[Ins(C):R(9,)]G	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
T[Ins(C):R(9,)]T	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A[Ins(T):R0]A	0.00197402830136319	0.000341730867779866	0.00250255016261081	0.00602835023720952	0.00392504926806173	0.00230486701332499	0.00227658568537498	0.0190458508027302	0.00666068604828123	0.0361171150466364	0.00184195307372133	0.00509074291556853	0.00126428796624417	0.000655473414282649	0.00179261156701026	8.77618787791275e-05	0.001312935891203	0.00308320183238811	0.0101924602103096	0.00838507116766338	0.00326811605565346
A[Ins(T):R0]C	7.56280268656722e-05	5.11366929259021e-06	0.000158353349533671	0.000193959565132685	6.90948768389924e-05	0.000298728162855123	0.00129847511090221	0.000266982420141615	0.000134433188183149	0.00118608273977328	0.000306025352650916	0.00119995392966933	0.000483922887505275	2.68544812013978e-05	0.000868567952151642	1.91960172524803e-05	3.00873645432845e-05	0.000790659726815348	0.000505773327599781	0.000395535548856903	0.000116708700224928
A[Ins(T):R0]G	0.000869829990829277	8.808983790594e-05	0.00026027387521861	0.00777841363656157	0.00305716266977526	0.00172128495117846	0.00351540538559675	0.00122233452636544	0.000684382227480283	0.00154601824933602	0.000158442676617317	0.000759341094087344	0.00076889910509813	6.87267783299174e-05	0.00220217314239351	0.000533830766976496	7.51291831479738e-05	0.000767895258081641	0.000767455732957038	0.000538542401125604	0.00041730637596091
A[Ins(T):R1]A	0.000665909825739037	2.06453204616304e-05	0.000759039885161841	0.000830081382665605	0.000219334813494221	0.000386076277673961	0.00197853911005651	0.000974831510268495	0.00052989338000013	0.0110865755611942	0.00167769191373587	0.0036386353845925	0.00170199415999743	0.000126628004589696	0.0020285999966789	4.91569695482813e-05	0.000115101481590593	0.00101328923310396	0.000950849490755301	0.00225578529199761	0.000485483242310513
A[Ins(T):R1]C	0.000157442063420109	7.0840110358823e-06	6.56556239885342e-05	0.000375126585305322	0.000136721727604852	0.000452925002117319	0.000702766090404875	0.000439144053914991	0.00011486800925859	0.00196889806782269	0.000562202192670921	0.00111653881815958	0.000354306603663146	2.31806270804344e-05	0.00184990474956766	9.16821921616763e-05	3.71480316142377e-05	0.000453815568826924	0.000132896452463538	0.000386248395889549	8.69973810375521e-05
A[Ins(T):R1]G	0.000448133352458813	2.51810420997531e-05	0.000142833224205335	0.00166925639826989	0.000422192580464723	0.000665274257081978	0.0121259129428963	0.000669574714315468	0.0004790663122522	0.0032664734446594	0.000582777191087196	0.000437589425406442	0.000390554047606295	3.59063007863137e-05	0.00376879263891242	0.000571037229102985	4.37644973777051e-05	0.00136067269333799	0.000171826157238947	0.000565060661509358	0.000595810891841241
A[Ins(T):R2]A	0.000934708436229624	0.000100044279540185	0.000371051860040048	0.000617058194038187	0.000429666167746125	0.000641070637487094	0.00100907146372482	0.00168326505941922	0.000691519132560688	0.00397540563544471	0.00117621575983189	0.000940453501269397	0.000912760992554547	0.000187328000767281	0.0010309881351478	0.000190872491443636	0.000152758695926293	0.00181953525197266	0.00171867625995669	0.00174531915090981	0.000942387981174868
A[Ins(T):R2]C	0.000369433019856296	1.81347023707946e-05	8.47055477322526e-05	0.00031520421055919	0.000236186190391355	0.000310106386658094	0.000426768585099653	0.000175683768417063	7.13108582174913e-05	0.0011590691052425	0.00043074886661669	0.000179311480410825	0.000614340987685919	5.48357538124904e-05	0.000704949858344981	0.000462715070229571	0.000116069413697298	0.000771903161752503	0.00035039644386059	0.000392055401700683	0.000263042682998658
A[Ins(T):R2]G	0.00106961917223308	0.0001372182770704	0.000469541476603732	0.00279890412959513	0.000585781463740609	0.000696514584513005	0.016777229564315	0.000608744834333898	0.000989369573647816	0.00118862320697054	0.000402591145899358	0.000580667690380233	0.000633894615461179	0.000195691106591328	0.0023420395563368	0.00175596476807682	0.000170166925769225	0.00113132093591888	0.00141906813024993	0.00068188482255056	0.00126709025515119
A[Ins(T):R3]A	0.00101540239523458	8.2386426108791e-05	0.000320261219806255	0.00207668302147256	0.000685542135779118	0.000457983465674999	0.000609307227439307	0.00288266725934913	0.00109784055499799	0.00115650323337327	0.00104579644136416	0.000622673412819085	0.000300788035788377	0.000395040000886181	0.0022048581148998	0.000495670253158813	0.000421844791462092	0.00038607351445354	0.00236719668854663	0.00212529314109201	0.000332008218535184
A[Ins(T):R3]C	0.000417023291551679	2.96546602414773e-05	0.00020166136651182	0.00112240924503111	0.000461855324813105	0.000265084733314017	0.000216188442568933	0.000521545086026562	0.000314410388577131	0.00069691154683031	0.000843142638110173	0.000437535755403326	0.000173657382595646	9.3389800192688e-05	0.000580119290436946	0.000279414392940972	7.47848786410798e-05	0.000682107034269612	0.000307043405034827	0.000355005432412912	0.000226254850288613
A[Ins(T):R3]G	0.000815974169054364	0.00011092334377071	0.000309892952009476	0.00319164891738991	0.0009634384949091	0.000460625550315362	0.00789310610857577	0.000235313969349692	0.000612011432864711	0.000634517672465787	0.000642101185669043	0.000649955664403093	0.000432387478707767	0.000110751170876856	0.00111190907576059	0.0006889340891509	0.000134263239739057	0.000908140077802529	0.000238947341364891	0.000485207186933295	0.000547694901719021
A[Ins(T):R4]A	0.00202811716252859	0.000551630214668218	0.000616841200593824	0.0102966898470465	0.00381665946715432	0.00127726868671784	0.000851424454431487	0.0017333439694622	0.00295215979561234	0.000980063552412089	0.00360695144723324	0.00111456495471164	0.000404152852707515	0.000725048499453326	0.000365362797202705	0.00203237716123377	0.00102456001443449	0.000660996621019118	0.000281863866962001	0.00153833935781684	0.000919774684669805
A[Ins(T):R4]C	0.00293904627795898	0.000293905639194868	0.00031093540998507	0.00526538419051314	0.00257080660826045	0.000361394693018509	0.00046541207714378	0.000877895905063983	0.000940803703549124	0.000610539896235718	0.00293792517135959	0.000295638230498089	0.00023705967320318	0.000474610539892668	0.000943747182327891	0.00126570184372152	0.000591404577452963	0.00022214177197946	0.00033863241234838	0.00148652526754712	0.00131716357880095
A[Ins(T):R4]G	0.00250119456759058	0.000185019915955216	0.00051548654142528	0.00679841819498693	0.00251703323635768	0.00072224503694026	0.00280802973351663	0.000991288645939868	0.00119908734238793	0.000596736691130646	0.00151587848922355	0.0003568279973841	0.00137922032020696	0.000739034851380888	0.000521173817106447	0.00173105531748798	0.000560500580811637	0.000584910068791319	0.00144939852442087	0.00140688014085379	0.000491663540848042
A[Ins(T):R5]A	0.00905513019512347	0.000931274905932487	0.00309486819172344	0.0133653869288462	0.0231589934213292	0.000346830035478417	0.000155956836679081	0.00315373320240733	0.0055366796123973	0.00122565898459448	0.00237384190274033	0.00168470139781376	0.000411395926965436	0.00232686817589429	0.00129998107300919	0.00464566769578752	0.00160780796962554	0.00126822583591405	0.000487745331256394	0.00449988743037648	0.00147063860257628
A[Ins(T):R5]C	0.0104761164852426	0.00010211632177661	0.00115088184582977	0.00949189764133924	0.015750458248733	0.000691907532401417	0.000498908225317218	0.00164016120641079	0.00102109700316368	0.00210756523567273	0.000679009998841678	0.00118017951518789	0.00122806724951231	0.00234184636132507	0.00183697557426812	0.00399049678122615	0.000697874199574946	0.00107406516919228	0.000482936410520728	0.00505819337977626	0.0022960597736105
A[Ins(T):R5]G	0.00896056922951339	0.000471699885557494	0.00140506441522261	0.0112692988458461	0.00929979218609889	0.00105845362662827	0.00306793218597246	0.00179580418251028	0.000647853909573118	0.00099738107047336	0.00160771822519807	0.000829487788160061	0.000415768498731473	0.00189411922218519	0.00232547534133642	0.00418010134729517	0.00160614366953024	0.000868591187082115	0.00167247860992421	0.00404639337249589	0.00103595282562353
A[Ins(T):R6]A	0.020447919449277	0.00239527998281822	0.00393551234647671	0.00685490342687013	0.049428857783402	0.00135549563496417	0.000423503478913022	0.00390481687979798	0.00770281551487348	0.00150354587190996	0.00156922627046643	0.00337846706282046	0.00305168091173574	0.00198116171639513	0.00163564394356535	0.00725487476479654	0.00555172783775804	0.00296950672375675	0.00047420614594766	0.011224977264867	0.00469279675379174
A[Ins(T):R6]C	0.025444423990987	0.000202874550814151	0.00318690528184531	0.00886340127320421	0.0331037470756823	0.00275788495309297	0.000861104533949499	0.00150904243856176	0.000861998471505208	0.00176462333460361	0.00343841989433401	0.00291116234568875	0.00189553658778825	0.00212825512351813	0.00224946996577362	0.00702293920487862	0.00252782452743295	0.00221187509200684	0.000831223040442827	0.0119821005642018	0.00848895550897006
A[Ins(T):R6]G	0.0353424176587281	0.000946718817859522	0.00440623362729788	0.00517556322536661	0.016038855388599	0.00198178918599536	0.0020535597263211	0.00212054038250798	0.0017694037869815	0.00171520066233706	0.000738538458200518	0.00152858132208276	0.00257046816345464	0.00334723028100332	0.00206267849387417	0.0102158099265129	0.0054013773336363	0.00181853857751483	0.00449501679772018	0.0122270430009361	0.00411347621767708
A[Ins(T):R7]A	0.0302451093936042	0.00614971700939331	0.00628164162117658	0.000833951013703342	0.0422734415542624	0.0021120346650002	0.00103718978994381	0.00914486885081721	0.0133432608223361	0.00295715886105792	0.00428499169884689	0.00133002616388799	0.00218949849381474	0.00259825674379491	0.0028197581261106	0.00988433600936701	0.00917984579293625	0.00209890098191943	0.000788364716609537	0.0177633689585657	0.0092281894773133
A[Ins(T):R7]C	0.0306437109445954	0.00193425383481517	0.00142458268965101	0.002943651092942	0.030005258332682	0.00115339607518725	0.00150371584449244	0.00458705743638015	0.00132688657570309	0.00317156159017005	0.00299779245806316	0.00406664769610957	0.00129572451215623	0.00219994669141272	0.00214434296533486	0.00714314505647884	0.00566662079690079	0.000696314946753621	0.00123471404334863	0.0158718624235491	0.00353356776453217
A[Ins(T):R7]G	0.0371547268563608	0.0036389910799281	0.00531776217746666	0.00635868015261916	0.00938348269245434	0.00241945913659621	0.00214571254681202	0.00430917793154399	0.00220458873235319	0.00211115152853285	0.00401590436862247	0.00318481376491029	0.00174308457462521	0.00255837775352327	0.00180793656393081	0.00897904039955038	0.00733792239708499	0.00154746433082365	0.00478159500755164	0.0149455320647456	0.00257010797662668
A[Ins(T):R8]A	0.0367490931905884	0.00562440158670096	0.00370710279936583	0.000753667550938059	0.0222893230574373	0.00122405524330791	0.000918762467904006	0.0203851386558668	0.0158557922529315	0.00321796110647187	0.0029233439118346	0.00535925990449196	0.00242522715189598	0.00166990594026233	0.00279195833385312	0.000700609568642169	0.0121994234748085	0.00213835444636197	0.0030641337094147	0.0229085014847174	0.00371430206329553
A[Ins(T):R8]C	0.0336721610869223	0.00348608180085681	0.00067155582295709	0.000630362896047347	0.0255070994977814	0.00178180063856929	0.000909965887707083	0.00790282421289769	0.00509725907804662	0.00191955796074005	0.00415026693636077	0.00596131807278079	0.00254586843818899	0.000737373583817736	0.00319532381883722	0.0013528748208867	0.0106105910479362	0.00236502366508074	0.00404494255809658	0.0172828514427804	0.0018264502911168
A[Ins(T):R8]G	0.039381561498186	0.00391201032636815	0.0032080016645925	0.00162533608599158	0.00819892561844553	0.00447569138077507	0.000915766252815098	0.00838979393351374	0.00393450469273955	0.00153968613484687	0.00242052413225324	0.0045820944060364	0.00248587653974128	0.00073177390179313	0.00193776531142748	0.000420275308272553	0.0101511520838087	0.00177435621085747	0.0153896594628622	0.0186856420650157	0.00388800286685551
A[Ins(T):R(9,)]A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A[Ins(T):R(9,)]C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A[Ins(T):R(9,)]G	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C[Ins(T):R0]A	0.000173815290057038	7.21748541089366e-06	0.000376220199120626	0.00036591913968906	7.67930623444438e-05	0.00081410726622002	0.00332595240074423	0.000554351693864916	0.000465698643796415	0.000851661989094951	0.000317662319387208	0.000264360545348773	0.000560207693951621	2.09559638124341e-05	0.00236446940358169	2.26066743569966e-05	2.62195156038667e-05	0.000825002583931546	0.000242766832115608	0.00045526040541736	0.000152041079799104
C[Ins(T):R0]C	0.000120326935584489	1.13105391037577e-05	0.000375433205154862	0.000157425695629345	1.38957944705167e-05	0.000318152131844325	0.00199413479372442	0.00229337875830896	0.000959101115409312	7.53481400145131e-05	0.000833982616100884	0.0013134480962588	0.000306219005121254	6.6107952287423e-05	0.000810572546015678	2.34799268821621e-05	5.60013705142733e-05	0.000706175662134314	0.00186800016025856	0.000917208224734381	0.000267982619996752
C[Ins(T):R0]G	5.77063209254949e-05	7.20472771589708e-06	0.000129142550818357	6.94029707885878e-05	1.45207634417838e-05	0.000245421781794531	0.00131649081444962	0.000939356385571279	0.000284740482657543	0.000164797990029776	0.000133141620927117	0.000225831446445107	8.19723570075487e-05	2.03582930837176e-05	0.00239565639192403	1.52974574915549e-05	2.00705280722948e-05	6.77738631326768e-05	0.000212123603464137	0.000272093115912521	0.000196414476143377
C[Ins(T):R1]A	0.000272847262895355	5.55393012558529e-06	3.46414691178129e-05	0.000446179839918827	6.95408182403652e-05	0.000349379182468114	0.00183848526115702	0.000623633158941271	0.000150789461620187	0.000355481223743557	0.000203343141644996	0.000655322664714701	0.000277252053531825	4.7344518908112e-05	0.000230618484656043	8.66306904547139e-05	5.64601198995152e-05	0.0012571669906	0.000196481879437389	0.000840997150532948	8.83381186553222e-05
C[Ins(T):R1]C	0.000226872451884916	1.57003897387119e-05	0.000181483830122565	0.000935312584356534	0.000275152354740513	0.00100577125550787	0.00109557757116357	0.000827647809514099	0.000388822080335672	0.000463944353674257	0.00041308895173526	0.000943435168109179	0.000284724981806787	4.13421053530453e-05	0.00155414470118197	6.8340556159834e-05	3.20639633744112e-05	0.00151557074817298	0.00115218394225122	0.000470717790150696	0.000202802696557458
C[Ins(T):R1]G	0.000347304045878306	1.4054286017314e-05	4.71152548020559e-05	0.00029512765423399	0.000120026592950535	0.00152169470796952	0.0183940333219067	0.000488653885434757	0.000220354542240841	0.000507081486683606	0.00032963811346823	0.000659198831606417	0.00106386595426889	4.52923018539529e-05	0.00819094235677964	0.000119180323723692	4.87050245836715e-05	0.00191922390359554	0.000116876416971957	0.000784583734657297	0.000255249197487876
C[Ins(T):R2]A	0.000292045336275638	4.56582257697777e-05	0.000205088155245819	0.000639467910253787	0.000128444143782289	0.000301064880929012	0.000321017557666769	0.000331103727257459	0.000902068223965958	0.00053863620632948	0.000312918736560968	0.000434249958545886	0.000867436987659405	6.85789672894821e-05	0.00123302198942914	0.000647007091132147	7.43106113062314e-05	0.00230121529393987	0.000101693031835295	0.000647924117665569	0.000325892447476586
C[Ins(T):R2]C	0.000472470386290368	6.73063492003843e-05	0.000276239002370519	0.000720149717390602	0.00036055176062678	0.00125589302706465	0.0014820509046188	0.00121819717169666	0.00189846247413438	0.000408881844229806	0.00050152873056092	0.000410957177193507	0.0012309003339084	0.000258546144894679	0.00266097298281527	0.00114867512853854	0.000101444716065031	0.00127995266517324	0.000408518180255795	0.000734645697225431	0.000810902488274945
C[Ins(T):R2]G	0.00102386019011922	0.000238045951296743	0.000777694251729049	0.000673031268872276	0.000142310642832277	0.000370197216217307	0.0176595764949846	0.000386104397501225	0.00310321528048538	0.000409138008005529	0.000481251666533979	0.0013318032373245	0.00137012772292819	0.000690439294101556	0.00130844906322135	0.00319877682990498	0.000151064329803635	0.000741748457943158	0.00101407843192575	0.000420706001255917	0.00144715060024572
C[Ins(T):R3]A	0.000432617394477902	2.47312731733172e-05	9.51177663264219e-05	0.00290616119694699	0.0027347502916294	0.000201568487487399	0.000487115430031387	0.000560280876856798	0.000344886677481925	0.000455372393939527	0.000670112860117094	0.00128796677144602	0.000480036750984604	7.19936165424358e-05	0.00118097483007635	0.000597365326587689	7.31971984219657e-05	0.00118660455956935	0.000701294877934132	0.000643466763625748	0.000156708567441716
C[Ins(T):R3]C	0.000708136935413858	3.4123825225514e-05	0.000849430193844003	0.00388891090531907	0.00176336622766372	0.000409350520762185	0.000370762410745441	0.00122796378959509	0.000456508371733062	0.000274759995606855	0.000264495635518238	0.000632608326729239	0.000492694758248632	6.56837988670436e-05	0.00108117646738085	0.000680237301991913	0.000130466191444719	0.000345591566793878	0.000951438783613983	0.00108874951800423	0.000543335712031298
C[Ins(T):R3]G	0.000778978584379132	0.0001289748804128	0.000358144060231579	0.00571909842968779	0.00131027023358853	0.000409416904798375	0.00938310850708436	0.000268174408940242	0.00121457072702654	0.000242341517113914	0.000212298698877292	0.000796397249572158	0.0012753263045044	0.00031937038803379	0.00168401475594798	0.00146690419777601	0.000211279793507921	0.000482560084307632	0.000815246656274111	0.000447333966940756	0.000648544181566904
C[Ins(T):R4]A	0.000829866758826102	0.000250091863197001	0.000156562354540029	0.0153288946237327	0.0143301088449866	0.000138941787745727	0.000191911417745983	0.000647834376678565	0.000614867026219539	0.00013566729950128	0.000368801881038561	0.000217494705961076	0.000165126056753843	0.000148057392169321	0.00142997504958318	0.000903115586163944	0.000323940107651042	0.000381355215158477	0.000633409795658045	0.000776260882067533	0.000757294492723785
C[Ins(T):R4]C	0.000978292384032284	0.00021513613997322	0.00069994391768376	0.00889786375197559	0.0137243381393057	0.000301038327314536	0.00064860374072076	0.000542547159633347	0.0012715869920166	0.000280230468304939	0.000398291543731733	0.000357907360780101	0.000229554672274677	0.000264166177714707	0.00258810695972136	0.000868270945813703	0.000679748264562714	0.000427265857737402	0.000551905500647971	0.000885629692101489	0.000506275429965771
C[Ins(T):R4]G	0.00110437971844267	8.04803542629345e-05	0.00029917033090874	0.0116846013063374	0.00663680590962326	0.000626174059766052	0.00126471007163105	0.000448187788283933	0.000795521754585627	6.23578844125617e-05	0.000302333302963498	0.00038654328910937	0.000248589792151031	0.000355062469920922	0.000436080842291572	0.00094436200659191	9.93051787630358e-05	0.000484988152933631	0.00144974773500379	0.000492049478905075	0.000284236374967259
C[Ins(T):R5]A	0.0030726057576164	0.000266440849335115	0.000473394038687448	0.00824687799875065	0.0359471768673777	0.000579758341661985	0.000694814596515079	0.00236246027687716	0.00108322174593114	0.000238871662333667	0.000359624333476957	0.00207863922068579	0.000968107701681131	0.000874492958994847	0.00165018410236867	0.00082024361075972	0.000918311523094396	0.0011729692047526	0.00131279898473425	0.00262556775189849	0.000557273647480202
C[Ins(T):R5]C	0.00404464980206306	8.28502766419685e-05	0.00030521493901228	0.00772059679635067	0.0258428445473143	0.00123692046952154	0.000936624519395576	0.000853571643321669	0.000541145332273081	0.000768355835585045	0.000824413664537608	0.000581979623789737	0.000468634922650916	0.000908070700347057	0.00121753176343129	0.0011574962221068	0.000413907360238372	0.000475721201059732	0.00141289874328496	0.00220385780885366	0.000500353241343963
C[Ins(T):R5]G	0.00309196151633276	0.000224605839973462	0.000816038575526968	0.00838072170758532	0.0121613330577741	0.000283552772182083	0.000974154034034852	0.000591580195633662	0.000700210611024944	0.000296002535487882	0.000855550729148267	0.00087318709736391	0.000807605452479392	0.000574576860290229	0.00122645413360605	0.0017476642075974	0.0004221027773743	0.00054126845104193	0.000598219554208101	0.00137532281176648	0.000685410881195641
C[Ins(T):R6]A	0.00816727942172692	0.000986525113005493	0.000948956774533607	0.0042948010573744	0.024895479473135	0.000675550505884195	0.00048749956017099	0.00336913711369479	0.00245394812238149	0.000484456509236074	0.000681971817182692	0.000396859856375017	0.00109367214029263	0.00193159467640801	0.00151684423697914	0.00316782764165543	0.00151159377244974	0.000534365950275445	0.000914182379548412	0.00602192218352977	0.00129471518585316
C[Ins(T):R6]C	0.0156924502004928	0.000174145545593605	0.00193496269780455	0.00268589952202545	0.0223661030995948	0.00294535347129361	0.000131026790618804	0.00126682262443035	0.00128357050823489	0.00150268634717489	0.00115033636091534	0.00129131816497393	0.00047200255127268	0.00286655306188583	0.00190587609950657	0.0048254893474465	0.00135733856425828	0.00111681614168147	0.000757503231343739	0.00852844862103322	0.00124485695379982
C[Ins(T):R6]G	0.0136362171378486	0.000799063181658951	0.000782983455502449	0.00496963056655245	0.00681105507092467	0.00106414937693338	0.00136139562776929	0.0029120670862985	0.00134880855438338	0.00102553156407492	0.000957619545823209	0.0017783913332534	0.00118341142489926	0.0023221018053875	0.00146549930120492	0.00476587043972751	0.000866712400909114	0.00152929092634784	0.00346069870242587	0.00659577586320496	0.00147588683752926
C[Ins(T):R7]A	0.0103320311605407	0.00308610026056748	0.00151870744264891	0.00059258846835838	0.0152616641572209	0.000826428143336889	0.000165483264141252	0.00641638342000797	0.00978903636954775	0.00226148367493027	0.0023871087458418	0.000633645946789484	0.00163215061147049	0.00134301646886727	0.00218238696038558	0.00409223070040793	0.00425100845238274	0.0012937894754655	0.00104309201119025	0.00843214119508121	0.00207439354404581
C[Ins(T):R7]C	0.0141138046226115	0.00105426955663784	0.000804133403283957	0.00118210399442209	0.0145036256207748	0.000901203121701336	0.000222603415900314	0.00146308550268694	0.00314674749184652	0.000695876306447429	0.00126087586120856	0.000975488086636838	0.000989591034111085	0.00142350065147877	0.00301571981180078	0.00419931601050904	0.0026466483771854	0.000686348202175287	0.000860447601101174	0.00699823390874956	0.00111958043831695
C[Ins(T):R7]G	0.0182908566149038	0.00255078954491215	0.00078573312726416	0.000929291893712526	0.00688151055729486	0.000849131483713878	0.000705608653437942	0.00151961653274314	0.00407479870571208	0.00131445678136245	0.00077885307037278	0.00366239330597189	0.00102020972735786	0.00221849055042037	0.00160338296622048	0.0053755964848876	0.0030544067498922	0.0010276667923042	0.00134314392934614	0.008466407046644	0.00139347807721563
C[Ins(T):R8]A	0.0182313515647906	0.00323459682143731	0.00170766702871502	0.000713127475183885	0.0104209800104586	0.00110520126491329	0.000237853382442579	0.0108190824856172	0.0073261224322225	0.00208676727755122	0.00121301357783987	0.0011005690105657	0.00255762841115389	0.00148910518935311	0.00268844231691813	0.000453040923927649	0.00517911568116624	0.00312223118004008	0.00250969643204054	0.0121182411552733	0.00101873832818895
C[Ins(T):R8]C	0.0225346322966325	0.00247945814294035	0.00100116070759597	0.000792876018364541	0.0144030251466812	0.00242565940557636	0.000627860713182163	0.00373720018396002	0.00794962274431974	0.00150447525949295	0.0016559368614638	0.00217677183971671	0.000880057576827636	0.00024916014382704	0.00163750277068509	0.000783434929142915	0.00535184209874868	0.00340544576986125	0.00819572502370067	0.0103201565202222	0.00176487673677771
C[Ins(T):R8]G	0.0298663771252557	0.00316999594606549	0.00119478731895994	0.00100939325619368	0.00482824010313134	0.00129649350359847	0.00054223810506451	0.00533107377373249	0.00592032670914235	0.00110749550408227	0.00241846780078177	0.00294166479745972	0.00209746601447995	0.00100201639858312	0.00217751270260493	0.00101673630573276	0.00700833957500828	0.000537811899198805	0.0101593725075777	0.0136317760523258	0.0012509798945783
C[Ins(T):R(9,)]A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C[Ins(T):R(9,)]C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C[Ins(T):R(9,)]G	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G[Ins(T):R0]A	7.14305269460231e-05	3.58876367365974e-06	5.84367055172304e-05	9.413446562683e-05	0.000102599072783014	0.00130922596173972	0.00140326581298609	0.000811244505594922	0.000106338638714041	0.000887247583360467	0.000276459745897718	0.000304416257674408	0.000854142872766821	1.89980030739148e-05	0.000599946779714198	1.64690453989832e-05	5.35728114008576e-05	0.000976475895682707	0.000217783724995677	0.000529114198485428	4.46816942991614e-05
G[Ins(T):R0]C	6.47519250126984e-05	4.33930127742062e-06	8.73247405642116e-05	3.0160359558832e-05	3.37060088409934e-05	0.000400083309310057	0.000824458518631311	0.000543008574652171	0.000102215278294843	0.000134771784814248	0.000533483654279552	0.000309306191291651	0.00165139954903711	3.40704448203279e-05	0.00130654892883228	1.99418557081376e-05	3.64342059323391e-05	0.000336854760908188	0.000204739254679416	0.000227970381331367	0.000103516415643661
G[Ins(T):R0]G	0.000256921509100037	6.56145103459798e-05	0.000851631854100757	0.000193151495121863	6.56380172166713e-05	0.000793899965603775	0.00815162569252902	0.00653516702635377	0.00201278596704729	0.000657790469048618	0.000513522050194257	0.001940027492638	0.00327175276944691	0.000152681307108154	0.00262792716735318	0.000111150129684448	0.00013575199302943	0.00110365791825412	0.00137142271134241	0.00239885206732993	0.000950783723155664
G[Ins(T):R1]A	0.000704115261621162	3.43362528827683e-06	6.25557193101224e-05	7.23393378701646e-05	5.83239272248111e-05	0.000262973720963174	0.00132336674394853	0.000673589024979233	5.60519306984653e-05	0.00114000501598312	0.00155521167046625	0.0022831398225591	0.00572517178380508	0.000101620090299243	0.00143517976551846	3.26972471299938e-05	0.000111617701903936	0.00145697901355609	8.07913234032734e-05	0.00228414549516763	8.24947969522066e-05
G[Ins(T):R1]C	8.63571417977007e-05	3.00961246306041e-06	3.4943630849869e-05	0.000236400312602453	4.70712306952781e-05	0.000165694554330308	0.000106826591823775	0.000252501678800869	0.000106750143433295	0.00025262829220679	0.000360056630434028	0.000791560985958031	0.00368714174177815	2.67527272242865e-05	0.000302699669632721	3.20135618789746e-05	2.92978888570542e-05	0.000360361434025389	7.0264079372248e-05	0.000321740756959165	5.62177735878891e-05
G[Ins(T):R1]G	0.000396712582997659	2.76214928681077e-05	0.000250456365851624	0.000103000473210351	0.000132721275179398	0.000296603873697042	0.00816003814258634	0.000426724299658324	0.00059538082294817	0.00113765508382566	0.00124208846912828	0.00106214725166827	0.00936688261184295	0.000141730436981994	0.00162647372977462	7.04895032101967e-05	0.000178874435242167	0.00157374896891907	0.000295104768231155	0.000963630161171856	0.000204415883530711
