hdp.1	hdp.2	hdp.3	hdp.4	hdp.5	hdp.6	hdp.7	hdp.8	hdp.9	hdp.10	hdp.11	hdp.12	hdp.13	hdp.14	hdp.15	hdp.16	hdp.17	hdp.18	hdp.19	hdp.20	hdp.21	hdp.22	hdp.23	hdp.24	hdp.25	hdp.26
T[Ins(C):R4]T	0.000470915060521757	0.000512564674481091	0.000572981128907143	0.00016597840273354	5.53030341927277e-05	0.00168005767917482	9.00638785844015e-05	0.000470924207923828	0.000200488652726048	0.000561665653579083	0.000152510731123682	4.88010855864054e-05	0.000106012726558442	0.00320958832321012	0.000525973902897467	0.0010343837650517	0.000125195540803313	0.000168532286962918	0.00253331495614019	0.000461957591024194	0.00173270859497309	0.000408815079120504	0.000154321259311771	0.000179871676530799	1.8748394972599e-05	0.000119331439025164
T[Ins(C):R5]A	0.000165889683396814	0.000477213499579603	0.000711832338342323	0.000104557923635663	3.74234768798e-05	0.000896845984503436	0.000278224777582345	0.000403345454081367	0.000267675042953394	0.000410779973703278	0.000136229864498081	0.00023117950159201	0.000266170137743172	0.00272805343445172	0.000234033231299178	0.00104306892932892	0.000167831671365806	0.000424810119450359	0.00105924894036486	0.00148214167890913	0.00115986811982468	0.000923628170152717	0.000112570331595298	0.000234023543503153	0.00109232363446984	8.8947363743858e-05
T[Ins(C):R5]G	2.87799291946357e-05	6.42061786436089e-05	8.95436750560883e-05	2.95711893792118e-05	1.22382216408648e-05	0.000170479975984431	2.74883055627105e-05	5.30216255557411e-05	0.000145846683014918	4.49424054758864e-05	3.98817081255908e-05	1.81752761062189e-05	2.4929866407613e-05	0.000574339754657847	6.8056808867664e-05	0.000150604608639987	8.53480861496971e-05	5.82262058284413e-05	1.41605084188943e-05	0.000273666407720704	0.000134151079742682	0.000262626046873323	2.35931320484053e-05	0.000229115994174225	1.51283878741433e-05	7.19941252793772e-05
T[Ins(C):R5]T	0.000257506602812493	0.000774393029585751	0.000578467197736019	4.90788572743774e-05	4.33990308481401e-05	0.000944674754133951	0.000207650211714998	0.00038655047197888	8.02546812326654e-05	0.000782307693194396	7.68192197149883e-05	0.000242222311343293	0.000140057549166887	0.00309560770572998	0.000344119633932325	0.00061724368830841	0.000179834491944391	0.000279346963753426	0.000729051630415193	0.00225474013517047	0.000738613530426113	0.000677288343329753	5.31245548425212e-05	0.000118413790094855	0.000171112872847899	5.57803222752822e-05
T[Ins(C):R6]A	0.00039950957793171	0.00098212840294137	0.000735386655596734	6.91300223845328e-05	6.07537084206055e-05	0.00163947838357795	0.000460567340251409	0.000314695423221141	9.71153390395281e-05	0.000700108869358207	0.000119003613663611	8.59024237309418e-05	0.000178659849875749	0.00389704936561328	0.000346946513275959	0.000470668995893052	0.000198743006440325	0.00040464222252412	0.000200135185653706	0.00219870263487959	0.00106258022703166	0.000535433130990377	6.62070837327344e-05	0.00019053089695935	7.75329878549842e-05	0.000306327944816174
T[Ins(C):R6]G	0.000106987475747018	0.000206452026498864	4.03255874513808e-05	5.87082868269707e-05	2.13406232938394e-05	0.000183160741587748	7.91898665577897e-05	0.000662138845845285	0.000508524500318092	7.08246397509557e-05	6.95127503292976e-05	6.01254400622251e-05	2.78815357569166e-06	0.0012267604603017	0.000235315912234836	7.24046761789125e-05	0.000172249181138879	3.48164114343608e-05	5.49256084126808e-06	0.000516771486530605	0.000317950073091206	0.000844596148778455	5.77140134265497e-05	0.000232911631377619	1.05898715119003e-05	9.60862770068551e-05
T[Ins(C):R6]T	0.000242587634779717	0.000426084395922024	0.000187644424861564	1.43515027581531e-05	4.61557710234742e-05	0.00073741252407041	0.000407730732090998	0.000247426866937301	4.62885131077293e-05	0.00045417686067463	0.000101946181437867	2.36497568611042e-05	0.000126783422519308	0.00197072037367325	0.000142091159959752	0.000271646204771325	9.02682877532728e-05	0.000100537206080911	1.10280323141086e-05	0.00194658246787827	0.000387339883025543	0.000606132867660945	2.19585303609431e-05	0.000164956918072062	0.000159658522028905	4.42854619365581e-05
T[Ins(C):R7]A	0.000989356929002244	0.001758000723677	0.000215976690647645	6.32027264587199e-05	0.000115060816951943	0.00136653114075525	0.000461421064838514	0.000413936485011431	6.27277968255316e-05	0.00154677033781268	0.000369597956457494	0.000325590832553402	9.42144345855148e-05	0.00651589928718104	0.000239251127532582	0.000103660974048868	0.000141335037730111	0.000338750296634818	1.06418366299569e-05	0.00305703979815588	0.00294530713082465	0.00244390467749355	9.15491252789139e-05	0.00045423065710438	0.00349265849052944	0.000119035664841009
T[Ins(C):R7]G	0.000183435166876055	0.000511440201375516	0.000152901806911308	1.03987957400462e-05	2.29892840170864e-05	8.21120799045019e-05	0.000109045834975405	0.00010112440411049	7.88197316320814e-05	0.000243753843253592	4.3224316578379e-05	3.14391609066266e-05	2.44057773896258e-05	0.00204030686395776	0.000103984328279047	9.26957933125038e-05	9.93616740502923e-05	7.08083505642636e-05	4.3339737888131e-06	0.00017694044950878	0.000900954669188473	0.000541839273512826	3.61041218870583e-05	0.000270767096901044	0.000169437944190405	7.69281764423149e-05
T[Ins(C):R7]T	0.000382299560045687	0.000797230248685948	0.00011241223370689	1.82883283641336e-05	3.49987119249292e-05	0.000428771822481324	0.000194449190385248	0.000759718135000105	5.32582683105662e-05	0.000460626922461963	7.56915114086941e-05	6.50055486208657e-05	4.71093136488293e-05	0.00223377685464106	0.000231567495131603	7.71268321637115e-05	5.12268250290094e-05	0.000129709485219261	3.86195684151662e-06	0.000939951602400076	0.000646384962258922	0.000739483818316157	2.83997754720267e-05	6.22011016961175e-05	0.000169167794406938	9.79819206416622e-05
T[Ins(C):R8]A	0.000408466363204329	0.00104381996315658	9.28457518104251e-05	9.6753091876249e-06	2.73116911105517e-05	0.000446628065609968	0.000223148971790613	0.000577831580805755	9.59252419501548e-05	0.000959122107506135	5.19015930669304e-05	0.000102888955444671	3.06193767868815e-05	0.0036568570956093	0.000244381851275213	2.52242904430516e-05	8.98049126022511e-05	0.000144585108479447	2.42015962068375e-05	0.000352203840695323	0.000902998502315462	0.0020507137070486	3.2617733672541e-05	0.000234506730447757	0.00261456363434881	6.73020711762021e-05
T[Ins(C):R8]G	3.39285226859007e-05	8.1100636817717e-05	1.6473114282357e-05	2.96100106088539e-06	1.11794898566844e-05	8.08562655049738e-05	1.42092294135687e-05	0.000408020574429157	8.51289544790938e-06	5.27348534860817e-05	9.33499378815047e-05	1.55788080910448e-05	5.03125457267668e-07	0.000591614204151657	6.80692620806315e-05	1.42694032347196e-05	2.7305433899296e-05	2.22822474208055e-05	1.37314021031702e-05	9.93459119857192e-05	7.92499884860876e-05	0.000106642925588467	1.39912759821939e-05	0.000101116085579999	1.08059913386738e-05	2.7722107623917e-05
T[Ins(C):R8]T	5.98672189789072e-05	0.000459580278462507	2.35617711522763e-05	3.59096374189617e-06	2.25002934896472e-05	6.9687128345534e-05	7.38626251342545e-05	0.000153503477580516	1.31537046720205e-05	0.000252187504008344	3.76668079790967e-05	2.34933431252503e-05	1.11106871813277e-05	0.00101253477378668	0.000144432363997652	3.88940956698921e-05	7.98325176854147e-05	6.02014122284337e-05	5.79293526227493e-06	0.000225607530392058	0.000156855816131143	0.000713824852830269	2.89027298373997e-05	4.42552669021544e-05	3.9117688645999e-05	0.000127330786278428
T[Ins(C):R(9,)]A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
T[Ins(C):R(9,)]G	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
T[Ins(C):R(9,)]T	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A[Ins(T):R0]A	0.000272479128487148	0.00242276027336503	0.00257288428786608	0.00224669220007171	0.0013287263337529	0.000145016964826322	0.000434448246312208	0.00114356545682529	0.0233459125267023	0.00405646723050331	0.000413490794726431	0.000327999604085552	0.00522237516304409	0.00295586641444177	0.026408196246497	0.00189611418441832	0.00332055475722414	0.00240418764356522	0.000187433638708273	0.00125168291543043	7.31065228690137e-05	0.00178342708400458	0.00153561112373196	0.00248513718413781	0.000374211480058272	0.000727994377171428
A[Ins(T):R0]C	5.32606404094264e-06	0.000120753759848383	0.000193577727562359	0.00117950894941925	0.000339832715039579	2.07843625618878e-05	6.43627031573641e-06	0.000289813147626032	0.000659592805490691	3.02287756274899e-05	0.000144319652228264	8.11474461609844e-05	0.000108519968420492	6.38484738442555e-05	0.000917702170004738	0.00138954393613076	0.00100019105097893	0.000537592005853814	1.63918612606594e-05	9.45090742494828e-05	2.12807542917887e-05	0.000164882930024097	0.000168558297086136	0.000563308654466346	0.000123836660741201	0.00016013483215736
A[Ins(T):R0]G	0.000144126048732026	0.000617970347333519	0.00918990322425508	0.000853414149628129	0.000765449621507537	0.000301021248565687	0.000575660797587659	0.00140840770098232	0.00153623312655861	0.000646942053851459	0.000119381767347159	0.000557708816560536	0.00304892769290564	0.0012143152791899	0.00165737320742537	0.00273427757135508	0.000602811754799731	0.00102331205286475	8.58212631448138e-06	0.000788940777809141	0.000343730132159036	0.00112294089166659	0.000498056275701111	0.000456481648492896	5.24090579925677e-05	0.000114908270543947
A[Ins(T):R1]A	2.19374535570648e-05	0.00125305845872475	0.000668532645642679	0.00648766272968342	0.000194694494498494	8.99746619783155e-05	6.31365920360743e-05	0.00111768611764889	0.00338193135606541	0.000773017450528974	0.00179838412229922	0.000655217139491834	0.000293129276828431	0.000257450246723313	0.00885991308504167	0.00103120306488974	0.00200990516339492	0.00943307077327826	0.0301485377258258	0.00132749962717842	5.44631270150962e-05	0.000555520042309089	0.00114917642480056	0.00528982394148348	0.00356414012323477	0.000614941417418994
A[Ins(T):R1]C	8.44798767477793e-06	0.000262530930137656	0.000375132317867956	0.00193815871288961	0.000542028055059894	4.79725328951068e-05	6.34699511605629e-05	0.00057289057683629	0.00173593027930656	0.000333696167562223	0.000322038378007014	0.000371889298366146	0.000119798364087576	0.000199501771601594	0.00273878531510153	0.000924520940363401	0.00113035453506805	0.00200197804366004	0.0329782793248682	0.000148887510406129	3.94000290042417e-05	0.000124545729255229	0.00038237105627481	0.000855169093085641	0.00015301283735562	0.00045315293868659
A[Ins(T):R1]G	4.50517145724858e-05	0.000293389508408549	0.00151502710281987	0.00459424548395635	0.000340949766794922	0.000376598442428199	0.000147105690139581	0.00079286495983562	0.0013824600552738	0.000554062877277678	0.000254970121132079	0.000293619864944873	0.000416864597619126	0.00055128610678761	0.00285004231975363	0.00974092255322954	0.00158781533416215	0.00783757101444776	0.0468472529128595	0.00129516047249254	0.000128191894161648	0.00171437832634651	0.0014854014180524	0.00178618301239555	0.00163975515568705	0.000379908495265106
A[Ins(T):R2]A	7.99459789189779e-05	0.00079181794956241	0.000438699158863405	0.0100420745192702	0.000135371868447183	0.000233596277471828	3.62759773126447e-05	0.0020652288743941	0.00111940873881118	0.000914605545608695	0.000195363646762863	0.000504309167140027	0.000553702143859501	0.00135249714782833	0.00301519683012928	0.000488641495837377	0.000564096058848307	0.00337208036285415	0.0166637430223022	0.000760391199117502	0.000131815270454694	0.00120615195366624	0.000708416939018361	0.00206891529283245	0.00149355009287479	0.00111356291477876
A[Ins(T):R2]C	4.04021809259933e-05	0.000451933155239036	0.000323476805661289	0.00423915651942661	0.000145494869595501	0.000545310975924406	7.84532241997734e-05	0.000890887388359899	0.0017333166211055	0.000161703085719104	0.00047749330566689	0.000312014120281287	0.000329148866856652	0.000484011295853673	0.00121507244245688	0.00016040147394469	0.000150088615583048	0.00280706577486732	0.0206952397691614	0.000195427678266999	5.89121735994906e-05	0.000566113824305944	8.11528299310338e-05	0.00129587633727057	0.00245863317933175	0.000185826853335491
A[Ins(T):R2]G	0.000202040117889173	0.00127787012549934	0.00338698410492059	0.00743143858510763	0.000123541886604456	0.00186693723815107	0.000123394912607052	0.000950378848709738	0.000518290129544289	0.000629642770321288	0.000247933761520351	6.61630102661843e-05	0.000545379610253865	0.00167499289000736	0.00095643166233382	0.0136558549229747	0.000322312521713689	0.00334286969913798	0.0188979708763827	0.00295644868836009	0.000294974899766738	0.00227262420379602	0.000167380926639922	0.000710562301471656	0.00292820753295382	0.000154810896842582
A[Ins(T):R3]A	0.000118209992714905	0.00126382480326306	0.00124930309781908	0.00484667700050155	0.000106815270259894	0.000339976864938929	0.000118700240449009	0.00215465439915087	0.00204917066632295	0.000933078346356483	0.000467168359557166	0.000367540996509408	0.000907571241516571	0.00100043552093874	0.00150125972966416	0.000616193748449119	0.000329527132398385	0.00200381410596545	0.0153436832632402	0.00151360271722028	0.000220324732439986	0.00176038216862181	0.000297263176106979	0.00128760394391777	0.0013720907502281	0.00042130343676561
A[Ins(T):R3]C	3.29635113567894e-05	0.000540999545414536	0.00107070770496602	0.00310009576209176	5.90175677406148e-05	0.000118737885725084	9.25909033622323e-05	0.00041098960820453	0.00207946404677972	0.000340126650334456	0.00018691596358218	9.00317463574838e-05	0.000360971552028832	0.00076863612952704	0.000574566339896849	9.48368471432137e-05	0.000111210036245204	0.0018083758293126	0.0133127659815498	0.00170388045887972	0.000138966293151935	0.000579424842594199	5.08555448078272e-05	0.00120175773009314	0.00167984538355353	0.000441779076877747
A[Ins(T):R3]G	0.000113925137920836	0.000985297051645463	0.00281120031041609	0.00314841936998946	0.000417169482952654	0.000546752836901642	0.000226427274205096	0.00083886282638544	0.00108839788355411	0.000699396682683908	0.000168271636434405	0.000175402363386523	0.00111015051417325	0.00124073211851435	0.00146231853271463	0.00807293868382617	0.000318108445343511	0.00232935530976016	0.012431338698421	0.00249534042300982	0.000387385354722747	0.00145777147378958	0.000185372975983037	0.000704127570916208	0.00193583931836671	0.000106693814793116
A[Ins(T):R4]A	0.000587281940024577	0.00244427354453872	0.00729147743083461	0.00247604802479736	0.000224424221336475	0.00223489297137848	0.00162394840502286	0.000675388712992102	0.00098460889002298	0.00189707562862276	0.000132779212135708	0.000269751128853573	0.00430147528962207	0.00362410098357646	0.00160440969267438	0.00022510916453748	0.000465930735187925	0.00165399465670363	0.00755364429695393	0.00617472720756999	0.000785095177958178	0.00124868186093608	0.000286295341707539	0.000876669941865605	0.00171663978406171	0.000712466232503327
A[Ins(T):R4]C	0.000349414194157274	0.00308934422329577	0.00511303851020553	0.00164331323835905	0.000304100517323491	0.0015299498034494	0.00162160838658316	0.000796587330539074	0.00173339064628331	0.00189680152241135	0.000289017458140075	0.000578324146946075	0.00236118873451789	0.00193742889647014	0.00128624255456643	0.000227363447176545	0.000678485129462945	0.00131504284103529	0.00562202221672203	0.00922305781873057	0.000826682634922687	0.000740438290557757	0.000102459805773198	0.000714227924517265	0.0050899461002555	0.000273806228840298
A[Ins(T):R4]G	0.000386839787413983	0.00276348533330575	0.00710551758689061	0.00164509901492259	0.000141506680798313	0.00177209576683317	0.00100005785976102	0.000607366819780182	0.00111058835416315	0.00170330211616823	0.000178029352018807	0.000226549655010736	0.0024085160691982	0.00196171525696319	0.00113578283549248	0.00252369257487112	0.000577123921427638	0.00211489107737102	0.00580967040858817	0.00892463500715006	0.000888921422159782	0.000978875775128197	0.000464604095013292	0.000697772401263285	0.00507460159255459	0.000297777382037895
A[Ins(T):R5]A	0.00125701416561358	0.00865199087336673	0.004751442470861	0.00157445496458202	0.000344291949757695	0.00518168682985917	0.0156076546793777	0.00154298912748694	0.00174722766028894	0.00517880857371043	0.000261905189578571	0.000754446013517525	0.0229171004376772	0.00679804222283432	0.0030783968859396	0.000556221080751168	0.00131803832123732	0.00302920532346178	0.00399004507676025	0.0217668134759683	0.00155541205432484	0.00118641759515749	0.000299046377947847	0.00163435752425977	0.00545075815105382	0.000633265972555463
A[Ins(T):R5]C	0.000778506092136483	0.0122254737265297	0.00665655441066666	0.000531097361321727	0.000426117112374467	0.00393814939029408	0.00941633339603141	0.00156304118395495	0.00304495735819492	0.00711870595573595	0.000475852388790066	0.000400200184555695	0.014849538235648	0.00181745768000788	0.000999208448877357	0.000285766351849577	0.00130267954123164	0.00308623520994836	0.00383681121141519	0.0287209481405414	0.00202225082354748	0.00139310812913346	0.000389086640130642	0.0011849878442487	0.0155185922213828	0.000285906081828429
A[Ins(T):R5]G	0.000961897926011382	0.0101791930508085	0.00879598708376652	0.00101685152642146	0.000224594695098334	0.00407766106775277	0.00987561445790491	0.00118353662795047	0.00224011576535622	0.00484057986415233	0.000257840037480432	0.000237811443992214	0.00855361074273476	0.00299333923089775	0.00190613858966516	0.00283472439127588	0.00127986182546163	0.0048305967589697	0.00342868819453003	0.0229381631384611	0.00204634125007707	0.0012802654333991	0.000265251273829092	0.0011509648856152	6.58084872525232e-05	0.000434492276522673
A[Ins(T):R6]A	0.00319092437830501	0.0239124086855242	0.000747998650784855	0.000476271197458968	0.000567080968825806	0.0102728049171908	0.0273310755120389	0.00458815424653368	0.00190938835364383	0.0113573534743771	0.00111280499951583	0.000120188314630109	0.0470510433354535	0.0142094427121202	0.00195063391959822	0.000441440523045452	0.00179113873376197	0.00478041851962285	0.00304704103732504	0.0365425250275223	0.00190691306021143	0.00243099780510939	0.00104231576833035	0.00394699502866417	0.0149030289247752	0.00149851301545559
A[Ins(T):R6]C	0.00194321025375972	0.0282591662735909	0.00889177712523374	0.000206910095587114	0.000901842089450064	0.00804457579595927	0.0151424024238207	0.00820328522257827	0.00173804853824076	0.0131383879515616	0.00159752374163622	0.000553235383715115	0.0305766614355595	0.00617239801209084	0.000876382409378405	0.000705122110501816	0.00105329384328602	0.00700362927622649	0.00177645723646607	0.0512278373773675	0.000922125334108082	0.00448239942007986	0.000335607731076153	0.00535580127528481	0.0187014969701891	0.00217617200419639
A[Ins(T):R6]G	0.00366103680453008	0.0354183811461328	0.00712637359311777	0.000436424734434026	0.000358252853623667	0.012013067691745	0.0138124995325858	0.00534102587827564	0.00126911042531656	0.0131634490908909	0.00131277401792475	0.000708554223418002	0.0124309890062895	0.0125713186368383	0.00428246068813317	0.00300130455542193	0.00220765401951124	0.00726719857914111	0.0017631978513102	0.0557113232437138	0.000727757761030302	0.00105664376569602	0.00168930369008702	0.00342539375170936	0.0295046247211581	0.00175921107022541
A[Ins(T):R7]A	0.00755786331842259	0.0348626363513448	0.000325012308621545	0.000132775663781442	0.000748503183733209	0.0131918249814516	0.0198635091473638	0.00113142343810212	0.0010707514200136	0.0169743220507211	0.00127678864328858	0.000655123291250322	0.0382509346603547	0.0292534675608942	0.00786548666994385	0.000316664949620411	0.00173237433960967	0.00573654316709709	0.00195436471496527	0.0308193655668213	0.00183595806659436	0.00168511644311981	0.00130713267248026	0.00361991239634405	0.00909113454318293	0.00212212599418274
A[Ins(T):R7]C	0.00386873066185096	0.0356335624026271	0.00261799527774699	0.000114785553045014	0.000883278394013884	0.00846832013251117	0.0108213152666694	0.00485111314837051	0.00178655780668272	0.0147132847682553	0.00156789945217686	0.000992883112453155	0.0274036965465888	0.0125198192529214	0.00254653261330848	0.000750027626542548	0.00333963177177499	0.0065923081371628	0.00103504734415803	0.0384833997389648	0.000712060452505803	0.00172447337510001	0.000699535222157115	0.00414581578356468	0.0334436246839315	0.00280209739927239
A[Ins(T):R7]G	0.00611757417197093	0.0377250506042466	0.00773511852398272	0.000153317388066166	0.000652656554203488	0.0111122111349925	0.00741904878985442	0.00184239624246176	0.000976158631263985	0.0131674273020217	0.000641895619589279	0.000948805721689536	0.00769897249203489	0.0237020492189095	0.00128751278228912	0.00228968208196774	0.003328957293296	0.00751949081296557	0.00196444871338479	0.0312325697048598	0.00162443569743431	0.000833959372536484	0.000936609620744289	0.0039887567404506	0.0147563375923527	0.00221023981249853
A[Ins(T):R8]A	0.00717672766331244	0.037487970366416	0.00071549965609206	3.56608286289826e-05	0.000700117795350677	0.000539198923013571	0.013189048045683	0.00129587245810826	0.000420759110660147	0.0168210868890332	0.00131271324322561	0.00022104389150868	0.0208690737586113	0.0362132230106968	0.00134916863969146	0.000296165388544167	0.00217121588263544	0.00540731224576005	0.000681249186843532	0.0165267403818492	0.00160767339389634	0.00577188281963207	0.00256254106079431	0.00246559625027371	0.0180813411272626	0.00268896377383337
A[Ins(T):R8]C	0.00546415730820476	0.0340149442687563	0.000836260255408109	5.00105667857883e-05	0.000617956171361814	0.00123856280777706	0.0130839943894911	0.000913155141675202	0.000570420937454396	0.0142579454035591	0.00143749045330768	0.000259740649758926	0.0238099510668566	0.0216472710225802	0.00219113036842756	0.000503827023066968	0.00128103290084331	0.00534164902798022	0.00105294107752372	0.0162071923935487	0.00131697283366684	0.001778809502079	0.00118136550418443	0.00185156266917304	0.019581320784984	0.00147729793988306
A[Ins(T):R8]G	0.00648770616611341	0.0380082360046696	0.00217266214978345	0.000112840962360213	0.00126269018179046	0.00032883732609867	0.00876770922987458	0.00128743065312007	0.000689032049280451	0.0137750852857615	0.00111801811815331	0.000378740219996545	0.00730925151283536	0.0324637916680306	0.000678812185648215	0.000616242642707272	0.000815270665710298	0.00462408773033244	0.00124346428170521	0.0125653522816836	0.000683781843338937	0.00329074512586711	0.000546522787273417	0.00208766837971057	0.00543292826534501	0.00234797647234675
A[Ins(T):R(9,)]A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A[Ins(T):R(9,)]C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A[Ins(T):R(9,)]G	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C[Ins(T):R0]A	3.62220069774136e-06	0.000136236889532841	0.000115818665031341	0.00112785200957636	0.000393742799151849	1.67441919937088e-05	1.35571464432275e-05	0.000424904184405536	0.00177011852296492	0.000118788331994614	0.000147392150907089	0.00115032917896365	0.000155591547660026	3.82964551794599e-05	0.000905435755231701	0.00184569905749832	0.00103380962026912	0.000629630226663827	1.79795546288385e-05	0.000186149874930677	7.46214483600958e-06	4.24869130247231e-05	0.00062620676184194	0.00123781046199594	0.000204503386084401	0.000253007925981811
C[Ins(T):R0]C	1.25169077945473e-05	6.63845142986791e-05	0.000151493020214762	0.000753407132867331	0.000556444303316096	2.17145954504271e-05	4.92347034738634e-05	0.000211045124704736	0.00663176193521039	6.20972937696879e-05	0.000229201648696038	0.000189980123568103	2.26154893041817e-05	0.000237067933779567	0.000221218875155569	0.00148985179342312	0.000728265662353917	0.000645871701151214	1.49328997871976e-05	9.95042608401793e-05	3.900992970717e-05	0.000313299064168343	0.000230158776063295	0.000550018102725013	2.10176531537205e-05	0.000284588542280832
C[Ins(T):R0]G	6.26721787503553e-06	6.17957107854255e-05	8.7344775185819e-05	9.87329745879972e-05	9.51400606483287e-05	1.2646938952824e-05	8.7696215729497e-05	0.000626687696288584	0.000253319852703107	1.42792204508432e-05	8.47199306033969e-05	3.40669116689715e-05	9.46714402091996e-06	0.000143752411871569	0.000194930142581069	0.00117343646185749	0.000442792869313576	0.000220855264595107	0.00019717435207521	3.9878719460741e-05	3.59130678028094e-05	0.000215770918544703	0.00011818284508162	0.000532493358561487	1.25349499528616e-05	7.60139653276562e-05
C[Ins(T):R1]A	1.51137230941513e-05	0.000364997438593252	0.000186600879160419	0.00429478557690242	0.000176846340246962	7.6334065167279e-05	6.9003712627074e-05	0.000778906069697669	0.00111837238632187	0.000332001359067544	0.00105126048751843	0.000152378261468834	0.000142443202376765	0.000178378183806715	0.000465027878634274	0.00144508524001082	0.00141422657758668	0.00255793227192544	0.0105391085779726	0.000468036027732902	9.98055888698228e-05	0.000224068807852304	0.000572510667947859	0.00472531411143998	0.00153855704680037	0.000933866653623921
C[Ins(T):R1]C	1.53837022979819e-05	0.000395344090332565	0.000914526182993968	0.0017550230912556	0.000489288856522501	4.21162940286203e-05	0.000147312210182557	0.000928642862637785	0.00262567305684649	0.000226576928567801	0.000246630481860981	0.000514914018430919	0.000297950895793913	0.000286370947767147	0.000170085982710806	0.00153089980983376	0.000700266569895213	0.00116138937604738	0.0206355081700126	0.000397797514267034	0.000124896392737919	0.000402787285955085	0.000697106181187984	0.00164446952091974	1.95588443229995e-05	0.00115737782687689
C[Ins(T):R1]G	1.95862730786196e-05	0.000542991645727945	0.000295964468640393	0.00330812990873715	0.000423526359809364	8.90380865928088e-05	0.000142492325085073	0.000537727467869737	0.00112207933945671	0.000414564842059989	0.00102320283474806	0.000935166443923079	9.96523822361495e-05	0.000280567040229016	0.00136972889430089	0.0165044575634201	0.00122774475847581	0.00289034911322101	0.0304591248771469	0.000520874161396163	9.06562047427976e-05	0.000487485948835782	0.000440542300942607	0.00428621749040374	0.00114289567393483	0.00103339466659184
C[Ins(T):R2]A	8.64430077664355e-05	0.000630452528384574	0.000509824252294287	0.00244950665593158	7.12176570926426e-05	0.000383454681649866	4.11592819508854e-05	0.000488627625733706	0.000821981268623454	0.000270993148012849	0.000381840681962353	4.93016095411378e-05	0.000152266726929916	0.000620655705541601	0.000582760554029497	0.000494454765793595	0.000576986313049456	0.00165035611859838	0.00812173814834102	0.000933408915640792	0.000183014008259939	0.000347290314357926	4.8014995721573e-05	0.00237223250141536	1.523644778753e-05	0.000341605738417123
C[Ins(T):R2]C	8.94444267060453e-05	0.000500046305520045	0.000622594273098713	0.00230124132152294	0.000151324623635935	0.000693979104838244	0.000199857738912317	0.00195136421341167	0.00346955438961219	0.000234846615071083	0.000377147524639751	0.000398448350714132	0.000361395015955366	0.00170331782570787	0.000740679747671006	0.000714473780719124	0.000494109561038541	0.0011300371727607	0.0182310109298528	0.000800824139568853	0.000265971136691818	0.000453821454909089	0.000479641287459841	0.00107999462005296	0.00161236196764351	0.000563517042219439
C[Ins(T):R2]G	0.000279564561063784	0.00122084327514517	0.000849856165114452	0.00193717935914182	0.000168892393410725	0.00293205389552866	0.000399500827071305	0.00212356817238334	0.000819800373000344	0.000227823867092046	0.000183897486858147	0.000420533970216697	9.04074519588561e-05	0.00476345141161752	0.000802497496841927	0.0128510039661324	0.000413850176547337	0.00235124571461579	0.0184135527565618	0.000802069337378926	0.000627875588249397	0.00228485176710733	0.000206354174565813	0.0011304692209208	1.75057059686515e-05	0.00126286165637119
C[Ins(T):R3]A	5.33200407031457e-05	0.000735532510047083	0.00106531853680939	0.0021335194926582	0.000121733967498419	0.000408194648153702	0.00027806866794356	0.00109530757949123	0.000974017595352002	0.000341613431793688	0.00045910558280438	0.00017327513657891	0.00333242211722739	0.000703714179879847	0.000574416901341238	0.000745907641947636	0.000705608021636081	0.00147565511010934	0.00909250536640359	0.00107837729189903	0.000138537901899322	0.000420561106886497	0.00103217666555567	0.00180805643906051	0.0016279766251279	0.000525335283901338
C[Ins(T):R3]C	6.67089642849979e-05	0.000869052658434743	0.00247289024800281	0.00130699963216532	0.000227214607649018	0.000771938963394812	0.000469798948786638	0.00114267917808637	0.00275968709990103	0.00035278815466258	0.00116354512055472	0.000611264879716899	0.0021527354721476	0.000782961952390788	0.000971462690385654	0.000713989984901607	0.000504104422629366	0.00105965265190979	0.0112749400881762	0.00129088505342212	0.000180596828566427	0.00101910978970878	0.000196969503339194	0.00154810186286362	0.00155536036333201	0.000347198559353859
C[Ins(T):R3]G	0.000203594993610422	0.00104886597002045	0.00415103845170734	0.00216475293650663	0.000374239254949628	0.00103309550435527	0.000231152843062481	0.00102314233317487	0.00086271789339559	0.00031899966935204	0.000394765434646468	5.26801462355812e-05	0.00184122534528033	0.0014135095590014	0.000352351207703876	0.00791377243324535	0.000387648418007747	0.00194606610800227	0.00778514715428706	0.00287991580792943	0.00033686390588113	0.00105758963908859	0.000282014514211353	0.00152138298318389	5.45702562603025e-05	0.000438162565262406
