C.H.All.1	C.P.All.18	C.PH.All.4	C.PH.All.12	C.PH.All.6	C.H.MSI.4	C.H.All.8	C.P.Kidney.2	C.H.All.10	C.H.Lung.3	C.H.All.12	C.H.All.13	C.H.MSI.9	C.PH.Breast.5	C.PH.MSI.9	C.PH.All.29	C.H.MSI.6	C.PH.All.23	C.H.All.21	C.H.Colon.7	C.H.All.23	C.PH.All.32	C.PH.Prostate.7	C.PH.All.11	C.H.All.30	C.PH.All.34	C.H.All.32	C.H.Ovary.1	C.PH.Biliary.3	C.H.Kidney.1	C.H.Bladder.3	C.PH.Other.4	C.H.Bladder.9	C.H.Colon.13	C.PH.Other.3	C.PH.Breast.10	C.H.Prostate.2	C.PH.Liver.4	C.H.MSI.3	C.H.CNS.2	C.PH.CNS.2	C.PH.Colon.14	C.H.Colon.12	C.PH.MSI.8	C.PH.Lung.9	C.PH.MSI.16	C.PH.Prostate.13	C.PH.Skin.7	C.P.All.2	C.P.All.3	C.P.Other.12	C.P.All.10	C.P.All.11	C.P.Other.13	C.P.All.13	C.P.Other.8	C.P.Other.20	C.P.Other.25	C.P.Other.6	C.P.Other.10	C.P.Head.3	C.PH.Ovary.1	C.PH.Pancreas.6	C.P.Colon.6	C.PH.All.2	C.P.Other.7	C.P.Ovary.2	C.P.Uterus.5	C.PH.All.30	C.PH.Ovary.2
A[Ins(C):R(9,)]A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A[Ins(C):R(9,)]G	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A[Ins(C):R(9,)]T	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G[Ins(C):R0]A	8.90873271849393e-06	1.71538473918552e-05	0.000164227877766866	0.000131202894915542	0.000445184211919127	0.00113901894753279	1.48342282121576e-05	0.000178327987527162	7.71701575174773e-05	0.00221271931340305	0.202250093243417	0.000400185512353789	0.000321511387865779	0.00034529286749205	0.000330709943298777	0.00022141146562812	4.67038822865518e-05	9.18901576388022e-05	0.000501976064249762	0.000423359440083676	4.79659368356225e-05	0.000388596977930635	0.000754002571276465	0.00075075320010964	0.00026653630618237	1.90917898613629e-05	0.000761108481102971	0.000335872918618682	0.000234189195069245	9.41712284446342e-05	7.72770795376332e-05	0.000122841389735196	0.000367782411613667	4.82006507674974e-05	0.0011665631824752	0.00186371264292845	0.000503478378240817	0.00107703045704691	7.55043518135256e-05	9.69736644510022e-05	1.96746833406106e-05	9.58426065883166e-05	0.000116599628231176	1.29564467783088e-05	0.000115697961887888	3.03636466203155e-05	0.000168190127607301	2.27126395484582e-05	0.000393347892290438	0.00120650728966724	0.000122722217150941	1.88208124018151e-06	0.000231394026068281	0.000605809170383855	0.00021457177881347	0.000188422859893866	5.27625580736326e-05	0.000193967544529194	7.05708495896464e-06	4.61501859699289e-05	9.94159984298713e-05	0.000360523136050295	0.000377353739680014	0.000322680266333774	2.73639693006929e-05	4.58734678137757e-06	6.60504902145402e-05	0.000162157590882512	0.00266222831470111	0.000175275614422659
G[Ins(C):R0]G	3.41319446085617e-05	1.3693110639934e-05	2.28797077040684e-05	7.1835846601494e-05	7.26739534110708e-05	0.000366912762318127	0.000325327333159897	0.000109524222075628	0.000329324951556991	0.000365357849356572	0.00128339956654441	0.00118586949609199	0.000381682406677542	0.000394298977168433	0.000643825815193546	0.000173904593364271	0.000138326598727149	8.69269977091153e-05	5.35006352131039e-05	0.000149850430951448	0.000258807642450744	0.000534949537396877	6.32932873307222e-05	0.000507785422806438	3.49205320934121e-06	1.59627750168561e-05	0.00082418759930003	0.000160752208095842	7.08328714010983e-05	7.49374986228842e-05	6.54940312224617e-05	0.000107274273370421	4.34439973442585e-05	0.000188960620241483	9.27174639359342e-05	0.000509233162036971	0.000395334426313129	0.000128652560188834	5.10198725249467e-05	0.000227939237501244	9.47441061839112e-05	9.75445757423139e-05	0.000317573403875201	3.30950422093886e-05	0.00103414806396515	0.000127008073377277	0.0001675578131336	2.08284180079831e-05	0.000191026199641108	0.000344666031170083	2.31805156535426e-05	2.12337370687144e-06	0.000233938430668736	6.54063094447969e-07	0.000230554938393277	0.000206480789199311	2.84092240251863e-05	1.72355561851846e-05	2.82579381550393e-05	2.34935944327482e-05	6.38336065767781e-05	0.000255966494678663	0.000197943987689827	1.91606607698308e-07	2.14095295089224e-05	3.05877323494194e-06	0.000140057534759226	7.76069529048438e-05	0.00070425443077103	0.00042911560655079
G[Ins(C):R0]T	1.13277424267318e-05	4.50753711790909e-05	0.00107122272048303	3.19118484853906e-05	0.000286969895164645	0.000705344075818812	0.000470408159498971	0.000201559777951029	6.57274405530696e-05	0.000309086923583882	0.00624303608361382	0.000402512172309334	0.000154463174800954	0.000567060573500465	0.000975129945135756	0.000128790461596416	0.000150558567897437	5.1426064423935e-05	0.000257987130288913	0.000242418247753445	5.32215743713556e-05	0.00227383726801555	0.000387781262694793	0.000589532879226749	0.0014012754332382	4.09509564290145e-05	0.00252524425925148	0.000324632176641412	0.000251866327692164	4.87345752067117e-05	7.50967890207471e-05	5.41624889309515e-05	0.000573789938089046	0.000146847618321971	0.000438694492375152	0.000690301667001731	0.000861239240368831	0.000888301552711573	0.000313816938601292	0.00011836369474028	6.01155719824759e-05	2.15547056356465e-05	0.000216397006891535	2.04211398275487e-05	0.000945089613533139	5.50190652236748e-05	0.000120449004243592	7.03280833741225e-05	0.000607426676480434	0.000102082433332405	3.33474084840437e-05	2.46118316023736e-06	0.000198498509448116	0.00130703608373852	0.000627153124558	0.000281415656574788	5.69588027168258e-05	2.57182593860436e-05	1.35095185403787e-05	4.24913575229308e-05	0.000102243738179786	0.00043497629518694	0.000700942878280908	0.000661809222989957	0.000104507540506732	4.55693792465592e-05	7.55456813576588e-06	0.000248205179148608	0.00132500133837479	0.000377308587286057
G[Ins(C):R1]A	9.35337870533111e-06	0.000147206981168313	0.000293935965118558	4.40615633520952e-05	0.00019303570750911	0.000612211729895483	0.000299126727246369	0.000624724543272076	0.000113952860132599	0.00136399948476764	0.0437506784420533	0.000688158153934925	0.00034360852191977	0.000298483705610271	0.000523177241704136	0.00064178974162776	0.000126153155725141	0.00065010723094242	0.000267552771092368	0.000445772365947602	3.55363257973666e-05	0.000396351735943613	0.000333892411165376	0.00204393914294754	5.91511053827185e-06	0.00014242121033989	0.000678889972341848	0.000296064545096968	0.00034311873955178	1.39943896373716e-05	0.000390006575850994	0.000132453249595903	0.000568200852400716	7.0898111294499e-05	0.000974595021677721	0.00115977004231334	0.000140365682314334	0.000183144098862198	5.04597110061674e-05	5.10984056910525e-05	9.35161439781866e-05	2.79148647523464e-05	0.000632797033107399	2.29023342976898e-05	0.000465912794500356	3.43697223069143e-05	0.000127191851164019	7.54562739585082e-05	0.000536539938783671	0.000423168684082927	3.3722801450093e-05	0.0252707048119171	0.00156634840376664	3.73109453685415e-05	0.00027013118923426	0.0015713500471323	0.000128428118642361	0.000320667792975144	2.86236888134878e-05	0.000224357157730726	0.00051024992820683	0.000887984618506212	0.00115113156899546	9.83826235681699e-05	0.000332653059457925	1.37669187703447e-05	6.58009815421663e-05	0.000744976248358698	0.000152882279496978	0.000355736045705807
G[Ins(C):R1]G	1.80117392127779e-06	5.12416210551572e-05	1.26219581204502e-05	5.83116185377481e-06	0.00011048942995126	2.50955423146694e-06	0.000124796520073407	6.2439701460348e-05	3.53242008673271e-05	0.000168283101839099	0.00594985334050602	3.8583777596126e-05	4.62726482873255e-05	0.000134970550800679	0.000473269661494656	8.92808025339411e-05	1.11199719729885e-06	0.000124355835814495	3.16044308593747e-05	3.00568876616756e-05	1.59968114165789e-05	0.00015020975880504	1.01804764560078e-05	0.000129674717267071	8.90829900342146e-07	7.561278904872e-06	0.000590394359633154	3.96615833201029e-05	3.74266137362152e-05	1.24449885614688e-08	5.15022538184447e-05	6.54623036606457e-05	8.84652826741807e-05	9.96480475872539e-06	7.96812445334459e-05	0.000376338044247403	1.50958622315442e-05	0.000132332470771913	3.7765728201572e-06	2.42917785843348e-05	1.05058988711998e-05	8.98112734818604e-06	4.57253444043828e-05	2.78484850542669e-06	0.000158945369607059	7.56512146825528e-07	1.62192804302155e-05	7.72142332308071e-07	3.6873198448881e-05	3.15306391341823e-05	1.84255380835851e-05	0.00388220275506773	0.000236510795759306	7.92422595196577e-06	5.31444991133426e-05	0.000567572904402785	1.22468443574498e-05	1.12382309922207e-05	4.92177764663561e-06	1.59446604228714e-05	8.73195561663473e-06	2.33491044141231e-05	0.000265111445163315	5.89558792917872e-07	5.79740005146834e-05	3.00511054660962e-06	1.85745344989473e-06	0.000248331427968114	5.6725311959049e-05	0.000150369976289236
G[Ins(C):R1]T	1.12087685640387e-05	6.30339848687043e-05	0.000440081250022568	4.19296653321943e-05	0.000208503090394721	0.000188455572524922	0.000365052556065496	0.000392879735999156	8.40832186472698e-05	0.000592666662383547	0.0140340430570707	0.000465816711933129	0.00018687570495978	0.000715354549636155	0.000680241260758169	0.000268334873207263	0.00015251919453478	0.000597538962578005	7.66057183462717e-05	0.000211993811917326	7.00173783713518e-05	0.000447019998707963	0.000272647724046357	0.00014667671775921	9.8454520585814e-05	8.53945937181642e-05	0.000330144859770075	0.000623779315972227	0.000121653764213453	2.20525197309227e-05	0.000155265123374251	0.000135389153120838	0.000493999739336016	9.74132040546155e-05	0.000881617438282711	0.000503849578050261	0.00117703434367712	0.000195742380976034	5.79947869200695e-05	0.0001714518706908	0.00031233900903832	8.19108804800452e-05	0.000193443609799653	3.72357790541921e-05	0.000490100133353605	5.18382755154311e-05	0.000102169869676342	7.16101310202189e-05	0.000537476002706608	0.000467446840084083	0.000130480338449293	0.03840092393781	0.000602695354548932	4.81700698212353e-05	0.000380891392456613	0.000139744000158821	0.000109933692208939	2.02072038033199e-05	2.53023345682711e-05	0.000106749685084391	0.000190505874262772	0.00058029875374026	0.000258418854014303	4.81079975020983e-05	0.000109064940994045	6.37285077498004e-06	0.000123631547161277	0.000415340580628782	0.000320921524677733	0.00042975342132331
G[Ins(C):R2]A	1.92240678136379e-06	4.43660651478836e-05	1.58105398678572e-05	6.62361078880374e-06	0.000206532581417766	0.000523739984687736	0.000596408474205881	0.000645367947412179	8.50792686213736e-05	0.000659445971319402	0.00484254687824656	0.000303919956693103	0.000194628190536714	0.000324138386308536	0.000484313337384675	0.000186296526805489	0.000186318056715837	0.000632100838918223	1.88833064726668e-05	0.000155966987363891	2.23454105050998e-05	0.000214229274088883	1.91325283685523e-05	0.00177997159746891	4.45414950171073e-06	4.23461360874854e-05	0.000817255828069584	0.000143001885254788	7.82656946532518e-05	1.22334237559238e-05	0.000286869354878294	0.000141188890187539	0.000279454284416501	3.61660454004568e-05	0.00065977788471981	0.000220332273338417	0.000533264101519194	0.000187329095211582	8.82706135237699e-06	0.000250904502579267	0.000220978620932406	1.74770488897259e-05	0.000533353481516836	7.92910510320615e-06	0.000296601422527619	1.0144140150615e-06	5.14411294543607e-05	1.49766475021264e-05	0.000347529010784212	0.000105793591831796	3.31284292538483e-05	0.0132787105098939	0.000570825638409857	6.53224552019189e-06	0.000154748437800784	0.000268631085765903	5.7588599297065e-05	0.00166520326528963	1.7463008316671e-05	9.46926828475104e-05	0.000238106160053002	0.000342833993579245	0.000381088865374093	1.44589293963108e-05	0.00017790180258784	1.39035147042815e-05	6.97792587072393e-05	0.000246690193314537	0.000302762596858529	0.00012415784660565
G[Ins(C):R2]G	2.0240616640446e-06	1.97880674055382e-05	3.91258919514977e-05	2.83318026328927e-06	5.20194590654191e-05	1.07552324205726e-06	0.000152956304372183	5.9544257049776e-05	0.000198794973998234	8.93921955671208e-05	0.00228428665545439	0.000263106463306246	2.74652202840725e-05	7.0461785315608e-05	0.00061200199813904	0.000130995851046862	7.22798178244255e-05	2.64718459893394e-05	3.81137781332749e-05	1.9878230434506e-05	3.29622128989042e-05	0.000163128589873996	2.36085543248245e-05	0.000725939469661653	3.84838516947807e-06	9.04027749631309e-06	0.000150650494741693	3.27906727292751e-05	6.52237148204769e-05	2.30232288387172e-07	2.97467462695158e-05	3.91150350764039e-05	7.8110044159606e-05	3.91422292816943e-05	5.4830762257148e-05	0.000174597805686616	0.000653218997002124	0.000159044292298501	5.5112665557318e-06	9.62275006037018e-05	8.15639785091333e-05	2.27007767462677e-05	8.13439360971619e-05	8.11584421581493e-06	0.00033906859350959	5.67384110119146e-07	1.88120458922469e-05	1.14607289575286e-06	7.64452203731707e-05	0.000101207213716928	0.000180345037439505	0.00194158396246725	0.000218135511161928	4.15078502245826e-07	3.38449490731725e-05	0.000284561946097945	1.5863676146823e-05	1.51824178308366e-05	1.22642749691294e-05	7.95519857322235e-06	6.29433922110642e-05	0.000144754113827086	0.000173677453409212	2.34349620184854e-06	2.9586709706664e-05	1.59361922926268e-07	7.48526017121756e-07	0.000199779739095272	7.10640958059145e-05	0.000123417158482723
G[Ins(C):R2]T	9.49343654369134e-06	8.96444404381207e-05	8.16699167273308e-05	2.51444748366922e-05	0.000396603872034316	0.00050657144700897	0.000207908638855966	0.000706308750312773	5.28499373164407e-05	0.000453920062365126	0.0027485848442382	0.000456655488358169	0.000166487177924389	0.000139506184957279	0.000593530989206104	4.62596495892031e-05	0.000172681459506856	0.000515492471854322	2.48099121810941e-05	0.000114027775779668	9.54475786383717e-05	0.000387065245059175	7.96784111065585e-05	0.000530990855910573	1.6676335734405e-05	9.2407669763046e-05	0.000703459250369762	0.000150047814932153	6.1983943347187e-05	1.51268835964653e-05	5.00329276005432e-05	6.19194950142763e-05	9.65231669487669e-05	1.06276820777283e-05	0.000558881781047373	0.000509486034506935	0.00048214486144416	0.000775912754197761	5.02428742892205e-05	0.000112808919432599	0.000117202170524164	6.94893976110036e-05	0.000465155581935934	3.75719094568879e-05	0.000137210203356445	8.32335296086905e-05	9.3781348405148e-05	2.04690561677894e-05	0.000556658879697788	0.000138620010656424	6.94164159719446e-05	0.017686544774399	0.000513386054060716	1.12867810913714e-05	0.000136422748451356	0.000578562760765362	8.60338116982649e-05	1.85322751458255e-05	1.95623748128519e-05	0.000136793683756865	6.14902481729136e-05	0.000257286369621405	0.000374031009567301	0.000101477807230989	0.000159366573832766	1.94502853073581e-05	0.000124005810169838	1.37070146892125e-06	0.000252541536192906	0.000219799200478608
G[Ins(C):R3]A	4.47093234012828e-05	0.000109809515478645	5.15132723291014e-05	0.000302981980433538	0.000134053948218965	3.62491166767447e-06	0.000474305562489947	0.000269581113805363	0.000131004287070235	8.51997195661552e-05	0.000833966905638796	0.000167567988881668	0.000197407864641602	0.000101626552821304	0.000796404749549387	0.000199164867191099	0.000222692070301165	0.000298205847958304	0.000160185737343151	0.000154532624834065	0.000109976429624568	0.000984066299671671	6.57611701710333e-05	0.00304220930427584	7.93551275224784e-05	4.68534316120417e-05	0.000276539162254626	0.000208013007237847	9.60809838421959e-05	0.000165008103336514	9.25865107757683e-05	7.50665772073345e-05	0.000120148197864469	0.000213638595860363	0.000166555094574808	0.000346189501263007	0.00122564375824667	0.000488461229082631	1.98405596006345e-05	0.000110819149173132	0.00016457422361612	7.88271994263269e-05	0.000191783344318303	6.82166097451751e-05	0.000120156457529039	0.000363899536080961	0.000592627766580841	5.33458083044287e-05	0.000132475562097138	5.35191111619673e-05	6.38168042283763e-05	0.00349323929876355	0.000318885894699029	3.41580258363308e-05	9.65964522978852e-05	0.000293712774077269	0.000168375216017528	0.00176764406318025	0.000135801316732814	7.79783223934812e-05	0.000270598984401559	2.90607340595814e-05	0.000341051145788984	0.000199447739644116	0.000218940712643227	1.16838307778085e-05	0.00028597852331924	0.000215723161444303	0.00030120275378816	0.000226712289625927
G[Ins(C):R3]G	5.05876111171921e-05	9.65236214188077e-06	1.57451932109213e-05	0.000137430281236831	5.73474977672242e-05	0.000117909214684796	0.000139727135671363	2.44918659961033e-05	0.000159107125625309	8.49798096574751e-05	0.000989366979283862	6.78609153700708e-05	0.000192231040391215	6.32154010576036e-05	0.00059096574204204	6.15260833578223e-05	5.38733379007155e-05	9.22347108762965e-05	2.74756448742151e-05	4.06059825929624e-05	0.000133403495183634	0.000242069528011064	1.48514320554045e-05	0.000827491959087673	2.44443724653885e-05	9.87170723464605e-06	0.000284433679489301	9.28560940734139e-05	3.17345632159787e-05	9.46503605042508e-05	0.000135756263010113	7.26693019776713e-05	5.65766342683714e-05	0.000142540268559307	5.63430846936316e-05	5.3396267162298e-05	0.000622252179368223	6.54302532693408e-05	5.03241880580756e-05	0.000159457977737898	1.04786108221837e-05	8.06416335023946e-05	7.90848863438501e-05	3.01737929608389e-05	0.000125952501862537	0.000476774587078907	0.000166464378497855	1.66763318814208e-05	7.03479380160344e-05	0.000110840312731427	1.64234422646557e-05	0.000789653726489488	0.000109086104652602	3.60573244375162e-07	2.46722341887548e-05	0.000333683945202449	3.34224048038897e-05	1.01576318583533e-05	0.000128611039337536	1.24363456544622e-05	0.000113148864159781	5.54300505312948e-05	8.33628210902423e-06	1.17911758583574e-07	1.39234337402204e-05	8.40064993711326e-06	0.000174642209068834	0.000151931436502534	0.000147461089052412	0.000385075525241751
G[Ins(C):R3]T	4.0505329253083e-05	7.33763193169213e-05	2.01183925597034e-05	0.000183101287337503	0.000171140064472829	2.3263169383757e-05	0.000205864597663656	0.000249836138999255	0.000137288888097319	0.000106755619862152	0.000422305095966358	0.000333390982796676	8.92683413225587e-05	0.000581783667188489	0.000421468879704029	0.000120723660863839	0.000206538847856192	0.000150049947472959	0.000125791586223533	0.000113683343842611	0.00013355236408479	0.000463115686033537	4.2056989983544e-05	0.0015142119492357	8.14574860872859e-05	2.23066515162503e-05	0.00100776400738634	0.000110527376036677	9.36563361084543e-05	9.83963020612529e-05	0.000160886481098223	0.00010906464347865	6.96406934539771e-05	0.000260313275983298	0.000374517577460535	0.000267404365457504	0.000734123960355535	0.000225369268925297	5.92958072217505e-05	0.000135608370322333	4.79178140722777e-05	3.8166310172679e-05	0.000289067643534215	7.48969985214582e-05	2.89802216674863e-06	0.000226351873021774	0.000316969029231556	9.852827534716e-05	0.000220759900231026	7.9747283404983e-05	0.000351711926440998	0.00490895045932675	0.000283288695721513	1.51231127030373e-05	6.73937918552411e-05	0.000271821689226006	9.99649120531542e-05	0.000229681345903511	0.000126162835508153	5.20116536157888e-05	0.00012373979683423	5.62191572586278e-05	0.000180829571063173	8.86843814246709e-05	0.000191104802333801	1.29099418990984e-05	0.000461299950440647	0.000139486910008381	0.000233517336934668	0.000209995370184865
G[Ins(C):R4]A	0.000383410968008086	0.000121866509651365	2.93708089596935e-05	0.000377991129186365	0.000219211088361086	9.66775892027027e-05	0.000360242615976364	5.19906271302868e-05	5.45693092955486e-05	0.000255159338881105	0.00141400577427284	0.00143588849714829	0.000666394989650177	0.00020187115461052	0.000693751835678167	9.89213520491175e-05	0.012693360217914	8.44663299349868e-05	5.75612280363464e-05	0.000178593738423641	0.000567576818779182	0.000733840342166907	5.070377471912e-05	0.000948780554490378	0.000270847922900026	0.000260835731934336	0.000688478922543965	2.05336908946924e-05	0.000290626152290522	0.00033019665900717	6.22994316390242e-05	9.51778956688447e-05	0.000310005666921422	0.00019882531699693	0.000184721111681848	0.000271906440740508	0.000149556072768257	0.000316097103575571	0.000172285806477458	0.00040787526749283	9.71727425463445e-05	0.000130765642627387	7.29881737565991e-05	0.000307880834504033	0.000268289975206306	0.00221578969113621	0.000708023777431976	0.000497560748953587	0.000194054736353977	8.11226285150177e-05	2.46195220233981e-05	0.00272144121480912	0.000346753765690411	9.5388393985806e-05	0.000157525256797358	0.000597728538494454	0.000286827356828901	0.00112528190805279	0.00118995179685392	0.000255700713530529	0.000857420439447514	9.82907581914985e-05	0.000335931549214608	0.000188010299061509	0.000200330740328726	5.9973745708609e-05	0.00184654437627482	0.000105580084198223	0.000187964033079621	0.000274239777513748
G[Ins(C):R4]G	5.31451726655282e-05	4.55840898147609e-05	2.7918102509351e-05	8.86771396764672e-05	2.68552929832977e-05	3.34607230862259e-06	0.000203256899802221	8.54758844849147e-06	2.08696185050338e-05	0.000279893292050931	0.00142147900698112	0.000257580645911826	0.000225370366072879	0.000270791533005721	0.000268861260475746	8.528754882027e-05	0.000632199669748538	3.59988425879178e-05	3.08915023484237e-05	3.15634884333347e-05	0.000184482488028231	0.000207733342965249	6.44297639293155e-05	0.000285426827180868	3.0288216611633e-06	1.99462022103489e-05	0.000848179229725407	2.37179091142708e-05	4.75880291673655e-05	4.62331325058565e-05	1.33092516769918e-05	4.15388624051299e-05	2.84254726111999e-05	0.000158700947034427	9.41571948954665e-05	0.000254867090194338	0.000778820999872405	7.53732273546023e-05	4.16868588330271e-05	0.000128063824755185	0.000191425663847966	9.36822089900708e-05	6.14026053430283e-05	6.73478669169516e-05	0.000216905812942032	0.000569069068991621	0.000218767001907651	4.54009978914978e-05	1.69504771199841e-05	3.3690271951592e-05	0.000122503237920746	0.000389349524250882	0.000148817961105857	2.22213743626553e-07	7.70205363860181e-05	0.000302309677844769	8.90388410954058e-05	1.95048143663061e-05	5.48795120925117e-05	2.30640797889701e-05	3.68522564630087e-05	8.48289731883047e-05	0.000116566556755585	5.89558792917872e-08	5.94352175350876e-05	9.90320521041808e-06	0.000196391048344093	8.97989817599854e-05	0.000238355793552945	0.000140319249954517
G[Ins(C):R4]T	0.000186058178771558	0.000203180531385664	3.3149186174829e-05	0.000258387442576468	4.55813092837484e-05	1.52963305537033e-05	0.000161982144901016	8.64470979674867e-05	0.000138083356529045	9.77724183237042e-05	0.000139306993101788	0.000540560663005021	0.000162967957498018	0.000507052007530145	0.000422788383836343	0.000169183347016472	0.0155988040528669	0.000123236535701941	0.000154128944689245	0.000112426398434725	0.000220674590757271	0.00045552044348898	3.6985141344514e-05	0.00107206803373473	6.16454291036765e-06	0.000176811307386579	0.000226938488116768	1.42442953333266e-05	0.000167611545901721	0.000249005553632148	3.11591953434986e-05	9.6312049614524e-05	3.97065105956206e-05	0.000150616549364302	0.000271988165556696	0.000376661815540721	0.000639414956721935	9.48695379339758e-05	0.000159257533734237	0.000563630061692274	7.97083911760382e-05	0.000349809822512991	0.000112888980242804	8.43557405296858e-05	0.000165075801113643	0.000742447898277726	0.00053762745216316	0.000105443562650347	0.000212745456024851	6.7545357986618e-05	8.92496776782145e-05	0.00174763307774187	0.000181522996887115	4.60779064614306e-05	8.86147427176852e-05	0.000263468512111708	0.000421762173854533	1.1130171078834e-05	0.000766034098718242	0.000207670942110905	0.000169271643362949	0.000157041632866987	7.14386974233412e-05	0.000175113700466431	0.000238094238905596	8.47187495980888e-05	0.000715258194138567	0.000228889109764205	0.000108070636875391	0.000235785719131784
G[Ins(C):R5]A	0.000235190995567718	0.000192493814963181	4.95897348377597e-05	0.000236307571143383	2.88035502905006e-05	3.67271270065479e-05	9.92947227069172e-05	6.26489558875064e-05	1.06956794838298e-05	0.00034845789110564	0.00210003234938512	0.00118039215077997	0.000197191101064615	0.00020943645064516	0.000576647892854757	0.000141803329931449	0.00560033977952256	0.000114793985564725	6.45851237138026e-05	0.000212637599128537	0.00066986482920483	0.000973753528544622	0.000131720947902986	0.000358075915770252	0.000202931051297941	0.000189114439636497	0.000423261653299067	7.08545011626038e-06	0.000306659221777741	0.000243604428596471	0.000117110039328744	0.000127082139271214	7.37896466336577e-05	0.000626048396283451	0.000155454647891018	9.98609926946491e-05	0.00034842283487965	8.680259669499e-05	0.000497233696548688	0.000682988641562288	8.94502246747872e-05	0.000282618993690205	8.24417072624258e-05	0.000629572244249264	0.000547726189515491	0.00068010441999615	0.000254063403293325	0.000399367554241202	0.000244381843248505	0.00021085972839878	4.74246447108914e-05	0.000391714190424444	0.000277902806313133	0.000233110602488542	0.000141904004906679	0.000204331563257436	0.000470116155866491	0.000107357523949724	0.00107881856499264	0.000281132630458275	9.83425046359222e-05	0.000194547687734573	0.000290167422413972	0.000648396760451076	0.000349607324966499	0.000157882133641953	0.000924318738402092	8.54163441685661e-05	0.000134929368687069	0.00016286908836363
G[Ins(C):R5]G	8.64405352395834e-05	7.40904587793464e-05	9.91928741179678e-06	4.16175947338865e-05	2.26101688761054e-05	6.80766378028096e-05	5.22262477680519e-05	3.44018827257673e-05	9.19211833244444e-05	8.98627554792428e-05	0.000626416078112495	0.000166550075151117	8.44612902329137e-05	0.000229811369708009	0.000219521230956718	8.81834606957339e-05	0.000941012996672085	5.88409297603011e-05	1.82385711236329e-05	3.70611075897569e-05	0.000169020850889225	0.000131188980600717	8.27531503830117e-06	0.000412803976813866	2.88628887710855e-06	2.0007038532666e-05	0.000175335302290115	3.60765149345847e-05	4.1384799352836e-05	0.000123777856232368	6.10576139967978e-05	6.12594856947171e-05	8.67508392115028e-05	0.000161761005188682	0.000105070113597132	0.000198131488452048	3.94928425128417e-06	2.68994248112155e-05	0.000113974799345175	8.00882529435749e-05	5.86420173356064e-05	0.000118158860410553	7.7460910818377e-05	0.00011219448267373	1.56047347440311e-06	0.00043342987975738	0.000144239491166768	0.00019231685939663	7.09912809183964e-05	8.23729422514128e-05	2.54328734498382e-05	6.75618906731823e-07	0.000138509277906625	4.15078502245826e-07	7.09404872086853e-05	0.000219243203039723	0.000218535814505373	2.36651210316955e-05	0.000154183987109746	3.50366475232275e-05	0.00013663481374935	5.3292886478101e-05	0.000153204958477156	1.62128668052415e-07	8.23713157629701e-05	3.05909846335607e-05	0.000333703987707207	4.41870868270665e-06	0.000311739052263484	0.000118057456926542
G[Ins(C):R5]T	0.000333928383115591	0.000677286966105214	2.60766672280056e-05	0.000340363830417359	3.69352993810977e-05	0.000205265602456336	0.000169714089544403	9.71827598825691e-05	2.69289225141658e-05	8.26459270782573e-05	0.00033527026305334	0.000330821962429095	0.00018937486149445	0.000105099147722451	0.000294476851566103	0.000169895280989553	0.00324612466050433	4.56005255819068e-05	3.87895103740893e-05	0.000172310167196081	0.000707044366164319	0.000296018428180161	2.43809170617327e-05	0.000143896660921982	7.56849083330688e-05	0.000352017887782262	0.000376818786055079	2.96177460636669e-05	0.00041055295942866	0.000594204646350169	4.66202989654171e-05	0.000376641525204764	0.000267213158092981	0.000550634602354601	5.4189537544079e-05	0.000103424840215263	0.000179046522457753	0.000229611989362259	0.000882046590223653	0.000577447910716355	0.000459558033480199	0.00034967379351201	9.81280406900404e-05	0.00109465331138412	0.000175999115434465	0.00114367443142137	0.00117429633601706	0.000730534058702942	0.00010704260880951	0.000395695881347772	5.62776621602201e-05	0.000587547156389996	0.000190311328436351	5.53731492844508e-05	5.30293466668022e-05	0.000308491472048718	0.0019616831904536	1.91266046694526e-05	0.00056087757764785	0.000403623843683865	0.000366859958388239	6.26917112483002e-05	0.000142417868341733	0.000315325520392124	0.000704728454918937	0.000127609872854244	0.00152140685298579	0.000133769642039327	0.000116334862048215	0.000277614023407082
