MutationType	CPCT02060044T	CPCT02030247T	CPCT02050043T	CPCT02020342T	CPCT02010371T	CPCT02030256T	CPCT02050045T	CPCT02050047T	CPCT02010393T	CPCT02020358T	CPCT02090002T	CPCT02010403T	CPCT02030272T	CPCT02020373T	CPCT02050052T	CPCT02030270T	CPCT02050056T	CPCT02050055T	CPCT02030279T	CPCT02020320T	CPCT02060037T	CPCT02100033T	CPCT02010436T	CPCT02010439T	CPCT02060043T	CPCT02030284T	CPCT02020410T	CPCT02020408T	CPCT02030291T	CPCT02050079T	CPCT02050073T	CPCT02220001T	CPCT02010440T	CPCT02011020T	CPCT02340050T	CPCT02080280T	CPCT02080282T	CPCT02060163T	CPCT02011025T	CPCT02010754TII	CPCT02010716T	CPCT02170039T	CPCT02080284T	CPCT02030555T	CPCT02011037T	CPCT02120180T	CPCT02050304T	CPCT02020895T	CPCT02090032T	CPCT02020662T	DRUP01080025T	CPCT02020891T	CPCT02080266TII	CPCT02020901T	CPCT02080287T	CPCT02011045T	CPCT02020897T	CPCT02120101T	CPCT02020910T	CPCT02120095T	CPCT02080294T	CPCT02080292T	CPCT02120098T	CPCT02120105T	CPCT02020914T	CPCT02160035T	CPCT02050310T	CPCT02290061T	CPCT02050308T	CPCT02090035T	CPCT02020933T	CPCT02020930T	CPCT02020934T	CPCT02020939T	CPCT02020670T	CPCT02020837TII	CPCT02030459T	CPCT02350019T	CPCT02050424T	CPCT02340064T	CPCT02011045TII	CPCT02120189T	CPCT02010754T	CPCT02020868T	CPCT02060286T	CPCT02060288T	CPCT02120193T	CPCT02120187T	CPCT02120191T	CPCT02080304T	CPCT02080307T	CPCT02080303T	CPCT02340067T	CPCT02030461T	CPCT02020919T	CPCT02050432T	CPCT02120110T	CPCT02080308T	CPCT02020951T	DRUP01060009T	CPCT02020949T	CPCT02020960T	WIDE01010033T	CPCT02340115T	CPCT02050322T	CPCT02050046T	CPCT02050331T	WIDE01010071T	CPCT02020895TII	CPCT02030468T	CPCT02020959T	CPCT02080313T	CPCT02080311T	CPCT02011108T	CPCT02080314T	CPCT02020694T	CPCT02020672T	WIDE01010123T	CPCT02020665T	CPCT02080207T	CPCT02060291T	CPCT02050441T	CPCT02050440T	CPCT02050438T	DRUP01230001T	CPCT02080205T	CPCT02020714T	WIDE01010172T	CPCT02340081T	CPCT02010801T	CPCT02010794T	CPCT02340083T	CPCT02050347T	CPCT02120198T	CPCT02120199T	WIDE01010255T	CPCT02040241T	WIDE01010305T	WIDE01010314T	CPCT02060228T	WIDE01010328T	CPCT02030479T	CPCT02040246T	WIDE01010376T	WIDE01010381T	WIDE01010392T	CPCT02080221T	CPCT02020723T	CPCT02020736T	CPCT02020743T	CPCT02020739T	CPCT02050365T	CPCT02020670TII	CPCT02030490T	CPCT02300042T	CPCT02020700T	CPCT02220050T	CPCT02050370T	CPCT02050373T	CPCT02080234T	CPCT02030499T	CPCT02020770T	CPCT02050376T	CPCT02080239T	CPCT02050301T	CPCT02080242T	CPCT02020789T	CPCT02020796T	CPCT02220057T	CPCT02340098T	CPCT02340097T	CPCT02170038T	CPCT02010920T	CPCT02050399T	CPCT02050404T	CPCT02050402T	CPCT02060256T	CPCT02080259T	CPCT02020813T	CPCT02020785T	CPCT02020810T	CPCT02020821T	CPCT02340100T	CPCT02080266T	CPCT02010941T	CPCT02020822T	CPCT02020819T	CPCT02050405T	CPCT02020837T	CPCT02340102T	DRUP01060021T	DRUP01060019T	DRUP01060018T	CPCT02070394T	CPCT02080269T	CPCT02030459TII	CPCT02050411T	CPCT02030547T	CPCT02020828T	CPCT02080270T	CPCT02060133T	CPCT02050276TII	CPCT02080271T	CPCT02050243T	CPCT02060126T	DRUP01010106T	CPCT02050245T	CPCT02030548T	CPCT02050415T	CPCT02020853T	CPCT02020506TII	DRUP01080021T	CPCT02020854T	CPCT02010994T	DRUP01080022T	CPCT02020863T	CPCT02050276T	CPCT02030552T	CPCT02080275T	CPCT02030553T	CPCT02120062T	CPCT02020615T	CPCT02050421T	CPCT02120053T	CPCT02020626T	CPCT02120055T	CPCT02070422T	CPCT02120058T	CPCT02170017T	CPCT02020609T	CPCT02050249T	CPCT02060146T	CPCT02060049T	CPCT02050159T	CPCT02010550T	CPCT02010534T	CPCT02050079TII	CPCT02050170T	CPCT02050168T	CPCT02020509T	CPCT02050073TII	CPCT02020511T	CPCT02010565T	CPCT02020517T	CPCT02010393TII	CPCT02050181T	CPCT02020519T	CPCT02020520T	CPCT02060092T	CPCT02080116T	CPCT02080113T	CPCT02050194T	CPCT02050193T	CPCT02030350T	CPCT02080123T	CPCT02020542T	CPCT02010505T	CPCT02020553T	CPCT02170006T	CPCT02050212T	CPCT02050214T	CPCT02050217T	CPCT02020573T	CPCT02180032T	CPCT02010503TII	CPCT02010622T	CPCT02030370T	CPCT02030339TII	CPCT02040142T	CPCT02120050T	CPCT02120037T	CPCT02050235T	CPCT02050236T	CPCT02050232T	CPCT02050240T	CPCT02020574T	CPCT02020578T	CPCT02090005T	CPCT02020423T	CPCT02020426T	CPCT02050092T	CPCT02010403TII	CPCT02020412T	CPCT02010469T	CPCT02180012T	CPCT02020445T	CPCT02050105T	CPCT02050055TII	CPCT02010493T	CPCT02010503T	CPCT02010501T	CPCT02020464T	CPCT02090009T	CPCT02020468T	CPCT02340001T	CPCT02080079T	CPCT02010526T	CPCT02010532T	CPCT02060051T	CPCT02050141T	CPCT02110024T	CPCT02120013T	CPCT02050158T	CPCT02050149T	CPCT02010557T	CPCT02220014T	CPCT02050052TII	CPCT02020506T	CPCT02030339T	CPCT02080163T	CPCT02050281T	CPCT02070243T	CPCT02340040T	CPCT02120077T	CPCT02030437T	CPCT02010641TII	CPCT02050291T	CPCT02020643T	CPCT02150006T	WIDE01010503T	WIDE01010567T	WIDE01010459T	CPCT02060041T	WIDE01010561T	WIDE01010651T
A[Del(T):R5]A	9	2	0	3	3	0	8	2	0	2	5	0	2	2	1	0	5	4	2	10	0	3	4	4	2	7	3	6	7	0	2	0	0	3	3	8	2	0	2	1	9	0	0	3	7	4	15	0	4	3	14	4	0	4	2	2	6	3	8	6	2	0	2	30	5	9	1	7	2	2	2	5	6	1	7	2	2	1	56	0	2	2	1	2	6	3	0	3	6	0	8	2	2	34	4	3	1	0	1	0	9	2	0	7	4	0	0	2	0	5	3	2	1	8	7	8	0	1	3	3	13	2	4	6	238	7	1	12	0	0	13	5	4	5	4	23	4	13	1	5	3	10	3	2	27	4	1	1	4	2	7	3	7	3	3	4	6	14	0	19	4	3	1	1	2	10	11	5	11	3	10	3	1	0	0	2	1	1	6	40	1	2	30	0	17	7	5	3	2	3	9	6	5	7	12	4	9	2	0	6	0	4	2	0	0	3	0	3	4	5	12	9	0	2	14	13	4	4	11	13	18	5	5	6	5	1	3	1	6	29	1	2	0	9	10	0	0	139	2	1	2	11	2	4	0	11	8	8	0	16	1	13	2	1	12	3	1	1	2	6	2	1	3	1	5	8	0	6	2	0	4	18	6	2	18	0	27	15	5	12	3	0	2	2	5	3	8	3	1	5	7	3	5	0	1	0	0	8	2	2	13	1	7	1	1	6	4	12	4	0	5	6	0	1	5	0	5	8	17	3	12	9	13	10	1
A[Del(T):R5]C	1	1	1	1	0	0	0	0	3	0	0	0	0	0	2	1	0	1	0	0	0	0	0	1	0	2	0	2	1	0	0	0	1	1	1	5	0	0	1	0	2	1	1	0	3	0	5	0	0	0	6	1	1	1	0	3	0	1	1	1	1	0	2	15	2	4	1	2	2	0	0	1	1	1	3	2	1	0	6	0	3	1	0	1	5	1	0	0	2	0	0	0	1	2	1	0	1	0	0	0	2	1	1	1	1	0	0	0	0	0	0	1	0	5	0	0	0	1	0	0	0	0	2	0	83	1	0	2	1	0	8	1	0	1	1	6	0	1	0	0	0	1	1	1	4	0	0	1	0	0	1	4	3	2	1	0	1	3	0	6	0	1	0	0	0	1	2	0	1	2	1	2	0	1	0	0	2	1	0	5	1	2	8	0	0	0	0	0	1	0	2	3	3	3	5	1	2	0	0	2	0	0	1	0	2	2	1	0	0	0	1	1	0	2	4	3	0	0	3	0	2	0	1	3	0	1	1	1	4	2	0	2	0	0	3	0	1	50	2	1	1	2	0	1	3	3	2	2	1	8	1	1	1	0	3	0	1	0	1	1	0	0	0	1	2	1	1	2	0	0	1	2	2	0	6	0	3	1	0	2	3	1	1	1	0	0	6	1	1	3	1	1	0	0	0	0	0	2	2	0	4	0	0	0	1	0	4	1	0	0	0	1	0	1	0	3	2	0	1	0	3	1	1	3	1
A[Del(T):R5]G	1	0	0	1	0	2	2	2	0	0	0	0	0	2	2	1	1	3	0	1	0	0	0	0	0	4	0	0	1	0	1	0	1	1	3	0	2	0	1	2	3	0	0	0	0	0	3	1	2	1	3	0	1	1	0	1	1	0	0	1	1	0	0	13	1	1	3	1	0	2	1	3	1	1	0	1	3	2	4	2	1	2	0	1	3	5	2	2	2	0	0	0	4	8	1	1	2	0	0	1	0	0	1	0	2	1	0	1	1	0	0	0	3	5	0	2	1	0	1	0	3	1	0	0	85	3	0	1	1	1	3	4	0	0	2	2	2	1	1	2	0	3	0	1	4	0	1	0	0	0	2	0	0	4	2	1	5	3	1	4	2	2	0	0	2	1	1	2	2	2	2	2	0	1	0	1	0	0	0	3	0	1	8	1	3	0	1	2	0	1	1	4	4	2	3	3	2	0	0	2	0	3	0	3	0	7	2	1	0	0	2	3	0	0	2	3	4	0	2	1	2	1	8	1	2	0	5	1	1	4	0	2	1	0	0	0	0	62	0	0	1	5	2	2	0	3	0	1	1	3	2	0	2	1	1	3	0	0	1	0	0	3	2	0	0	1	2	2	0	1	1	1	0	1	4	0	4	1	1	4	1	0	1	2	1	2	3	5	1	0	4	0	0	0	1	0	0	2	1	0	8	2	1	2	2	2	1	2	1	1	0	1	0	1	0	1	0	2	1	1	7	2	0	1	0
A[Del(T):R6]A	4	2	1	5	4	0	5	0	4	1	3	0	4	1	2	0	5	3	1	4	0	4	1	3	1	7	4	1	1	1	1	0	1	7	3	3	2	0	2	4	4	0	0	4	7	1	8	4	1	2	11	2	2	7	2	2	0	1	4	4	0	0	3	47	2	3	5	5	3	2	1	4	4	3	6	1	2	0	29	2	2	5	5	1	8	4	3	2	2	3	5	4	9	23	3	0	3	1	0	6	6	3	1	10	3	5	1	1	4	3	5	3	1	6	4	4	0	2	2	2	9	2	5	1	428	6	2	6	0	2	10	6	1	4	1	10	0	5	1	3	0	5	4	1	38	2	0	1	1	1	6	6	5	1	3	0	1	3	0	7	3	4	0	0	2	5	9	0	3	1	2	3	0	0	1	1	2	2	3	19	1	1	24	2	5	9	2	5	0	2	9	7	5	9	11	0	5	0	2	5	0	1	2	3	1	0	0	3	2	0	6	9	0	0	5	8	1	1	10	14	8	6	6	4	0	2	10	6	4	15	2	3	0	7	5	0	1	276	1	0	1	5	0	1	4	24	0	4	2	8	2	5	2	2	11	4	0	1	0	0	1	0	3	0	6	7	2	4	1	1	4	14	6	2	31	1	20	7	3	25	2	1	3	3	2	4	8	3	3	6	10	1	3	0	2	1	1	3	6	1	11	3	2	1	8	5	3	6	4	1	3	3	1	3	3	1	0	3	14	2	12	4	3	9	1
A[Del(T):R6]C	0	0	1	0	2	0	0	1	6	0	0	0	2	1	0	0	0	5	0	0	0	0	2	0	0	0	1	1	2	1	0	0	1	1	2	0	0	0	1	0	1	0	0	0	0	1	1	2	2	2	0	2	1	2	0	0	0	0	0	0	1	0	0	35	2	0	1	1	1	4	0	0	0	1	4	1	1	0	6	1	1	2	0	0	2	2	0	0	2	1	2	0	2	8	1	2	2	1	1	2	1	0	0	2	2	2	0	4	2	2	1	0	1	6	0	1	0	0	1	0	0	1	2	1	120	3	1	3	0	2	4	1	0	0	2	2	2	1	1	2	0	0	3	0	14	1	1	1	1	0	1	1	4	2	4	1	1	3	0	1	0	0	0	0	0	2	1	0	3	2	0	2	0	0	2	0	1	2	1	5	0	2	5	1	1	3	0	1	1	0	2	5	6	4	0	1	1	1	0	2	0	1	1	0	0	3	3	1	0	0	2	2	0	2	1	3	1	1	2	0	1	3	2	2	0	0	1	1	1	2	1	5	0	2	3	1	1	65	2	0	0	1	1	1	5	7	1	1	0	2	1	0	1	1	0	1	2	0	0	0	1	0	1	1	1	1	0	2	1	0	0	5	1	1	10	0	3	2	2	11	0	0	2	0	0	2	5	7	0	1	3	0	2	0	2	0	0	2	0	0	6	4	1	1	1	1	0	2	1	1	1	0	0	0	0	1	0	6	1	1	4	2	3	3	1
A[Del(T):R6]G	2	1	0	1	1	1	1	2	3	2	0	0	0	2	0	0	2	2	0	1	1	1	1	0	2	0	1	3	0	0	0	0	0	3	3	2	1	1	1	1	1	1	0	1	4	1	6	1	2	0	1	0	0	1	1	1	1	0	1	0	3	0	1	40	0	1	2	0	1	0	1	0	1	0	0	0	0	0	8	2	0	0	0	2	0	2	0	0	1	0	1	1	2	4	1	1	0	0	0	4	2	1	0	3	0	1	1	2	1	0	2	1	1	6	0	2	1	0	1	0	1	0	2	1	166	0	1	2	0	1	2	1	0	2	1	0	3	2	1	0	3	1	1	1	13	1	0	1	0	0	4	2	0	1	1	1	3	1	0	3	2	1	0	0	1	0	2	1	1	1	1	0	0	0	1	0	1	1	0	2	0	2	10	1	0	1	1	1	0	2	2	3	2	6	1	1	0	0	0	2	1	1	0	2	1	2	0	1	1	0	0	2	0	1	1	2	1	0	1	2	0	2	4	2	0	1	5	0	3	2	2	2	0	2	1	0	1	92	0	1	2	1	1	1	1	9	0	1	1	1	2	1	1	0	3	3	0	0	1	0	0	1	1	2	2	3	2	1	0	0	1	7	5	1	7	0	1	2	0	7	0	0	1	2	1	1	0	2	2	1	1	0	1	0	1	0	0	1	2	0	5	0	2	0	1	2	3	0	0	1	2	1	0	1	2	0	1	1	2	1	1	0	0	1	0
A[Del(T):R7]A	5	1	0	3	2	1	4	0	0	3	2	0	1	2	3	1	2	8	2	2	0	0	4	2	5	3	2	5	1	0	2	1	2	1	12	3	3	1	1	2	4	0	0	4	2	1	5	0	1	0	3	1	0	2	0	1	1	2	1	2	1	0	0	89	1	0	0	3	2	1	0	0	2	0	5	0	3	0	15	1	1	3	2	2	1	4	0	1	3	1	2	0	7	9	2	2	1	1	0	7	2	6	0	4	0	0	0	1	1	2	1	0	1	11	0	3	0	1	2	2	1	2	7	2	595	6	0	11	3	2	5	4	0	3	2	2	3	2	1	2	0	4	3	1	45	2	0	2	2	1	1	1	5	1	1	2	4	7	0	4	2	1	0	0	1	1	5	4	2	2	3	3	1	0	1	0	1	5	3	9	1	3	19	0	5	1	0	1	0	0	5	9	6	14	5	1	2	1	1	4	1	2	2	0	2	4	3	0	3	1	6	9	0	1	2	2	3	0	2	1	3	3	9	3	1	2	6	2	2	11	3	4	0	2	0	0	0	378	3	0	2	2	2	1	0	26	4	4	0	4	2	0	1	0	5	2	0	1	0	4	1	1	1	2	3	2	2	4	0	0	0	13	4	0	23	0	2	3	1	27	0	0	3	0	0	0	4	10	2	3	5	0	3	0	2	1	0	1	2	0	7	2	1	1	0	0	3	3	3	0	2	3	0	2	2	4	1	2	3	3	5	4	3	2	0
A[Del(T):R7]C	1	0	0	1	0	1	1	1	4	2	0	0	2	2	0	1	2	4	0	3	0	0	0	0	1	0	0	5	2	0	2	1	2	2	7	1	2	0	1	1	1	0	0	1	6	0	2	0	2	1	3	1	1	0	2	2	1	0	0	0	2	0	1	86	1	0	3	2	2	2	2	1	2	0	4	0	2	0	3	1	2	1	1	0	1	3	1	3	2	0	2	0	5	6	5	0	2	0	0	3	3	0	0	1	3	2	0	2	0	0	1	1	0	16	3	0	1	0	1	1	0	1	0	1	317	6	0	3	0	2	7	2	0	4	3	4	1	2	1	2	0	1	0	1	23	0	0	0	0	0	1	3	4	2	4	1	3	7	0	1	2	3	0	1	0	1	2	1	1	0	3	2	0	2	1	1	0	0	1	8	1	2	11	1	1	2	0	2	0	2	8	7	5	13	3	5	2	0	2	1	1	0	2	0	3	2	2	1	2	1	2	9	0	1	0	2	2	1	0	0	3	2	11	2	2	3	9	2	2	5	1	2	0	3	3	0	0	200	6	0	2	1	2	0	3	18	4	4	0	1	0	2	0	2	5	2	1	0	1	1	0	1	2	1	4	2	2	6	1	0	1	11	1	0	16	0	3	2	0	18	0	1	3	0	0	1	4	5	1	3	1	0	2	0	2	3	0	1	2	0	9	2	0	0	0	0	0	2	3	1	1	0	1	0	2	3	0	1	2	0	4	1	2	4	0
A[Del(T):R7]G	2	2	2	0	0	0	1	1	2	0	0	0	1	1	1	0	1	4	0	0	0	1	0	0	2	1	1	2	2	0	0	1	1	4	4	1	0	0	3	2	1	0	0	0	2	1	1	1	1	1	1	1	1	0	0	1	0	0	0	0	0	1	0	59	1	0	1	0	1	0	1	0	5	0	2	3	1	0	2	1	1	3	0	1	1	4	0	0	1	0	0	0	4	5	2	0	1	1	1	1	2	1	0	0	2	0	0	2	1	0	1	0	2	14	0	0	0	0	0	1	0	1	1	1	417	0	0	3	0	4	2	1	0	0	2	0	3	2	1	2	0	0	1	0	29	1	0	0	3	0	0	0	2	1	1	2	0	2	0	1	1	1	1	0	1	3	2	1	1	1	2	0	0	1	0	0	0	0	0	3	0	1	12	1	3	0	0	0	1	1	2	4	3	6	0	2	0	1	0	2	0	1	2	0	1	4	0	1	2	0	1	0	0	0	0	2	1	0	1	3	2	4	7	1	0	2	5	0	2	2	2	4	0	1	0	0	0	240	2	1	0	2	0	0	1	12	2	1	0	3	1	0	0	0	2	2	0	0	1	1	0	1	0	2	3	3	1	2	0	0	1	0	0	0	13	0	2	0	2	11	0	0	0	0	0	1	2	4	1	2	1	0	3	0	0	1	0	1	1	1	3	0	0	0	1	1	4	1	2	0	0	1	0	1	0	0	0	0	1	1	3	1	0	3	0
A[Del(T):R8]A	6	1	1	1	0	3	4	0	2	1	1	1	1	2	5	0	2	10	2	1	0	0	2	0	2	3	0	1	3	0	0	0	1	4	11	2	2	0	1	1	0	2	0	0	6	1	3	3	1	0	6	0	1	0	2	1	2	0	0	1	3	0	1	105	4	2	3	3	1	0	2	0	3	0	6	1	8	0	3	3	2	2	2	0	3	5	1	4	0	0	6	1	7	7	1	2	0	0	0	5	4	1	0	6	0	1	3	0	3	1	3	1	0	27	5	2	1	0	1	1	1	3	4	4	865	4	0	15	0	7	5	3	0	3	2	6	0	1	1	1	0	1	1	0	62	3	0	1	0	1	1	0	6	3	3	1	4	9	0	9	1	0	0	0	0	5	2	3	3	3	6	1	0	0	1	3	3	1	2	11	1	1	15	2	3	0	1	1	1	1	4	9	6	10	6	4	0	0	0	2	0	1	2	0	1	3	1	1	3	1	8	4	0	0	6	2	3	0	2	1	0	12	14	1	6	6	8	0	5	10	2	10	0	3	0	0	0	546	3	0	0	2	0	1	2	24	3	1	0	7	1	2	1	0	7	3	2	2	1	2	1	0	2	1	5	0	2	4	1	0	4	13	2	2	33	1	4	2	4	28	2	0	1	1	2	0	7	13	3	5	1	0	3	0	0	0	0	1	0	1	12	3	2	0	2	1	7	6	1	1	2	0	2	1	1	6	0	0	2	1	2	0	1	9	0
A[Del(T):R8]C	2	1	3	1	0	2	3	1	2	1	1	1	2	2	2	1	2	3	0	4	0	0	1	0	3	0	2	0	1	0	0	0	3	3	16	0	1	0	4	2	1	0	0	0	2	0	1	2	0	1	7	1	2	0	0	1	0	2	2	1	0	0	0	128	2	1	2	2	3	0	1	2	2	0	3	1	1	0	6	2	3	2	2	2	2	1	1	2	0	1	1	1	8	2	7	0	1	1	1	5	1	0	1	4	2	0	1	0	1	1	1	2	0	22	1	3	0	1	0	0	1	3	2	1	530	4	1	7	0	6	0	4	0	3	2	0	7	2	0	2	3	0	2	2	51	4	0	2	0	0	0	5	2	3	1	1	1	3	1	1	0	3	0	0	0	3	1	3	1	1	3	0	0	2	1	2	1	2	0	7	0	3	21	2	0	1	0	1	1	1	3	6	6	9	8	4	6	1	0	1	0	1	4	2	2	0	4	0	0	1	0	2	1	1	0	2	2	0	1	2	0	7	13	1	2	2	3	0	1	7	3	2	1	2	2	0	0	340	2	0	0	2	0	1	2	15	1	0	0	5	0	1	3	1	2	0	0	2	0	4	0	0	0	0	8	1	3	4	2	0	1	12	0	1	20	0	1	3	1	30	0	0	0	0	0	1	10	4	3	4	1	0	2	0	0	0	0	2	2	0	13	2	2	0	3	2	3	0	3	0	1	2	1	1	0	5	1	1	0	0	3	3	3	6	0
A[Del(T):R8]G	1	0	2	2	0	0	1	0	0	0	0	0	1	0	2	0	0	6	2	0	1	0	0	0	3	1	0	0	0	1	0	0	0	1	5	1	1	0	0	1	0	0	0	0	0	0	3	2	0	0	2	1	1	0	2	1	0	0	1	2	0	0	0	90	1	2	2	0	1	0	0	0	0	0	2	0	0	0	3	1	1	1	1	1	1	3	2	3	2	1	1	0	3	1	0	0	0	0	1	6	0	1	0	1	0	0	0	0	2	1	2	1	1	14	2	0	0	0	3	0	1	0	4	0	414	2	1	7	0	2	1	2	0	2	4	0	0	1	1	1	0	0	0	0	28	0	0	1	0	2	1	0	2	0	1	0	4	0	0	1	0	2	0	0	0	1	0	2	0	0	1	0	0	0	2	1	0	1	0	3	0	0	17	1	0	1	0	0	0	0	4	4	3	6	3	3	2	1	0	0	0	2	1	0	0	4	1	1	1	1	0	4	0	0	2	0	1	1	1	1	1	3	3	0	0	1	3	3	3	2	0	1	0	1	1	0	1	315	2	0	0	0	0	1	0	11	0	0	0	3	0	1	0	0	3	3	0	1	0	0	0	0	0	0	2	2	1	0	0	0	0	9	0	1	8	0	3	2	1	18	2	0	1	0	0	0	3	7	1	2	0	2	1	0	2	0	0	1	1	0	7	2	1	2	1	1	2	0	0	0	0	2	0	0	0	3	0	1	1	1	2	2	0	5	0
A[Del(T):R(9,)]A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A[Del(T):R(9,)]C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A[Del(T):R(9,)]G	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C[Del(T):R1]A	5	4	2	3	5	1	1	1	7	0	1	0	3	3	1	2	2	2	1	6	1	1	2	3	0	3	3	9	5	1	1	4	3	4	2	7	4	2	6	5	10	1	0	4	4	0	37	2	2	1	13	2	1	5	2	4	3	0	6	1	2	0	3	5	8	2	2	11	3	1	1	10	2	5	12	4	3	0	44	0	4	4	3	3	12	4	2	2	5	0	7	2	4	26	3	6	2	3	0	1	8	2	1	4	8	11	0	0	2	1	2	2	4	5	3	6	1	1	3	4	14	0	5	6	17	5	3	5	0	1	16	5	1	5	4	14	2	6	2	6	7	8	5	2	3	2	1	0	9	1	9	7	12	13	10	11	5	10	0	42	4	4	0	3	4	3	5	9	9	6	6	4	1	0	1	2	8	1	4	24	0	8	28	3	9	13	1	1	2	2	9	2	1	7	14	2	7	2	3	5	1	3	2	1	0	29	5	3	7	2	6	5	1	3	36	3	3	4	9	16	6	3	7	11	8	3	10	4	4	25	3	0	0	6	3	0	1	5	4	0	1	10	4	4	6	1	7	7	1	17	3	10	7	1	5	2	0	1	2	1	2	1	3	1	2	2	0	8	3	0	4	13	11	2	10	1	9	10	7	5	3	0	3	2	1	3	7	5	6	2	13	1	3	0	1	2	0	9	0	0	2	3	4	1	5	1	0	6	7	0	1	3	0	3	3	1	1	6	13	1	26	12	13	6	6
