MutationType	SP111062	SP111006	SP110846	SP111086	SP111096	SP111021	SP111058	SP111092	SP111076	SP111098	SP111039	SP111052	SP111166	SP111014	SP111066	SP111094	SP111015	SP110853	SP111051	SP110855	SP111004	SP111078	SP110863	SP111013	SP111042	SP111040	SP111031	SP23496	SP111030	SP111019	SP111026	SP110860	SP110851	SP111059	SP111170	SP111054	SP111033	SP111113	SP110865	SP111061	SP111101	SP110859	SP111168	SP111067	SP111036	SP111116	SP111099	SP23502	SP111069	SP111043	SP111024	SP111011	SP111082	SP111074	SP110845	SP110857	SP111017	SP111080	SP23506	SP111075	SP111112	SP111001	SP111027	SP111117	SP110842	SP111173	SP111008	SP111070	SP110847	SP111077	SP111091	SP111072	SP111084	SP23504	SP23500	SP111029	SP111175	SP111049	SP23498	SP111002	SP110866	SP111035	SP111009	SP111114	SP111000	SP111045	SP110861	SP111047	SP111088	SP111056	SP111089	SP111038	SP110849	SP111164	SP111057	SP111119	SP111095	SP111064
Del5:U5:R2	2	4	3	2	2	0	3	3	4	0	0	0	4	0	2	3	1	2	3	1	0	0	1	0	1	0	2	1	2	2	1	1	2	3	0	1	0	1	3	1	1	1	0	0	2	4	3	4	2	4	2	2	3	1	0	0	1	0	2	3	0	2	0	1	2	2	0	3	0	2	1	1	2	1	0	0	2	1	3	1	3	0	3	1	0	3	1	5	2	0	2	4	4	3	0	7	3	1
Del5:U5:R3	0	0	1	0	0	0	1	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	0	0	0	2	2	0	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	1	2	0	0	0	1	0	2	0	1	0	0	0	0	1	1	0	0	1	0	2
Del5:U5:R4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
Del5:U5:R(5,9)	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	1	0
Del(6,):U1:R(7,9)	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Del(6,):U2:R(4,9)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Del(6,):U3:R(3,9)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
Del(6,):U(4,):R(2,9)	3	6	0	6	3	0	8	12	9	4	1	0	2	1	6	6	0	4	1	7	1	0	1	1	0	2	6	4	1	1	3	7	4	3	10	5	3	4	8	4	3	5	2	4	1	3	2	9	5	3	2	3	2	1	1	5	4	0	1	2	3	1	0	5	3	2	1	2	5	5	1	4	1	3	0	1	5	4	2	2	1	6	6	13	3	0	6	1	8	2	4	5	4	4	1	4	9	4
Ins(2,4):M	3	21	1	28	6	0	39	10	7	9	0	0	12	1	19	11	0	7	1	11	1	2	3	4	0	0	13	9	4	5	16	16	4	6	11	5	4	15	14	5	4	5	2	2	6	6	8	12	30	16	6	9	14	5	6	4	5	0	0	7	4	24	0	5	8	5	4	6	3	10	2	1	7	2	2	0	45	9	4	2	6	14	11	15	2	9	12	5	1	7	3	7	4	5	0	15	6	6
Ins(5,):M	5	5	0	4	1	0	5	4	3	7	3	1	3	0	4	2	0	5	5	3	2	0	0	3	0	0	9	2	1	1	5	5	4	3	3	2	2	7	5	1	0	2	4	2	0	6	3	4	4	3	8	4	4	2	6	0	1	2	0	6	3	11	0	6	4	3	4	3	1	5	1	3	3	1	0	2	8	1	3	0	1	6	5	8	1	2	4	0	2	6	0	8	2	3	2	3	3	1
Ins2:U1:R0	1	0	0	0	0	0	1	2	0	0	0	0	1	0	0	0	0	0	0	0	2	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0	1	1	0	0	0	2	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0
Ins3:U1:R0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ins4:U1:R0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ins2:U2:R0	3	2	0	5	1	0	1	2	1	1	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0	1	4	1	1	0	2	1	0	2	4	1	3	6	1	0	0	3	0	0	0	2	0	1	3	7	1	0	3	0	0	2	1	0	1	1	0	1	1	1	3	0	1	2	1	0	1	1	0	1	1	0	6	2	1	0	2	2	1	3	0	2	0	1	1	1	0	3	0	0	0	0	2	1
Ins3:U3:R0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	2	0	0	1	2	0	0	2	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	1	0	2	0
Ins4:U2:R0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ins4:U4:R0	0	1	0	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	1	0	0	0	0	0	1	0	0	2	0	0	0	0	1	0	1	0	1	0	1	0	0	1	1	0	0	0	0	0	0
Ins(5,):R0	0	0	1	0	1	0	0	6	1	1	0	0	0	0	2	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	2	0	0	2	1	0	0	0	0	0	1	2	0	0	0	2	0	0	1	0	0	0	2	0	0	1	1	2	0	0	1	0	0	0	1	0	0	0	0	1	1	0	2	1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	1	1	0	0
Ins2:U1:R1	0	2	0	0	1	0	1	1	1	2	0	0	1	0	1	1	0	0	0	3	0	0	0	0	0	1	1	1	0	0	1	1	0	2	1	0	1	2	1	2	1	0	0	0	1	0	1	0	1	1	0	0	1	0	0	0	1	0	0	2	1	2	0	0	1	0	0	0	0	2	0	0	1	0	0	0	2	0	1	2	0	1	0	1	0	2	2	0	0	1	0	1	1	0	0	2	1	1
Ins2:U1:R2	0	1	0	2	0	0	0	0	0	2	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	1	1	0	2	1	1	2	0	1	1	1	1	1	0	0	3	0	1	0	0	2	2	0	0	0	1	1	1	0	0	0	0	3	1	1	0	1	2	1	0	1	1	1	0	0	0	0	0	3	1	0	0	2	1	0	0	1	0	0	0	1	0	2	1	2	1	1	3	0
Ins2:U1:R3	1	1	0	0	0	0	0	0	0	2	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	2	0	1	1	0	0	1	5	1	2	0	2	0	2	0	1	0	1	1	2	0	0	1	1	1	0	0	0	0	2	1	1	0	2	1	3	0	1	0	2	1	0	0	0	0	1	0	0	1	0	0	2	1	0	0	0	0	4	0	0	1	1	1	0	1	0	1	1
Ins2:U1:R4	1	1	2	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	2	1	0	1	0	0	1	0	1	0	1	0	0	0	1	2	0	1	0	2	0	0	1	0	1	0	1	0	1	1	0	4	0	1	1	1	0	0	1	0	0	1	0	1	0	0	0	1	1	0	0	2	0	2	0	1	2	1	0	3	0	1	0	0	0	0	1	0
Ins2:U1:R(5,9)	2	2	1	0	0	0	3	0	2	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	2	1	2	1	3	0	0	2	1	0	1	0	0	1	0	1	1	2	2	1	0	1	0	3	0	0	1	0	1	0	1	5	0	1	4	0	3	2	0	4	1	0	2	0	0	0	3	1	0	0	0	5	1	2	1	2	0	0	1	0	0	3	0	0	3	1	4	2
Ins2:U2:R1	2	4	4	5	5	0	7	4	3	6	0	0	2	2	1	2	0	2	2	5	4	2	3	3	0	1	3	5	3	1	3	3	3	3	2	1	1	4	1	3	1	1	0	2	1	6	1	1	5	11	3	2	2	2	6	5	5	0	2	4	3	2	1	3	4	0	5	4	1	2	2	0	1	0	3	0	5	7	1	2	3	8	2	5	4	8	3	2	3	4	0	3	2	2	1	3	2	3
Ins2:U2:R2	0	4	2	3	0	0	1	0	3	3	0	1	1	0	4	2	2	0	0	2	1	2	0	0	0	2	3	0	0	1	1	2	3	3	2	2	3	2	3	2	4	1	1	0	1	0	2	3	1	8	4	3	0	0	1	1	0	0	0	0	0	6	0	1	2	3	2	3	2	2	2	4	2	0	1	0	3	4	4	1	0	2	0	3	2	3	1	2	1	2	0	3	1	3	1	2	2	0
Ins2:U2:R3	1	2	0	1	0	0	1	1	1	1	0	0	1	0	0	1	0	1	0	1	3	0	0	2	0	0	1	0	0	0	1	0	1	1	1	1	0	1	1	0	1	0	0	0	1	1	0	2	1	0	0	1	1	1	1	0	1	0	0	3	0	0	1	1	3	5	2	1	2	1	0	2	1	0	0	0	0	1	0	0	0	3	1	1	1	0	0	0	1	1	0	2	1	1	0	1	2	1
Ins2:U2:R4	3	5	3	5	0	0	5	6	7	1	0	0	5	0	4	2	1	1	0	2	6	0	3	1	0	3	6	1	0	2	1	5	6	2	8	2	4	4	11	2	1	9	0	0	3	7	6	2	2	5	3	0	6	1	3	3	5	0	1	6	3	6	2	9	6	2	7	3	4	2	1	1	1	2	0	0	8	3	2	0	2	5	1	6	1	3	2	3	6	1	1	10	3	6	2	9	5	5
Ins2:U2:R(5,9)	12	29	4	20	8	0	21	24	32	13	2	0	49	0	33	18	7	16	12	11	18	2	8	14	1	6	34	7	4	1	28	19	18	12	46	13	24	39	25	15	37	29	5	8	19	47	16	12	15	33	24	13	36	8	11	17	30	4	4	11	13	33	3	21	38	31	24	34	17	19	2	12	8	6	2	2	39	40	35	2	24	33	7	53	32	26	22	10	20	15	12	70	17	26	26	38	32	38
Ins3:U1:R1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Ins3:U1:R2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ins3:U1:R3	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Ins3:U1:R4	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	1	0	0
Ins3:U1:R(5,9)	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1
Ins3:U3:R1	0	7	5	5	2	0	6	1	1	2	2	2	2	0	5	1	2	1	1	8	3	0	4	0	0	3	14	1	3	4	8	6	7	5	9	4	3	4	6	3	3	6	2	1	1	4	6	5	7	19	4	5	7	5	3	2	1	3	1	3	7	2	1	3	8	3	3	7	2	5	2	4	2	1	2	1	4	6	12	5	5	3	3	5	8	7	3	2	6	11	1	10	9	2	2	8	0	3
Ins3:U3:R2	1	0	0	1	1	0	0	1	2	3	0	0	0	0	1	1	0	0	0	1	2	0	1	0	0	0	3	0	1	0	0	2	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	1	0	2	0	1	3	0	2	1	0	0	0	0	1	0	0	5	0	2	3	0	1	0	0	1	0	0	0	0	1	1	0	0	0	1	2	1	0	3	0	4	0	0	0	1	2	1	0	1	1	0
Ins3:U3:R3	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	1	0	0	0	0	0
Ins3:U3:R4	0	1	0	2	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	1	1	1	2	0	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	2	0	0	0	1	0	0	1	1	1
Ins3:U3:R(5,9)	0	11	3	4	0	0	3	4	4	0	0	0	6	0	3	3	1	3	0	3	2	2	1	0	0	0	8	1	0	0	5	1	1	2	5	6	0	1	1	2	3	4	0	0	2	5	2	3	4	3	1	2	6	2	0	2	5	0	0	3	3	6	0	7	2	1	2	6	1	0	2	3	2	1	1	0	2	4	0	1	1	5	0	5	2	2	6	1	10	0	2	7	3	3	2	7	2	2
Ins4:U1:R1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ins4:U1:R2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ins4:U1:R3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Ins4:U1:R4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ins4:U1:R(5,9)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Ins4:U2:R1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ins4:U2:R2	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	2	0
Ins4:U2:R3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Ins4:U2:R4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ins4:U2:R(5,9)	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0
Ins4:U4:R1	2	7	1	7	2	0	2	4	2	7	1	1	7	0	4	3	2	2	2	3	3	2	2	5	1	4	8	3	5	4	4	8	5	4	5	3	2	7	3	3	3	4	1	1	2	3	4	3	7	24	6	7	5	3	6	1	5	1	4	4	5	5	2	5	2	6	6	11	5	8	2	2	1	3	0	0	4	11	1	1	6	4	4	6	2	8	5	9	7	10	1	12	5	1	8	6	4	3
Ins4:U4:R2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	1	1	0	0	0	0	0	0	0	0	1	1	2	0	0	1	1	0	0	2	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0
Ins4:U4:R3	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	1	2	0	0	1	0	0	0	0	1	2	0	0	1	0	0	1	2	0	1	0	0	0	0	1	0	1	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
Ins4:U4:R4	1	1	0	1	1	0	1	0	0	0	0	0	2	0	0	3	0	2	0	2	0	0	0	0	0	0	1	0	0	1	0	1	1	0	3	2	0	2	3	0	1	1	1	0	1	2	1	3	0	0	0	0	0	1	2	0	1	0	0	1	1	1	0	1	0	0	1	0	1	2	0	1	2	0	2	0	1	0	0	0	0	1	0	1	0	1	0	0	1	0	0	1	0	1	1	2	3	1
Ins4:U4:R(5,9)	1	6	0	2	1	0	3	5	6	1	1	0	5	0	4	1	0	1	1	1	0	0	1	0	0	1	2	1	0	0	2	6	0	3	4	2	3	4	2	4	5	1	1	1	2	4	2	1	5	2	6	3	0	2	2	2	4	0	0	4	3	1	0	2	4	0	0	1	1	4	1	1	0	0	0	0	5	3	0	0	3	3	1	5	2	2	4	2	1	1	2	7	0	3	0	10	2	4
Ins(5,):U1:R1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ins(5,):U1:R2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ins(5,):U1:R3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ins(5,):U1:R4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ins(5,):U1:R(5,9)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Ins(5,):U2:R1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ins(5,):U2:R2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ins(5,):U2:R3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ins(5,):U2:R4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ins(5,):U2:R(5,9)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ins(5,):U(3,):R1	12	30	7	21	5	0	6	16	13	18	5	0	16	4	26	13	9	19	13	21	19	4	20	15	1	8	47	8	20	3	13	18	22	20	16	9	8	25	16	16	13	18	9	6	9	27	24	19	29	25	13	15	32	16	14	11	16	5	10	17	12	28	5	21	19	20	35	33	14	20	14	10	14	4	9	3	33	18	18	5	16	29	10	25	17	17	21	21	9	34	4	26	21	20	19	24	24	19
