Sample Names	MutationType	ID1	ID2	ID3	ID5	ID14
DRUP01040016T	2:Ins:R:2	0.03923374405256613	0.9607662559474339	0.0	0.0	0.0
DRUP01040016T	2:Ins:R:3	0.20483423452159347	0.7951657654784066	0.0	0.0	0.0
DRUP01040016T	2:Ins:R:4	0.21959704934741048	0.7804029506525895	0.0	0.0	0.0
DRUP01040016T	2:Ins:R:5	0.2024814800638476	0.7975185199361524	0.0	0.0	0.0
DRUP01040016T	3:Ins:R:0	0.0010101978237907594	0.9989898021762093	0.0	0.0	0.0
DRUP01040016T	3:Ins:R:1	0.038135026729104154	0.9618649732708959	0.0	0.0	0.0
DRUP01040016T	3:Ins:R:2	0.03855156387424716	0.9614484361257528	0.0	0.0	0.0
DRUP01040016T	3:Ins:R:3	0.9133713162285967	0.08662868377140322	0.0	0.0	0.0
DRUP01040016T	3:Ins:R:4	0.10693919410715619	0.893060805892844	0.0	0.0	0.0
DRUP01040016T	3:Ins:R:5	0.11340291174212286	0.8865970882578771	0.0	0.0	0.0
DRUP01040016T	4:Ins:R:0	3.763314360277515e-14	0.9999999999999625	0.0	0.0	0.0
DRUP01040016T	4:Ins:R:1	0.10564058237871651	0.8943594176212835	0.0	0.0	0.0
DRUP01040016T	4:Ins:R:2	0.541717108200858	0.45828289179914194	0.0	0.0	0.0
DRUP01040016T	4:Ins:R:3	0.18319715069780348	0.8168028493021964	0.0	0.0	0.0
DRUP01040016T	4:Ins:R:4	0.19667586081617977	0.8033241391838203	0.0	0.0	0.0
DRUP01040016T	4:Ins:R:5	0.0801995184576539	0.9198004815423462	0.0	0.0	0.0
DRUP01040016T	5:Ins:R:0	0.13797558668252916	0.8620244133174709	0.0	0.0	0.0
DRUP01040016T	5:Ins:R:1	0.6701780410226209	0.3298219589773791	0.0	0.0	0.0
DRUP01040016T	5:Ins:R:2	0.8979798464663478	0.10202015353365224	0.0	0.0	0.0
DRUP01040016T	5:Ins:R:3	0.3167141118002935	0.6832858881997065	0.0	0.0	0.0
DRUP01040016T	5:Ins:R:4	0.9587872614791998	0.04121273852080026	0.0	0.0	0.0
DRUP01040016T	5:Ins:R:5	0.1652436576395182	0.8347563423604819	0.0	0.0	0.0
DRUP01040016T	2:Del:M:1	0.5658340271542175	0.4341659728457826	0.0	0.0	0.0
DRUP01040016T	3:Del:M:1	0.9662745692658207	0.033725430734179405	0.0	0.0	0.0
DRUP01040016T	3:Del:M:2	0.0875867732129425	0.9124132267870576	0.0	0.0	0.0
DRUP01040016T	4:Del:M:1	0.09819234163538618	0.901807658364614	0.0	0.0	0.0
DRUP01040016T	4:Del:M:2	0.04804216344957979	0.9519578365504203	0.0	0.0	0.0
DRUP01040016T	4:Del:M:3	0.042377092029649566	0.9576229079703504	0.0	0.0	0.0
DRUP01040016T	5:Del:M:1	0.0002493327578144178	0.9997506672421855	0.0	0.0	0.0
DRUP01040016T	5:Del:M:2	3.862091816421091e-07	0.9999996137908184	0.0	0.0	0.0
DRUP01040016T	5:Del:M:3	7.849186430006643e-09	0.9999999921508136	0.0	0.0	0.0
DRUP01040016T	5:Del:M:4	0.015759840971942284	0.9842401590280577	0.0	0.0	0.0
DRUP01040016T	5:Del:M:5	0.0509318883883837	0.9490681116116162	0.0	0.0	0.0
DRUP01010142T	1:Del:C:0	0.007538889340963818	0.9924611106590361	0.0	0.0	0.0
DRUP01010142T	1:Del:C:1	0.8891578632807746	0.11084213671922538	0.0	0.0	0.0
DRUP01010142T	1:Del:C:2	2.4392742501487494e-13	0.999999999999756	0.0	0.0	0.0
DRUP01010142T	1:Del:C:3	0.15027886375977897	0.8497211362402209	0.0	0.0	0.0
DRUP01010142T	1:Del:C:4	0.04026217667566782	0.9597378233243323	0.0	0.0	0.0
DRUP01010142T	1:Del:C:5	0.05019503526121506	0.949804964738785	0.0	0.0	0.0
DRUP01010142T	1:Del:T:0	0.03662978443878567	0.9633702155612143	0.0	0.0	0.0
DRUP01010142T	1:Del:T:1	0.1611120055253065	0.8388879944746935	0.0	0.0	0.0
DRUP01010142T	1:Del:T:2	0.02959910433535895	0.970400895664641	0.0	0.0	0.0
DRUP01010142T	1:Del:T:3	0.02534490949908998	0.97465509050091	0.0	0.0	0.0
DRUP01010142T	1:Del:T:4	0.020446446648165795	0.9795535533518342	0.0	0.0	0.0
DRUP01010142T	1:Del:T:5	9.3116100884488e-19	1.0	0.0	0.0	0.0
DRUP01010142T	1:Ins:C:0	0.1611120055253065	0.8388879944746935	0.0	0.0	0.0
DRUP01010142T	1:Ins:C:1	3.341530449360177e-15	0.9999999999999967	0.0	0.0	0.0
DRUP01010142T	1:Ins:C:2	2.895474396169558e-14	0.9999999999999711	0.0	0.0	0.0
DRUP01010142T	1:Ins:C:3	0.31075142431283675	0.6892485756871631	0.0	0.0	0.0
DRUP01010142T	1:Ins:C:4	0.12321999739073569	0.8767800026092643	0.0	0.0	0.0
DRUP01010142T	1:Ins:C:5	0.3817687931268144	0.6182312068731856	0.0	0.0	0.0
DRUP01010142T	1:Ins:T:0	0.2826303483503606	0.7173696516496394	0.0	0.0	0.0
DRUP01010142T	1:Ins:T:1	0.9999999999995722	4.276603853963979e-13	0.0	0.0	0.0
DRUP01010142T	1:Ins:T:2	0.06394703881111927	0.9360529611888808	0.0	0.0	0.0
DRUP01010142T	1:Ins:T:3	0.4731509153080552	0.5268490846919448	0.0	0.0	0.0
DRUP01010142T	1:Ins:T:4	0.5224782927084458	0.47752170729155424	0.0	0.0	0.0
DRUP01010142T	1:Ins:T:5	0.984889966104834	0.015110033895165942	0.0	0.0	0.0
DRUP01010142T	2:Del:R:0	0.4897598236684345	0.5102401763315655	0.0	0.0	0.0
DRUP01010142T	2:Del:R:1	0.07265268773185361	0.9273473122681465	0.0	0.0	0.0
DRUP01010142T	2:Del:R:2	0.055338592257894705	0.9446614077421053	0.0	0.0	0.0
DRUP01010142T	2:Del:R:3	0.11686698738941445	0.8831330126105854	0.0	0.0	0.0
DRUP01010142T	2:Del:R:4	0.013990450190221583	0.9860095498097784	0.0	0.0	0.0
DRUP01010142T	2:Del:R:5	0.13974363456671446	0.8602563654332854	0.0	0.0	0.0
DRUP01010142T	3:Del:R:0	0.7012889164711307	0.2987110835288694	0.0	0.0	0.0
DRUP01010142T	3:Del:R:1	0.18669243124209473	0.8133075687579053	0.0	0.0	0.0
DRUP01010142T	3:Del:R:2	0.07149949075929472	0.9285005092407054	0.0	0.0	0.0
DRUP01010142T	3:Del:R:3	0.17447625483946122	0.8255237451605387	0.0	0.0	0.0
DRUP01010142T	3:Del:R:4	0.1604305711955714	0.8395694288044285	0.0	0.0	0.0
DRUP01010142T	3:Del:R:5	0.1611120055253065	0.8388879944746935	0.0	0.0	0.0
DRUP01010142T	4:Del:R:0	0.6537921623411099	0.34620783765889	0.0	0.0	0.0
DRUP01010142T	4:Del:R:1	0.08887585687743275	0.9111241431225673	0.0	0.0	0.0
DRUP01010142T	4:Del:R:2	0.0013607266176507591	0.9986392733823493	0.0	0.0	0.0
DRUP01010142T	4:Del:R:3	1.043485958454425e-13	0.9999999999998958	0.0	0.0	0.0
DRUP01010142T	4:Del:R:4	0.1611120055253065	0.8388879944746935	0.0	0.0	0.0
DRUP01010142T	4:Del:R:5	0.030518135041670915	0.9694818649583291	0.0	0.0	0.0
DRUP01010142T	5:Del:R:0	0.04735334050477191	0.952646659495228	0.0	0.0	0.0
DRUP01010142T	5:Del:R:1	0.014464643952673259	0.9855353560473267	0.0	0.0	0.0
DRUP01010142T	5:Del:R:2	0.06790200323008543	0.9320979967699146	0.0	0.0	0.0
DRUP01010142T	5:Del:R:3	0.026659242052888252	0.9733407579471117	0.0	0.0	0.0
DRUP01010142T	5:Del:R:4	0.008345081366739187	0.9916549186332608	0.0	0.0	0.0
DRUP01010142T	5:Del:R:5	0.252826661342721	0.747173338657279	0.0	0.0	0.0
DRUP01010142T	2:Ins:R:0	0.217318731745734	0.782681268254266	0.0	0.0	0.0
DRUP01010142T	2:Ins:R:1	0.006604013545398093	0.9933959864546018	0.0	0.0	0.0
DRUP01010142T	2:Ins:R:2	0.04670983842149079	0.9532901615785092	0.0	0.0	0.0
DRUP01010142T	2:Ins:R:3	0.23611106054035663	0.7638889394596434	0.0	0.0	0.0
DRUP01010142T	2:Ins:R:4	0.2524125049216685	0.7475874950783314	0.0	0.0	0.0
DRUP01010142T	2:Ins:R:5	0.23350455173245502	0.7664954482675449	0.0	0.0	0.0
DRUP01010142T	3:Ins:R:0	0.0012118810154333809	0.9987881189845667	0.0	0.0	0.0
DRUP01010142T	3:Ins:R:1	0.04541165337942962	0.9545883466205702	0.0	0.0	0.0
DRUP01010142T	3:Ins:R:2	0.04590387776857107	0.9540961222314289	0.0	0.0	0.0
DRUP01010142T	3:Ins:R:3	0.9267456119763036	0.07325438802369644	0.0	0.0	0.0
DRUP01010142T	3:Ins:R:4	0.12562974875353566	0.8743702512464644	0.0	0.0	0.0
DRUP01010142T	3:Ins:R:5	0.13305486527735183	0.8669451347226481	0.0	0.0	0.0
DRUP01010142T	4:Ins:R:0	4.515561260692928e-14	0.9999999999999548	0.0	0.0	0.0
DRUP01010142T	4:Ins:R:1	0.12413571765695178	0.8758642823430483	0.0	0.0	0.0
DRUP01010142T	4:Ins:R:2	0.5864931006664269	0.413506899333573	0.0	0.0	0.0
DRUP01010142T	4:Ins:R:3	0.21205119057185176	0.7879488094281483	0.0	0.0	0.0
DRUP01010142T	4:Ins:R:4	0.2270626802912282	0.7729373197087719	0.0	0.0	0.0
DRUP01010142T	4:Ins:R:5	0.09471222210620571	0.9052877778937942	0.0	0.0	0.0
DRUP01010142T	5:Ins:R:0	0.1611120055253065	0.8388879944746935	0.0	0.0	0.0
DRUP01010142T	5:Ins:R:1	0.7091418448484267	0.2908581551515733	0.0	0.0	0.0
DRUP01010142T	5:Ins:R:2	0.9135053515248858	0.08649464847511419	0.0	0.0	0.0
DRUP01010142T	5:Ins:R:3	0.3573959688560114	0.6426040311439886	0.0	0.0	0.0
DRUP01010142T	5:Ins:R:4	0.9654154428473856	0.03458455715261439	0.0	0.0	0.0
DRUP01010142T	5:Ins:R:5	0.19193444012352248	0.8080655598764775	0.0	0.0	0.0
DRUP01010142T	2:Del:M:1	0.6099503095078243	0.39004969049217564	0.0	0.0	0.0
DRUP01010142T	3:Del:M:1	0.9717340785279198	0.028265921472080225	0.0	0.0	0.0
DRUP01010142T	3:Del:M:2	0.10328614648064254	0.8967138535193575	0.0	0.0	0.0
DRUP01010142T	4:Del:M:1	0.115551947325056	0.884448052674944	0.0	0.0	0.0
DRUP01010142T	4:Del:M:2	0.05709697662265862	0.9429030233773414	0.0	0.0	0.0
DRUP01010142T	4:Del:M:3	0.05042072578221501	0.949579274217785	0.0	0.0	0.0
DRUP01010142T	5:Del:M:1	0.00029915684012380144	0.9997008431598762	0.0	0.0	0.0
DRUP01010142T	5:Del:M:2	4.634082932117581e-07	0.9999995365917067	0.0	0.0	0.0
DRUP01010142T	5:Del:M:3	9.418156104575717e-09	0.9999999905818439	0.0	0.0	0.0
DRUP01010142T	5:Del:M:4	0.018850683262316103	0.981149316737684	0.0	0.0	0.0
DRUP01010142T	5:Del:M:5	0.06049673438718097	0.939503265612819	0.0	0.0	0.0
CPCT02010786T	1:Del:C:0	0.005200131795598273	0.9947998682044017	0.0	0.0	0.0
CPCT02010786T	1:Del:C:1	0.8466316473132105	0.1533683526867895	0.0	0.0	0.0
CPCT02010786T	1:Del:C:2	1.6785929410459575e-13	0.999999999999832	0.0	0.0	0.0
CPCT02010786T	1:Del:C:3	0.10849952161750638	0.8915004783824937	0.0	0.0	0.0
CPCT02010786T	1:Del:C:4	0.028058818792804623	0.9719411812071954	0.0	0.0	0.0
CPCT02010786T	1:Del:C:5	0.03509113270354345	0.9649088672964565	0.0	0.0	0.0
CPCT02010786T	1:Del:T:0	0.025498144578926518	0.9745018554210735	0.0	0.0	0.0
CPCT02010786T	1:Del:T:1	0.11673467231007667	0.8832653276899234	0.0	0.0	0.0
CPCT02010786T	1:Del:T:2	0.0205584638086453	0.9794415361913547	0.0	0.0	0.0
CPCT02010786T	1:Del:T:3	0.01758011433590973	0.9824198856640903	0.0	0.0	0.0
CPCT02010786T	1:Del:T:4	0.014160565809749365	0.9858394341902507	0.0	0.0	0.0
CPCT02010786T	1:Del:T:5	6.407808782996882e-19	1.0	0.0	0.0	0.0
CPCT02010786T	1:Ins:C:0	0.11673467231007667	0.8832653276899234	0.0	0.0	0.0
CPCT02010786T	1:Ins:C:1	2.299482899163e-15	0.9999999999999978	0.0	0.0	0.0
CPCT02010786T	1:Ins:C:2	1.9925282620815648e-14	0.99999999999998	0.0	0.0	0.0
CPCT02010786T	1:Ins:C:3	0.2367911261791347	0.7632088738208653	0.0	0.0	0.0
CPCT02010786T	1:Ins:C:4	0.08818265488605638	0.9118173451139436	0.0	0.0	0.0
CPCT02010786T	1:Ins:C:5	0.29821926946163035	0.7017807305383696	0.0	0.0	0.0
CPCT02010786T	1:Ins:T:0	0.21329182809580735	0.7867081719041927	0.0	0.0	0.0
CPCT02010786T	1:Ins:T:1	0.9999999999993786	6.214615469882643e-13	0.0	0.0	0.0
CPCT02010786T	1:Ins:T:2	0.0449007190819506	0.9550992809180494	0.0	0.0	0.0
CPCT02010786T	1:Ins:T:3	0.3819583231560089	0.6180416768439911	0.0	0.0	0.0
CPCT02010786T	1:Ins:T:4	0.4295295502047334	0.5704704497952667	0.0	0.0	0.0
CPCT02010786T	1:Ins:T:5	0.9781919394553437	0.021808060544656404	0.0	0.0	0.0
CPCT02010786T	2:Del:R:0	0.39778303164941464	0.6022169683505854	0.0	0.0	0.0
CPCT02010786T	2:Del:R:1	0.0511551356075527	0.9488448643924473	0.0	0.0	0.0
CPCT02010786T	2:Del:R:2	0.038750114993218704	0.9612498850067813	0.0	0.0	0.0
CPCT02010786T	2:Del:R:3	0.08346414517405726	0.9165358548259428	0.0	0.0	0.0
CPCT02010786T	2:Del:R:4	0.009669752832731617	0.9903302471672684	0.0	0.0	0.0
CPCT02010786T	2:Del:R:5	0.10054663733029069	0.8994533626697093	0.0	0.0	0.0
CPCT02010786T	3:Del:R:0	0.6176766706846519	0.3823233293153481	0.0	0.0	0.0
CPCT02010786T	3:Del:R:1	0.13641489736560933	0.8635851026343907	0.0	0.0	0.0
CPCT02010786T	3:Del:R:2	0.05032464625383964	0.9496753537461604	0.0	0.0	0.0
CPCT02010786T	3:Del:R:3	0.1269749951072264	0.8730250048927735	0.0	0.0	0.0
CPCT02010786T	3:Del:R:4	0.11621493245994151	0.8837850675400585	0.0	0.0	0.0
CPCT02010786T	3:Del:R:5	0.11673467231007667	0.8832653276899234	0.0	0.0	0.0
CPCT02010786T	4:Del:R:0	0.5651292426328887	0.4348707573671113	0.0	0.0	0.0
CPCT02010786T	4:Del:R:1	0.06290356956703887	0.9370964304329611	0.0	0.0	0.0
CPCT02010786T	4:Del:R:2	0.0009367850875314974	0.9990632149124685	0.0	0.0	0.0
CPCT02010786T	4:Del:R:3	7.180775855094126e-14	0.9999999999999283	0.0	0.0	0.0
CPCT02010786T	4:Del:R:4	0.11673467231007667	0.8832653276899234	0.0	0.0	0.0
CPCT02010786T	4:Del:R:5	0.021202922502265357	0.9787970774977345	0.0	0.0	0.0
CPCT02010786T	5:Del:R:0	0.03307474005120503	0.966925259948795	0.0	0.0	0.0
CPCT02010786T	5:Del:R:1	0.009998985523220868	0.990001014476779	0.0	0.0	0.0
CPCT02010786T	5:Del:R:2	0.04773779144511495	0.9522622085548851	0.0	0.0	0.0
CPCT02010786T	5:Del:R:3	0.018499424082343164	0.9815005759176568	0.0	0.0	0.0
CPCT02010786T	5:Del:R:4	0.005757673242688157	0.9942423267573118	0.0	0.0	0.0
CPCT02010786T	5:Del:R:5	0.18887484977395902	0.811125150226041	0.0	0.0	0.0
CPCT02010786T	2:Ins:R:0	0.16042017228002114	0.839579827719979	0.0	0.0	0.0
CPCT02010786T	2:Ins:R:1	0.0045539477580069055	0.995446052241993	0.0	0.0	0.0
CPCT02010786T	2:Ins:R:2	0.032618631322757025	0.967381368677243	0.0	0.0	0.0
CPCT02010786T	2:Ins:R:3	0.17539487558461322	0.8246051244153868	0.0	0.0	0.0
CPCT02010786T	2:Ins:R:4	0.18853901839329787	0.8114609816067021	0.0	0.0	0.0
CPCT02010786T	2:Ins:R:5	0.17330656700320077	0.8266934329967992	0.0	0.0	0.0
CPCT02010786T	3:Ins:R:0	0.000834274374015491	0.9991657256259846	0.0	0.0	0.0
CPCT02010786T	3:Ins:R:1	0.031699054116670324	0.9683009458833296	0.0	0.0	0.0
CPCT02010786T	3:Ins:R:2	0.032047635325854376	0.9679523646741456	0.0	0.0	0.0
CPCT02010786T	3:Ins:R:3	0.8969694546011433	0.10303054539885673	0.0	0.0	0.0
CPCT02010786T	3:Ins:R:4	0.08997751645370668	0.9100224835462933	0.0	0.0	0.0
CPCT02010786T	3:Ins:R:5	0.09552568198743819	0.9044743180125618	0.0	0.0	0.0
CPCT02010786T	4:Ins:R:0	3.107395265865264e-14	0.9999999999999689	0.0	0.0	0.0
CPCT02010786T	4:Ins:R:1	0.08886438269219733	0.9111356173078026	0.0	0.0	0.0
CPCT02010786T	4:Ins:R:2	0.4939358112984223	0.5060641887015778	0.0	0.0	0.0
CPCT02010786T	4:Ins:R:3	0.15625644553563775	0.8437435544643623	0.0	0.0	0.0
CPCT02010786T	4:Ins:R:4	0.16816107766276658	0.8318389223372333	0.0	0.0	0.0
CPCT02010786T	4:Ins:R:5	0.06716008697710413	0.9328399130228958	0.0	0.0	0.0
CPCT02010786T	5:Ins:R:0	0.11673467231007667	0.8832653276899234	0.0	0.0	0.0
CPCT02010786T	5:Ins:R:1	0.6265571970667668	0.3734428029332333	0.0	0.0	0.0
CPCT02010786T	5:Ins:R:2	0.8790497340211187	0.12095026597888121	0.0	0.0	0.0
CPCT02010786T	5:Ins:R:3	0.276792301049818	0.7232076989501821	0.0	0.0	0.0
CPCT02010786T	5:Ins:R:4	0.9505183988796158	0.04948160112038427	0.0	0.0	0.0
CPCT02010786T	5:Ins:R:5	0.14048905338680234	0.8595109466131976	0.0	0.0	0.0
CPCT02010786T	2:Del:M:1	0.518331455418822	0.4816685445811779	0.0	0.0	0.0
CPCT02010786T	3:Del:M:1	0.9594444058566333	0.040555594143366715	0.0	0.0	0.0
CPCT02010786T	3:Del:M:2	0.07344216787268741	0.9265578321273126	0.0	0.0	0.0
CPCT02010786T	4:Del:M:1	0.08248986104662097	0.9175101389533791	0.0	0.0	0.0
CPCT02010786T	4:Del:M:2	0.040003721458319076	0.9599962785416808	0.0	0.0	0.0
CPCT02010786T	4:Del:M:3	0.03525143245826249	0.9647485675417375	0.0	0.0	0.0
CPCT02010786T	5:Del:M:1	0.0002058847674981864	0.9997941152325018	0.0	0.0	0.0
CPCT02010786T	5:Del:M:2	3.188956724208294e-07	0.9999996811043276	0.0	0.0	0.0
CPCT02010786T	5:Del:M:3	6.481128721084407e-09	0.9999999935188713	0.0	0.0	0.0
CPCT02010786T	5:Del:M:4	0.013048855050978667	0.9869511449490214	0.0	0.0	0.0
CPCT02010786T	5:Del:M:5	0.04243148742812203	0.9575685125718779	0.0	0.0	0.0
DRUP01010148T	1:Del:C:0	0.005848320819437842	0.9941516791805622	0.0	0.0	0.0
DRUP01010148T	1:Del:C:1	0.8613496886706644	0.13865031132933556	0.0	0.0	0.0
DRUP01010148T	1:Del:C:2	1.8890580283460806e-13	0.9999999999998109	0.0	0.0	0.0
DRUP01010148T	1:Del:C:3	0.12046460735486385	0.8795353926451361	0.0	0.0	0.0
DRUP01010148T	1:Del:C:4	0.031466185249301094	0.9685338147506988	0.0	0.0	0.0
DRUP01010148T	1:Del:C:5	0.039317933125829096	0.9606820668741708	0.0	0.0	0.0
DRUP01010148T	1:Del:T:0	0.028603702934268883	0.971396297065731	0.0	0.0	0.0
DRUP01010148T	1:Del:T:1	0.1294760174506399	0.8705239825493601	0.0	0.0	0.0
DRUP01010148T	1:Del:T:2	0.023076638335005836	0.9769233616649942	0.0	0.0	0.0
DRUP01010148T	1:Del:T:3	0.019740828311954523	0.9802591716880455	0.0	0.0	0.0
DRUP01010148T	1:Del:T:4	0.01590779979176938	0.9840922002082306	0.0	0.0	0.0
DRUP01010148T	1:Del:T:5	7.211231698665669e-19	1.0	0.0	0.0	0.0
DRUP01010148T	1:Ins:C:0	0.1294760174506399	0.8705239825493601	0.0	0.0	0.0
DRUP01010148T	1:Ins:C:1	2.5877963176717226e-15	0.9999999999999974	0.0	0.0	0.0
DRUP01010148T	1:Ins:C:2	2.2423551405180492e-14	0.9999999999999777	0.0	0.0	0.0
DRUP01010148T	1:Ins:C:3	0.25879693329293413	0.7412030667070659	0.0	0.0	0.0
DRUP01010148T	1:Ins:C:4	0.09815391999502582	0.901846080004974	0.0	0.0	0.0
DRUP01010148T	1:Ins:C:5	0.32351395111619985	0.6764860488838002	0.0	0.0	0.0
DRUP01010148T	1:Ins:T:0	0.23378271851757015	0.7662172814824298	0.0	0.0	0.0
DRUP01010148T	1:Ins:T:1	0.9999999999994477	5.522228275959226e-13	0.0	0.0	0.0
DRUP01010148T	1:Ins:T:2	0.05024757374435404	0.9497524262556459	0.0	0.0	0.0
DRUP01010148T	1:Ins:T:3	0.41020403017611035	0.5897959698238897	0.0	0.0	0.0
DRUP01010148T	1:Ins:T:4	0.4586823268274471	0.541317673172553	0.0	0.0	0.0
DRUP01010148T	1:Ins:T:5	0.9805744365309346	0.019425563469065467	0.0	0.0	0.0
DRUP01010148T	2:Del:R:0	0.426391618962249	0.5736083810377511	0.0	0.0	0.0
DRUP01010148T	2:Del:R:1	0.05720217065373096	0.9427978293462691	0.0	0.0	0.0
DRUP01010148T	2:Del:R:2	0.043397825090650335	0.9566021749093496	0.0	0.0	0.0
DRUP01010148T	2:Del:R:3	0.09295625715102453	0.9070437428489755	0.0	0.0	0.0
DRUP01010148T	2:Del:R:4	0.010868986641598095	0.989131013358402	0.0	0.0	0.0
DRUP01010148T	2:Del:R:5	0.11174462706956075	0.8882553729304392	0.0	0.0	0.0
DRUP01010148T	3:Del:R:0	0.6451575978188461	0.354842402181154	0.0	0.0	0.0
DRUP01010148T	3:Del:R:1	0.1509372263875338	0.8490627736124663	0.0	0.0	0.0
DRUP01010148T	3:Del:R:2	0.05627933229613613	0.9437206677038639	0.0	0.0	0.0
DRUP01010148T	3:Del:R:3	0.14065605975164444	0.8593439402483556	0.0	0.0	0.0
DRUP01010148T	3:Del:R:4	0.12890782830593775	0.8710921716940623	0.0	0.0	0.0
DRUP01010148T	3:Del:R:5	0.1294760174506399	0.8705239825493601	0.0	0.0	0.0
DRUP01010148T	4:Del:R:0	0.5939039686502853	0.4060960313497147	0.0	0.0	0.0
DRUP01010148T	4:Del:R:1	0.07023658192627878	0.9297634180737212	0.0	0.0	0.0
DRUP01010148T	4:Del:R:2	0.0010541171220562122	0.9989458828779436	0.0	0.0	0.0
DRUP01010148T	4:Del:R:3	8.081114811770214e-14	0.9999999999999192	0.0	0.0	0.0
DRUP01010148T	4:Del:R:4	0.1294760174506399	0.8705239825493601	0.0	0.0	0.0
DRUP01010148T	4:Del:R:5	0.023798117754755654	0.9762018822452444	0.0	0.0	0.0
DRUP01010148T	5:Del:R:0	0.03706799219796905	0.9629320078020309	0.0	0.0	0.0
DRUP01010148T	5:Del:R:1	0.01123858710118291	0.9887614128988172	0.0	0.0	0.0
DRUP01010148T	5:Del:R:2	0.05340359931060297	0.946596400689397	0.0	0.0	0.0
DRUP01010148T	5:Del:R:3	0.020770738524282496	0.9792292614757175	0.0	0.0	0.0
DRUP01010148T	5:Del:R:4	0.0064749066768554405	0.9935250933231445	0.0	0.0	0.0
DRUP01010148T	5:Del:R:5	0.20763912634419066	0.7923608736558092	0.0	0.0	0.0
DRUP01010148T	2:Ins:R:0	0.17697432783770894	0.8230256721622909	0.0	0.0	0.0
DRUP01010148T	2:Ins:R:1	0.0051220055748795	0.9948779944251206	0.0	0.0	0.0
DRUP01010148T	2:Ins:R:2	0.03655889763587735	0.9634411023641227	0.0	0.0	0.0
DRUP01010148T	2:Ins:R:3	0.19313882898485285	0.8068611710151471	0.0	0.0	0.0
DRUP01010148T	2:Ins:R:4	0.20727845689658297	0.7927215431034169	0.0	0.0	0.0
DRUP01010148T	2:Ins:R:5	0.19088816099365827	0.8091118390063416	0.0	0.0	0.0
DRUP01010148T	3:Ins:R:0	0.0009387790389416673	0.9990612209610583	0.0	0.0	0.0
DRUP01010148T	3:Ins:R:1	0.03553231744607679	0.9644676825539232	0.0	0.0	0.0
DRUP01010148T	3:Ins:R:2	0.035921487684451546	0.9640785123155484	0.0	0.0	0.0
DRUP01010148T	3:Ins:R:3	0.9073852509410254	0.09261474905897453	0.0	0.0	0.0
DRUP01010148T	3:Ins:R:4	0.10012944874536273	0.8998705512546372	0.0	0.0	0.0
DRUP01010148T	3:Ins:R:5	0.10623052582019232	0.8937694741798077	0.0	0.0	0.0
DRUP01010148T	4:Ins:R:0	3.4970062310459614e-14	0.9999999999999649	0.0	0.0	0.0
DRUP01010148T	4:Ins:R:1	0.09890437273117601	0.9010956272688239	0.0	0.0	0.0
DRUP01010148T	4:Ins:R:2	0.523448899942917	0.4765511000570829	0.0	0.0	0.0
DRUP01010148T	4:Ins:R:3	0.17246919903260347	0.8275308009673965	0.0	0.0	0.0
DRUP01010148T	4:Ins:R:4	0.18533770020663892	0.814662299793361	0.0	0.0	0.0
DRUP01010148T	4:Ins:R:5	0.07494961794338696	0.925050382056613	0.0	0.0	0.0
DRUP01010148T	5:Ins:R:0	0.1294760174506399	0.8705239825493601	0.0	0.0	0.0
DRUP01010148T	5:Ins:R:1	0.6537576177847002	0.34624238221529985	0.0	0.0	0.0
DRUP01010148T	5:Ins:R:2	0.8910570826195552	0.1089429173804448	0.0	0.0	0.0
DRUP01010148T	5:Ins:R:3	0.3010492002568914	0.6989507997431086	0.0	0.0	0.0
DRUP01010148T	5:Ins:R:4	0.9557875405298608	0.04421245947013911	0.0	0.0	0.0
DRUP01010148T	5:Ins:R:5	0.15536707429937827	0.8446329257006218	0.0	0.0	0.0
DRUP01010148T	2:Del:M:1	0.547724546114422	0.452275453885578	0.0	0.0	0.0
DRUP01010148T	3:Del:M:1	0.9637992449704711	0.036200755029528985	0.0	0.0	0.0
DRUP01010148T	3:Del:M:2	0.08189635527998829	0.9181036447200117	0.0	0.0	0.0
DRUP01010148T	4:Del:M:1	0.09188227865712358	0.9081177213428764	0.0	0.0	0.0
DRUP01010148T	4:Del:M:2	0.044794783025816645	0.9552052169741834	0.0	0.0	0.0
DRUP01010148T	4:Del:M:3	0.03949675096655576	0.9605032490334443	0.0	0.0	0.0
DRUP01010148T	5:Del:M:1	0.00023169299943332506	0.9997683070005667	0.0	0.0	0.0
DRUP01010148T	5:Del:M:2	3.5887938723806093e-07	0.9999996411206128	0.0	0.0	0.0
DRUP01010148T	5:Del:M:3	7.293744620259831e-09	0.9999999927062552	0.0	0.0	0.0
DRUP01010148T	5:Del:M:4	0.014660957988950512	0.9853390420110496	0.0	0.0	0.0
DRUP01010148T	5:Del:M:5	0.047498924940792255	0.9525010750592077	0.0	0.0	0.0
WIDE01010451T	1:Del:C:0	0.01661946175653327	0.9833805382434666	0.0	0.0	0.0
WIDE01010451T	1:Del:C:1	0.9469423418891454	0.05305765811085461	0.0	0.0	0.0
WIDE01010451T	1:Del:C:2	5.427028547688998e-13	0.9999999999994573	0.0	0.0	0.0
WIDE01010451T	1:Del:C:3	0.2823723275366654	0.7176276724633346	0.0	0.0	0.0
WIDE01010451T	1:Del:C:4	0.0853675324410668	0.9146324675589333	0.0	0.0	0.0
