hdp.1	hdp.2	hdp.3	hdp.4	hdp.5	hdp.6	hdp.7	hdp.8	hdp.9	hdp.10	hdp.11	hdp.12	hdp.13	hdp.14	hdp.15	hdp.16	hdp.17	hdp.18	hdp.19
G[Del(T):R7]G	0.0151574828210189	0.000997198930207054	0.000377787740627497	0.00344772906253569	0.0083773112311694	0.000983562074710284	0.00149818139250472	0.0004155854593833	0.000246362075884224	0.015935476037988	0.000433777364778044	0.0316368532254966	0.00182166886976696	6.02117408805771e-05	0.00146410167229765	0.00229580804412089	0.000847821860031794	0.000219164171360492	0.000726103993919053
G[Del(T):R8]A	0.02771601997173	0.00108002416741985	0.000560646060416992	0.00227531255155756	0.00203892790621932	0.00444400971362581	0.00236130917135364	0.0018783145522663	0.000105175133726622	0.000615996158220801	0.000676428891146772	0.0435232559503474	0.00911422445110399	0.000769323248494777	0.00169735071242197	0.00327384070230324	0.00137552491836538	0.000199621002873506	0.000491647374467657
G[Del(T):R8]C	0.0175056201442233	0.000279142652117546	0.000184933040282207	0.00419393860049308	0.000986179812215881	0.00145181214193187	0.00181003443035921	0.00173953166759382	6.52048128986987e-05	0.00164663407400484	0.000583603229794073	0.0421615820087124	0.0066028873172266	0.000369287987344791	0.00208126993995579	0.00190159644179326	0.00329174456282657	0.000124873096393537	0.00165750938000021
G[Del(T):R8]G	0.0219706292917206	0.000490203360121214	0.000186819149821037	0.00299907889384435	0.000692250144944265	0.000387323606574078	0.00047903631442498	0.000899439490699631	2.98302184198138e-05	0.000428466523948257	0.000388208403750355	0.0245602761799891	0.0118508815894675	0.000728634222533534	0.00118007733092178	0.00446146161207202	0.00319132872761309	0.000103685620590121	0.00156900244001486
G[Del(T):R(9,)]A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G[Del(T):R(9,)]C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G[Del(T):R(9,)]G	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A[Ins(C):R0]A	0.000176439443178586	0.281374523896863	0.000195825322868946	0.000432485724190492	0.00011960822174635	0.0467621934988727	0.000279455817016321	0.000666809647121827	0.000729921410907577	0.00015565358253446	0.000694767100486579	0.00106512795098084	0.00171676209105619	0.00600453768828045	0.00502033892306621	0.0039785489605291	0.0104741170503563	0.000349420541388708	0.00148118967210782
A[Ins(C):R0]G	5.45383484807571e-06	0.012487212921414	0.000202803928162614	1.39735611139573e-05	2.85563248170974e-05	0.00019951871194481	0.00010153776954814	1.1819773918951e-05	0.000603919010868887	2.58273209993766e-05	0.00029617697265522	2.74442500868744e-05	0.000114209448151923	0.000829013849141367	0.00088549779784552	0.000100959984685443	9.04024944481374e-05	3.45514002350312e-05	0.000165039411619746
A[Ins(C):R0]T	1.76851739553935e-05	0.169406695811321	8.01596554002428e-06	0.00016466358918799	0.000109473804647082	0.00162461862648856	0.000235506802548289	7.41175657036128e-05	0.00136915149975208	5.37172844891493e-05	0.000391328594047925	6.34989641051056e-05	0.000320258781083091	0.00120138859017977	0.00176875347980697	0.000710038230169405	0.002507622955202	0.000178642992970272	0.00118252213541215
A[Ins(C):R1]A	2.17829318169478e-05	0.00550278938873973	0.0404941116603253	0.000300979284796806	8.84472570205622e-05	0.000569836247255492	0.000199353546649723	0.00022140601100083	0.000672369312192407	5.56850201164903e-05	0.000597644086133137	0.000141601626934147	0.000445371293483379	0.00131227119688794	0.0021134184323243	0.000426294594736185	0.00107999443121319	0.000143777393884968	0.000936958762707688
A[Ins(C):R1]G	1.22824710595446e-06	0.000125384803847278	0.00601857553840411	6.41234162017162e-06	7.59291997624316e-06	1.99289897617915e-07	4.49022076555643e-05	3.65034369690916e-06	0.000167312714193528	2.6890277865593e-06	5.50288107025931e-05	8.0789538121372e-06	3.35843149992244e-05	1.56342070195906e-06	6.00197175120254e-05	3.09482241883171e-07	2.89958961649427e-05	4.3464174287778e-06	0.000310989091085789
A[Ins(C):R1]T	7.76881598093447e-06	0.00517997362821286	0.0357970387703018	0.000188362535092541	6.41846416287e-05	0.000354470297896398	0.000106905154996985	5.02360689285047e-05	0.000507117810975755	6.6700543355078e-05	0.000213747218066696	3.39579982375858e-05	5.52645697470728e-05	0.000460126738899643	0.000412204381763623	4.74023633817723e-05	0.000479870099754527	0.000109100314109827	1.33628125075925e-05
A[Ins(C):R2]A	7.55456589942086e-06	0.000826136642755733	0.0156666859678543	0.000241932305711059	7.77445548503068e-05	8.48827341705935e-05	7.12625383060257e-05	4.1063118953487e-05	0.000602130304180206	1.71275252193318e-05	0.000135331162815501	8.72812927499087e-05	4.9582269083274e-05	0.000789928331592391	0.00114071957363372	7.15935586223068e-05	0.000340727455170808	5.67547856543298e-05	0.000183087885655975
A[Ins(C):R2]G	6.07461995820924e-07	8.44732790395604e-05	0.00157197799513723	3.10464206776643e-05	2.98349662268182e-06	1.17359606374994e-06	6.13674852163992e-05	4.46225288216475e-06	0.000295622197544308	2.36634445217218e-06	4.53845861464685e-05	3.40166476300514e-06	3.59039883714714e-06	9.6210504735942e-07	0.000153222750108286	8.76866352002317e-07	3.11611741253118e-05	8.98608711781048e-06	1.73543019579123e-06
A[Ins(C):R2]T	4.22126673207392e-06	0.000768789241351338	0.0187518896459942	0.000290719538204531	7.13671334981192e-05	0.000108937762923808	7.79802807705428e-05	4.52428274391828e-05	0.00042130496614722	1.27238467735782e-05	0.000301410382745234	5.8363476677336e-05	4.71726858903973e-05	0.000386325264225114	0.00054359237257012	2.42943559878289e-05	0.000194498446353155	3.4729446250186e-05	1.50982427033837e-05
A[Ins(C):R3]A	3.187789154003e-05	0.000271058338832188	0.00469811025026976	0.000596107307865205	6.74838521797079e-05	0.000102582629521992	0.000177781877012819	0.000213645783008157	0.000841935837792062	0.00042155730431785	0.0006499214563006	0.000528900221254833	0.000159338184120004	3.84441141840702e-05	0.000494438293573202	0.000229601436561548	0.000491184318978274	5.51314249279189e-05	0.000834915467195163
A[Ins(C):R3]G	7.04612705051799e-06	0.000160706348945286	0.00116033458828775	4.26687898642253e-05	1.47438404528298e-05	4.79771975746833e-07	8.16001453755781e-05	3.36195355430637e-05	0.000831760903753131	7.09080809505178e-05	5.57237621779609e-05	8.37806571371179e-05	0.000111943720672053	2.08456093594541e-06	0.000343457659348987	0.000220815579583642	4.79527763318105e-05	5.52989976480645e-06	0.000347953754256143
A[Ins(C):R3]T	1.8939347121632e-05	0.000263864858966705	0.00515978271263669	0.000381106836958867	4.47682350366437e-05	6.24736923495568e-05	0.000157401698860332	0.00026212812809651	0.000559895927348856	5.2863122721654e-05	0.000156803745136049	0.000364876198463679	0.000172836645190547	0.000411219732325539	0.000743244168523915	0.000368627736998621	0.000255528474556285	4.0322185785047e-05	0.00075630047932582
A[Ins(C):R4]A	0.000284124054736517	9.03973212817231e-05	0.00213743363487824	0.013262966790082	0.000148780188723684	0.000438482061403328	0.000172369101412186	0.000361833823682638	0.0011014478787713	0.00121480151998023	0.000491883817728694	0.00102404405155868	0.000383477372961874	0.000391616841985591	0.000955831248424267	0.00137064526892692	0.000313417565955244	0.000105874539247024	0.000270206481484695
A[Ins(C):R4]G	5.27318061968012e-05	2.75044818386125e-05	0.000199833305638958	0.000893399496230411	7.62291279943414e-05	1.34557586428689e-05	0.000106417210865272	0.000197662538787216	0.000219592943137822	0.000411509831082424	0.000150861200887496	0.000619718805487824	0.000304033055453446	1.24672779053658e-05	0.000214829195784422	0.00125960991792239	4.49145404585653e-05	2.68849482883677e-05	2.08251623494948e-06
A[Ins(C):R4]T	9.49689592411419e-05	0.00010959478148001	0.0019409481736707	0.0129278685042478	0.000193264281224834	0.000274857674351701	0.000244981996733884	9.77457468129211e-05	0.000586406896243284	0.000625815854984895	9.58891209175856e-05	0.000358879298084071	0.000450268381713678	3.68406057718045e-05	0.000235008238741051	0.000955767130224643	0.000344099469069565	0.000110629415181156	1.00654951355892e-05
A[Ins(C):R5]A	0.000316953648739472	6.31823603045697e-05	0.00114585869757724	0.0141420453900273	0.00022712460003781	0.000536407212206917	0.000384148202113676	0.000403285035226677	0.000618197930586428	0.00112261532033278	0.000275186601562478	0.00041955209458974	0.00046863396107431	8.6910155944801e-05	0.000599783246033964	0.000702679430195739	0.00023380722766531	0.000339921262815451	0.000370687889821008
A[Ins(C):R5]G	2.10209937119347e-05	2.36293564621602e-05	7.68589637072916e-06	0.000925327613880849	1.40966268997612e-05	9.65448837349011e-06	8.12710667751204e-05	8.10642606926597e-05	0.000133024047028504	0.000211819464090429	5.69292902474765e-05	0.000186805646177013	0.000204748637526059	7.35208607023824e-05	0.000245252983626725	0.000468057503932531	4.71397272953083e-05	1.86529384112127e-05	0.000330425909278651
A[Ins(C):R5]T	0.0001187734035919	8.73684876541512e-05	0.000200021916592841	0.0053322093923438	0.00025456014040935	0.000120053710546496	0.000102593090577194	0.000379133984602064	0.000317209612976079	0.000607669662768772	0.000328017096373601	0.000276465904908808	0.000319024019546443	0.000147121896825378	0.000850555284144553	0.000535180763505414	8.88020716078646e-05	0.000371068842172524	0.00022178797902212
A[Ins(C):R6]A	0.000231517197746918	0.000307226175679076	0.000208698020471456	0.00596468002081339	0.000361650304897569	0.000182350256320392	0.000159432908152812	0.00138311490199521	0.000303121242768328	0.00111855330659402	0.00020830106772912	0.00162977497694346	0.000258988235317953	0.000395866139278095	0.00109211740008519	0.0014393331331671	0.000176320381579147	0.000773096744391956	9.71840909643091e-06
A[Ins(C):R6]G	5.51278062680475e-05	5.85500265212245e-05	9.05332578638037e-06	0.00198304336412816	7.33245598537411e-05	3.23587744872941e-05	8.53221378221349e-05	0.000285959286502132	6.73971567210217e-05	0.000462354601183108	0.000109149929682257	0.000189565833209925	0.000172375108111315	2.35715736603058e-05	0.000180473081622366	0.000463982654414402	3.41822931767359e-05	0.000124108545857872	3.64440341116159e-06
A[Ins(C):R6]T	0.000100477886967321	0.000190638351853055	5.56402313954627e-06	0.00428494041531935	0.000268688338701943	0.000173692217434992	0.000121066882354616	0.000645675651029624	0.000179321431149262	0.00076235519530007	0.000103122289334679	0.000358472417923841	0.000208692681657683	6.13341967691631e-05	0.000361532562783643	0.000802796935444944	7.86004458024893e-05	0.000645374911755944	1.38834415663299e-05
A[Ins(C):R7]A	0.00111032926235193	0.000380007266082789	1.05622134174438e-05	0.0105730696346902	0.000190785926887474	0.000100752114906835	0.000301322522639842	0.00437918807723962	0.000189656180906082	0.00134105928346445	0.000341816847098762	0.00387629230270711	0.000875853520670475	0.000190416623956552	0.000661458679891149	0.00299549581264509	0.000990824347936171	0.00117311377396964	0.000530173924814222
A[Ins(C):R7]G	0.000168750205799356	7.65894032736747e-05	1.27312393870974e-06	0.00135677133255806	9.11466111077505e-05	3.61452825420345e-05	0.0001798130863053	0.00115479792000948	2.46259629911218e-05	0.000381424355493978	0.000112000648999582	0.000892123239968388	0.00033325974114615	4.38960427857736e-05	0.000427554252046871	0.00113046985576769	8.04576209700786e-05	0.000241179037469627	7.11526380274406e-06
A[Ins(C):R7]T	0.000285703743992988	0.000146720264253262	3.4893026468341e-06	0.00397631975675851	8.16594075615506e-05	6.89543045757986e-05	0.000122258373839032	0.00100002042438746	3.23380958389945e-05	0.000401418067977572	0.000328300750037017	0.000897504321727107	0.000289515616415766	0.000176987241003827	0.000673566105665127	0.000855615238059672	0.000253200586788616	0.000310554143609926	9.19778003769354e-06
A[Ins(C):R8]A	0.000355996855190493	0.000179057517394692	5.42256492413407e-06	0.000968984973078184	9.71293900495305e-05	2.70000905735679e-05	0.000375558115887934	0.00269648842879533	7.0644694065304e-05	0.000281392521833972	0.000102824452988093	0.00242719044484098	0.00215253101569632	0.000479328752136525	0.00165537140425408	0.000871880249216421	0.00149494042580028	0.000341240897986598	0.00108637930256531
A[Ins(C):R8]G	1.37861825560165e-05	5.6211588794055e-05	1.47116544028681e-05	0.000148579298957393	2.05687624304466e-05	7.29991513867104e-06	0.000143183233812967	0.000240000355161554	1.62745672716932e-05	4.88770344733425e-05	2.92163273317891e-05	0.000268027723567819	0.000428336379468066	0.000326754926709443	0.000477812141940561	0.000168513080705386	0.00013730258623795	3.61852342564513e-05	1.2668640429276e-05
A[Ins(C):R8]T	6.36538792597771e-05	0.000279343089637017	4.00798277001214e-06	0.000462383266994542	8.80526146101545e-05	1.92942145323419e-05	0.00011391793344812	0.000605909962954175	6.08119295762122e-06	0.000197665687246821	0.000131104723230611	0.000639974839410632	0.00072915665733101	8.76718224406272e-05	0.00047398329789238	0.000498060087937316	0.00023925893541533	0.000141588475228065	0.000379712126839122
A[Ins(C):R(9,)]A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A[Ins(C):R(9,)]G	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A[Ins(C):R(9,)]T	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G[Ins(C):R0]A	3.71066737814738e-06	0.000137388784180081	6.31846695507796e-06	3.02983141553109e-05	4.27003088061076e-05	0.000488444776846872	0.000265736643638616	1.29564467783088e-05	0.000330709943298777	4.42265981836459e-06	0.000692724794109988	0.000134024858544997	6.70847141658611e-05	0.00112971176415149	0.00108087232657432	3.03636466203155e-05	0.000226840681184122	4.09191636005659e-05	0.000247125259880672
G[Ins(C):R0]G	6.18084478853952e-06	0.000308807404999353	5.611175878017e-06	0.000161457418377905	8.12963365439756e-06	8.63589556344299e-07	0.000293674282063686	3.30950422093886e-05	0.000643825815193546	8.4530379361017e-06	0.000152818411165062	6.38471948728701e-05	0.000295677436122924	0.000351368780837722	0.000444283885951085	0.000127008073377277	0.000100355926337107	3.23415349881105e-05	0.00106381871002003
G[Ins(C):R0]T	4.45316093794746e-06	0.00130638493940985	1.03736024635608e-05	0.00013252172681688	3.9937811933254e-05	0.00117536752950655	0.000118899502606773	2.04211398275487e-05	0.000975129945135756	8.32649545202832e-06	0.000147556635708706	2.3008889781663e-05	8.54742694786614e-05	0.000710233963502786	0.00178762174732368	5.50190652236748e-05	0.000271566936602655	0.000163404348732027	0.000840815929860853
G[Ins(C):R1]A	5.57518321357165e-06	0.000383704224775267	0.0250081149862908	0.000135380562455873	4.60310907499481e-05	3.97915495577104e-05	0.000393702829064898	2.29023342976898e-05	0.000523177241704136	2.16387647765478e-05	0.000415722809101652	4.9305811128429e-05	3.58440484910516e-05	0.00064713590748013	0.000239699435052336	3.43697223069143e-05	0.000431831739313611	4.14533016460302e-05	0.000422577252675166
G[Ins(C):R1]G	6.39509487005312e-07	5.85722973567213e-06	0.00392532401947295	1.28246832403432e-06	1.91006926637302e-06	2.80482078128918e-07	3.63688591195561e-05	2.78484850542669e-06	0.000473269661494656	1.34135033117781e-06	2.57983006876332e-05	2.79317731617448e-06	8.79917444562938e-06	9.22017337052778e-07	5.56044739249339e-05	7.56512146825528e-07	2.07284712253516e-05	1.75951356152933e-06	0.000214152086160638
G[Ins(C):R1]T	4.80532325680512e-06	0.000619240580989976	0.0383730400256964	0.000190713727019938	2.18474038401674e-05	4.45892693151787e-05	0.00018626983539704	3.72357790541921e-05	0.000680241260758169	1.62733634518365e-05	0.000185580409289544	2.9584952911869e-05	4.73704874957827e-05	0.000220562582107147	0.000293337745817393	5.18382755154311e-05	0.000293005755933583	5.74879163049671e-05	0.00036634931433153
G[Ins(C):R2]A	1.22356601173652e-06	8.47850707365164e-05	0.0133038622430859	0.000139789047319741	7.35613452999857e-06	5.60964156257835e-07	0.000223535150014395	7.92910510320615e-06	0.000484313337384675	3.29643171011152e-05	9.19179696297696e-05	4.89355868384898e-06	7.79817844261841e-06	0.000521821725061566	0.000272572303321853	1.0144140150615e-06	8.44629572762159e-05	6.05356451526161e-06	0.000492168003526394
G[Ins(C):R2]G	1.13678572661924e-06	0.000150973993833161	0.00191628729145051	3.79129698292647e-05	4.97249437113637e-06	1.77146575660369e-07	4.15206413474121e-05	8.11584421581493e-06	0.00061200199813904	3.58115229927662e-06	4.10163197298709e-05	1.30128339533063e-06	8.54143295982416e-06	1.00219275766606e-06	0.000154154090552438	5.67384110119146e-07	9.43308050560798e-05	3.3409811079039e-06	0.000427783543262539
G[Ins(C):R2]T	5.43331005035088e-06	9.81921137056214e-05	0.0175006445779349	0.000187614428570188	6.10432880418551e-05	1.43341104138515e-05	0.000154167650545488	3.75719094568879e-05	0.000593530989206104	1.6741570642908e-05	0.000201294822242759	1.99371278512769e-05	0.000102988702537332	0.000493319363033543	0.000238768094608184	8.32335296086905e-05	7.63923757875674e-05	3.8384626208363e-05	0.000167469013893854
G[Ins(C):R3]A	2.5557694177464e-05	2.38966064881224e-05	0.00348312563809443	0.000256333356266361	3.47443178122894e-05	8.47277309168907e-05	0.000200806031506916	6.82166097451751e-05	0.000796404749549387	0.000190275606176936	7.70119696172888e-05	0.000251393289629761	0.000150275274200527	1.47923651031511e-05	0.000233111063762223	0.000363899536080961	6.90235839935841e-05	2.26851569897174e-05	0.000140222759819932
G[Ins(C):R3]G	1.25975447088293e-05	5.96858391315639e-06	0.000796881280155355	6.68219433002051e-05	7.98756238665081e-06	7.30729624599022e-07	0.000157344961170598	3.01737929608389e-05	0.00059096574204204	0.000150781696897634	3.39817088771683e-05	9.81864141614823e-05	9.03893396730866e-05	0.000100539977449059	0.000179334776635069	0.000476774587078907	5.25486429907757e-06	3.59862416512783e-05	0.000166080669737221
G[Ins(C):R3]T	1.20419348335764e-05	8.39610498231328e-05	0.00493208213856153	0.000236027607802484	4.7467589123832e-05	4.66855037938264e-05	9.55122268983787e-05	7.48969985214582e-05	0.000421468879704029	0.000216982397440623	0.000104866759364684	0.000128970014031867	0.0001646488575252	2.83019234764896e-05	0.000611235284087983	0.000226351873021774	0.000106868877040035	4.20188595765217e-05	2.42960227410773e-06
G[Ins(C):R4]A	0.000336531425095598	0.000333461219894368	0.00273353855462522	0.0133393805277224	0.00010679023625631	0.000151622706550638	0.000639308940385857	0.000307880834504033	0.000693751835678167	0.00128487442053587	0.000176418395961226	0.000302949771194058	0.000369193699457831	0.000100660240579979	0.000609372603199679	0.00221578969113621	0.000358828494246621	0.000108356710164181	0.000349689184451934
G[Ins(C):R4]G	2.77286416420783e-05	1.400835552752e-05	0.000410464588387714	0.00068411669660206	1.0734273563088e-05	5.16677512342743e-07	0.00018277479370942	6.73478669169516e-05	0.000268861260475746	0.000123632006939691	4.19240114528003e-05	8.07308887289064e-05	0.000143717851282599	1.07435063621802e-05	0.000128180040387751	0.000569069068991621	3.73317883918182e-05	2.99431504310258e-05	0.000243827942508668
G[Ins(C):R4]T	0.000132670492072465	0.000355464805365258	0.00170857947848694	0.0155697799698486	0.00017913608293224	7.32796334648393e-05	0.000177191805039585	8.43557405296858e-05	0.000422788383836343	0.00077440836690806	0.000182332574843437	0.000292829085406712	0.000314996059582231	1.8841223844122e-05	0.000284265800009541	0.000742447898277726	7.08807591611734e-05	0.000111498698666912	0.000199227386476834
G[Ins(C):R5]A	0.000135036605157551	0.000170527787399397	0.000389811688937534	0.0059956462872208	0.000237211660047829	0.000318885979510622	0.000161271209300197	0.000629572244249264	0.000576647892854757	0.000953573542983353	0.000244069794685805	0.000272620704115281	0.000368702192438389	4.42568321785333e-05	0.000390507598823931	0.00068010441999615	0.000171947033603856	0.000395387833183661	0.000411123413382943
G[Ins(C):R5]G	2.88024126388406e-05	1.63022515836958e-05	8.72325661708525e-06	0.00106575789536261	1.53436969166494e-05	1.56479475166659e-06	7.37476491163791e-05	0.00011219448267373	0.000219521230956718	0.000305593771913006	9.38609972241652e-05	4.19819682442864e-05	0.000238416868357871	8.72709453375608e-05	0.00017402268669435	0.00043342987975738	2.92954405468119e-05	8.70435548206561e-05	2.08251623494948e-06
G[Ins(C):R5]T	0.000167312749790277	0.000219790875518434	0.000590729507561319	0.0034947796191737	0.000172632376008722	7.21650862596428e-05	0.000175682582492658	0.00109465331138412	0.000294476851566103	0.000830125022645568	0.000217236158126706	0.000461753998055773	0.000541754621198447	0.000228018896224183	0.000429037497939409	0.00114367443142137	0.000188807103097639	0.000887622225316499	0.000237059764745083
G[Ins(C):R6]A	0.000366850872345223	0.000132645096219252	5.98839778578285e-06	0.00862024443044713	0.000314419501219982	0.000363955020801547	0.000167103843804862	0.00215710955211774	0.000314281707067575	0.00191615691083273	0.000166986911652663	0.00173855493761904	0.000496751758979247	0.000386766229038487	0.000788293450748458	0.000905218364050391	0.000169721846767113	0.00123073784310973	0.000223176323178753
G[Ins(C):R6]G	0.000163369828122085	0.000129059491704259	2.16902596965363e-06	0.00197786005465185	8.76264008069143e-05	1.62015305656046e-05	0.000246094055452672	0.00104944296031234	0.000120550225355324	0.000471313809055503	0.000138408805063558	0.000350668383138886	0.000470342247666275	0.000200318288402293	0.000335799971252625	0.00148437999281898	2.48022748187733e-05	0.000362428373790014	0.000664322678948885
G[Ins(C):R6]T	0.000203285158434325	5.02207340454017e-05	3.91367729307068e-06	0.0053633626853818	0.000259927277190894	0.000129147234763728	0.00012583284829228	0.00142726002821592	7.51297787634956e-05	0.00109134667251824	9.98886375717431e-05	0.000582751360299347	0.000543205166304607	0.00043246621878806	0.00064452208144379	0.00135094156619369	5.08027271650236e-05	0.00113934787086029	6.76817776358582e-06
G[Ins(C):R7]A	0.00103566004822899	0.000119260324085644	9.14763126332183e-06	0.0065751883792339	0.000175237015917412	7.71694770220483e-05	0.000271047291397728	0.00417536152391795	7.97234561930734e-05	0.000842810906673925	0.00037762812210496	0.00242020383596351	0.000522813618985785	0.000362473076592662	0.000719926163329588	0.00149995726566043	0.000204152333860255	0.00114575752740586	0.000612259773075148
G[Ins(C):R7]G	0.000214403117286114	3.73481911282211e-05	1.33442249872169e-05	0.0011458320113445	0.000226619457752488	2.67491329247157e-05	8.74214323422965e-05	0.00152359142922813	2.61032339218647e-05	0.000369402819507007	0.000106511950612493	0.000790960369139276	0.000383051799810893	0.000162716016134662	0.000468291772955895	0.00104269725327805	7.69486724967532e-05	0.000282255300495329	8.1565219202188e-06
G[Ins(C):R7]T	0.000309114616345269	0.000176496371312554	3.15923347753898e-06	0.00335899828536657	0.000222546748077081	9.60798739737927e-05	0.000148754874944855	0.00144618563132423	1.81083501884961e-05	0.000348352477281401	6.83888982494598e-05	0.000470522082229381	0.000393481339003942	3.16692911422476e-05	0.000269226376541011	0.00105459512613267	0.000119038937354837	0.000593772987246093	9.19778003769354e-06
G[Ins(C):R8]A	0.000409343325066527	0.000213287791553354	7.16721624755112e-06	0.000974649208176003	0.000137935415285681	5.17637056294237e-05	0.000197810281488955	0.00264399200469507	1.15456611577478e-05	0.000143480195566601	0.000217931109602074	0.00102992365315336	0.0013987870194171	0.000196509955923162	0.000507063130705042	0.000781889690659948	0.000659613845697894	0.000352028391845974	0.0003366734579835
G[Ins(C):R8]G	3.49893788582805e-05	7.67898407931464e-05	1.25426284332145e-05	0.000238726134900973	3.79172427919669e-05	5.60964156257835e-06	0.000110820055588638	0.000425455027439267	9.99872696536104e-06	6.48720044602176e-05	3.7413918204495e-05	0.000263291785126221	0.000508242234055727	4.56599020392658e-05	0.000400959308252749	0.000553457409234403	0.00036052305960691	8.39958259730071e-05	1.4056984585909e-05
G[Ins(C):R8]T	6.84869289977192e-05	0.00033047692793779	1.03736024635608e-05	0.000618684093986225	3.33236051348218e-05	3.09120774527344e-05	0.000185157776678252	0.000696184521444374	2.86807746026893e-05	8.95414617303228e-05	5.18235243059988e-05	0.000455907386744358	0.000649112941018384	4.99492870420766e-05	0.000356910354653406	0.000513602973863004	7.80783827369457e-05	0.000154543941154326	7.63589286148143e-06
G[Ins(C):R(9,)]A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G[Ins(C):R(9,)]G	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G[Ins(C):R(9,)]T	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
T[Ins(C):R0]A	7.95569966548163e-06	0.00125525110110908	2.49909513894875e-06	0.000132788907717721	5.12719419601617e-05	0.0001626131753489	0.000244074193698138	4.396325856322e-05	0.000270787244768254	8.32016832782465e-06	0.00036458005358785	3.8495994979612e-05	0.000303056035402603	0.00135436329270992	0.00203691053954173	0.000211995335689972	0.000664081336193201	0.00013954618270129	0.000549090113948347
T[Ins(C):R0]G	4.52517777206968e-06	0.00030090125839797	2.68770609283167e-06	0.000135727897626966	4.34580222340903e-05	2.2423804035675e-05	0.000277844466627872	1.57867621981098e-05	0.00110709060296446	1.08193823882739e-05	0.000214115967829136	5.65086896406112e-05	7.40317463065181e-05	0.000518253918844275	0.000822511588548417	7.97432576585636e-05	0.000275803350003378	7.44337076296959e-05	0.00231471679514635
T[Ins(C):R0]T	0.000437164148256282	0.0229133713717719	0.000200163374808253	0.000591832413451757	0.000155646966664777	0.00252132721137403	0.00128470016111121	0.00251623971821347	0.00141245336362215	0.000354863088086976	0.000779792286095354	0.000590973272005619	0.000605105080814154	0.00998352355018687	0.00244473417180879	0.000911941006082409	0.0040375416063937	0.00030267822576308	0.00149403185555667
T[Ins(C):R1]A	1.70291005965401e-05	0.000171864037529208	0.0306720547786566	0.000474486561802616	4.10743820752281e-05	0.000143599442894687	0.000169906685677727	6.52726270394383e-05	0.000259208800899145	4.82696305497903e-05	0.000593928223142395	0.000121561862646055	8.66910490511838e-05	0.000632223279246059	0.00151160003494941	0.000489669680490705	0.000488685262992393	0.000109781078285419	0.000551172630183296
T[Ins(C):R1]G	1.22788702178385e-06	5.72360472269102e-06	0.00454821169467131	1.46949495462266e-06	9.64506051036293e-06	2.06671004937097e-06	3.45192104342245e-05	3.65846278876171e-06	0.00023079233690681	7.58622192019906e-06	4.18530980369465e-05	2.24333926180942e-06	6.34163934841682e-06	2.18077144068135e-05	7.5990481424708e-05	4.47029904942357e-07	5.84111544645023e-05	1.13844716748951e-05	0.000715170783685568
T[Ins(C):R1]T	2.29506847822396e-05	0.00237616452250115	0.0380918210934569	0.00151446150023412	0.000115330298017531	0.000363490011040439	0.000403915613217036	0.000135247832079877	0.000887085827015155	0.000115406745474921	0.00131038064619708	9.71673809673924e-05	0.000706175707178052	0.00204014375292565	0.00107262823893905	0.000353050464157168	0.00147429753868404	0.000212094697229347	0.000992839615012165
T[Ins(C):R2]A	1.15493396881804e-05	0.000463500628360488	0.0194072655579989	0.000296891417013946	0.000123775645600255	4.20944550412952e-05	0.00013322009549566	5.08385055439644e-05	0.000545750187396223	3.37931703717958e-05	0.000369430531232254	0.000130681843174457	7.46371390987582e-05	0.000224370914586278	0.000404201752762019	7.37943212312538e-05	9.60339288272792e-05	0.00013954618270129	0.00018603811698882
T[Ins(C):R2]G	8.88327648897582e-07	1.68590224711171e-05	0.00213441585961611	0.000145560154777896	7.60870567265946e-06	1.65484426096061e-05	2.34667084740225e-05	7.75373271919094e-06	0.000211262036612994	2.34103595535751e-06	0.000105519162790539	1.22503918512534e-05	1.28331283978832e-05	0.00028714826892648	0.000164916246795973	3.1464027924789e-06	5.92755539664679e-05	8.35768941726429e-06	5.2062905873737e-06
T[Ins(C):R2]T	1.60316674439474e-05	0.00102338943275135	0.0241143348285781	0.000530647987159286	0.000188544357996358	0.000429853546947205	0.000429458921135326	0.000123080561029637	0.000773837950615681	0.00018160744601791	0.00021344938172011	0.000132188399443417	0.000100231468038021	0.00141657941910583	0.00133681847826353	0.000249631814994542	0.000186068411606263	0.000390570117479474	0.000155147459503736
T[Ins(C):R3]A	3.32688966911007e-05	0.000389049225294511	0.00925330055023474	0.000597737111360332	0.000175189658828163	0.000124585710440474	0.000198037232247892	0.000161517965678007	0.0014228536788017	0.00022842816512506	0.000148194856451391	0.00031593694603816	0.00017583963319958	0.000163076805527422	0.000927132165108172	0.000285084725148047	0.000362876622607311	0.000269268414684041	0.000589352094490703
