hdp.1	hdp.2	hdp.3	hdp.4	hdp.5	hdp.6	hdp.7	hdp.8	hdp.9	hdp.10	hdp.11	hdp.12	hdp.13	hdp.14	hdp.15	hdp.16	hdp.17	hdp.18	hdp.19	hdp.20	hdp.21	hdp.22	hdp.23	hdp.24	hdp.25	hdp.26	hdp.27	hdp.28	hdp.29	hdp.30	hdp.31	hdp.32	hdp.33	hdp.34	hdp.35	hdp.36	hdp.37	hdp.38	hdp.39
Del2:U1:R4	0.000432034071012463	0.00112549986633738	0.00112149177962451	0.000716717106606193	0.00238293108007267	0.0012325348220274	0.00187963681747539	0.0154582884777763	0.00128504254994092	0.00151761720814656	0.000991928874658266	0.000399071673422621	0.000236876835977123	0.00854055824028146	6.66027720353318e-05	0.0042933630613763	0.00022311387323491	5.49402621495886e-05	0.000882878137114573	0.00171187050867102	0.00147686113920834	0.0178979851780889	0.0042535027461371	0.00139504090587589	0.00215239472453859	0.000781864011037573	0.00156310294356818	0.000550008650514081	0.00271548746571456	0.000759561168466083	0.002289500951499	0.000371640291450213	0.00267632654468085	0.00156169881203974	0.00171099955035331	0.000260002206381021	0.00215821609727966	0.00526491805082666	0.00386083832324991
Del2:U1:R(5,9)	0.0113597028022811	0.00127460035358384	0.00171588368849697	0.00127148006399582	0.00298982040617378	0.000782756876508294	0.00423657126210245	0.0170810452378171	0.000481376106731646	0.00161496694606981	0.000381648959695839	0.0105561666801745	0.00125090913550953	0.00447807856129333	0.000303592889615314	0.00370689583992853	0.000207860385307809	0.00272899865542343	0.00164068908248831	0.00157693744995377	0.00561609225014525	0.00720653225444253	0.00301131164693747	0.00121798100357419	0.000566257819518648	0.0176393519407526	0.0019455185419625	0.00123575502583423	0.00245041785358684	0.00045426750549337	0.00232301234637945	0.00250815972550609	0.00598054016755723	0.00181843687968645	0.00131383297447164	7.66987362858888e-05	0.00209187774397954	0.00332476433818169	0.0024773690910602
Del2:U2:R2	0.00250611071127244	0.0077257733188193	0.00373521097377601	0.00252554775725121	0.0142644607178	0.00594164580207947	0.00268190423394892	0.24072070215839	0.00293824879887792	0.00593617749140074	0.010049790588198	0.00074232478668274	0.00104711702195192	0.00514459868395944	0.000143411410667423	0.0137828329457163	0.000604966595091347	0.000117170270787938	0.0066054611931039	0.00282517279814931	0.0084318448803854	0.0880306878911166	0.0158858650153222	0.0105084195300166	0.0139200990484421	0.00458458228586377	0.00957300360787541	0.00398289887787477	0.0116675968289219	0.00312541341359678	0.00833450458507085	0.00627491955932818	0.0132194574067085	0.0128004597214313	0.00291901061445872	0.00144169117382112	0.00380989103597218	0.0313249374875657	0.0380952947125209
Del2:U2:R3	0.00166637380994832	0.00209316951074937	0.000910150413215359	0.000706306881489724	0.0052790619808526	0.0014840775865386	0.00105484388193061	0.0623513972527744	0.00426695276535362	0.00217975876022908	0.00311632883615103	0.00059239414945751	0.000312240678490555	0.000838173171995666	0.000176312961437921	0.00334585734352217	0.000233399587528709	0.000153714418761701	0.00272105022901855	0.000685805160085014	0.00343454180831597	0.0271497375400851	0.00316170913510374	0.0103735089929835	0.00621080252655697	0.00505092096680161	0.00306556800619659	0.00439873395386863	0.00107801791608072	0.0012546671314018	0.0038836546349457	0.0142375915713441	0.00288382911805068	0.00367230550944949	0.000590641361363959	0.000325366531313628	0.0045414886532811	0.00887248704372235	0.0120537690635296
Del2:U2:R4	0.00306303788558558	0.000776770680362258	0.000208543247219381	0.000103215882407786	0.0051772430510489	0.000180673668757822	0.000138789764494481	0.0220600682864404	0.00134574575720702	0.00278230884867263	0.0008447696676959	0.00109446665237781	0.00161430781594682	0.000583280664171937	6.16724294911253e-05	0.000718705094035556	0.000388863136481716	0.000701533142460291	0.0032559337549534	0.000955100977186808	0.000654181272662994	0.00922817816651853	0.000518826472545452	0.00644227776572553	0.00201903499556846	0.0142427054117962	0.00200758934920874	0.000424380677555569	0.000513352570574376	0.00269768089890048	0.00157868190094207	0.0113273644592548	0.00129658969338006	0.00111003778789352	0.000557914119910643	0.00012165346239654	0.00159915447048129	0.00266083509691169	0.00689926646872592
Del2:U2:R(5,9)	0.0160454021887389	0.000407949956020342	8.72365951621101e-05	0.000169420423660305	0.0165348944961758	0.000610437473538592	8.36884753244442e-05	0.0115283641868722	0.00102951375554181	0.00407497147170332	0.00105858131172272	0.00528368483200633	0.00402163576422498	0.000844090783633586	0.00016057843768249	0.000205071966911125	0.00232251198846336	0.00506582039961512	0.0082369864963341	0.145771939710434	0.00279600295975047	0.0128365490002007	0.000811310346796697	0.00584685901754106	0.0017257725709906	0.161115154763281	0.00536780879610802	0.00128943208564371	0.0021233082809478	0.00553457632028134	0.000678065622583029	0.00964167417641789	0.000280731254412055	0.00237967763950841	0.001126833061985	0.000109476628577811	0.00174427352609825	0.0016748351637796	0.0207533235830524
Del3:U1:R4	2.11780803700847e-06	9.71098847612253e-05	0.000308910994353853	0.000216575576638379	0.000545763255154475	0.000269603703126836	0.000386810349607735	0.000728466909251656	0.000180551452952677	0.000253614633795335	0.000562812167642482	7.34242508827688e-06	1.15452127395423e-05	0.00134852033052599	2.12056506627134e-05	0.00118742171953264	8.80457850957326e-06	1.72320447103434e-05	0.000482052893179959	0.000703085260165879	0.000354761424863252	0.00011370788728445	0.00193716692904894	7.77519512053977e-05	0.000496569752147991	7.71436237293714e-06	6.7255853569286e-05	0.000488816039331131	0.000291180994990035	0.000101001310356472	0.000401664600400663	9.27034715028518e-05	0.000815278706734366	5.75896905827266e-05	0.000267759386694778	0.000116216008301384	0.000677795399575878	0.000577756567528772	0.000478258380403317
Del3:U1:R(5,9)	0.000127161765522618	0.000372271450556679	0.000932432294087311	0.000506121586855094	0.00121331835227711	0.000498991221787983	0.00050898393252536	0.00397537751799754	0.000382590381175281	0.000246290115566478	0.000325519382395439	0.000245890592999286	6.1538916865736e-05	0.00294614249272747	4.01043382446487e-05	0.00104414303992324	4.72460208663753e-05	2.99413933006963e-05	0.000419360216954745	0.000878718752626946	0.000282206415172312	0.00261655942038292	0.00212150888602003	7.15582339331218e-05	0.000374574345190125	0.000622587980340811	0.000325092051934671	0.000491143189756418	0.000190600247966068	0.000416413351585656	0.000770018001760319	6.74846525074869e-05	0.00240744997073684	0.00043421249094655	0.000669414879596249	0.000194867633029899	0.00120693911680393	0.00203341744824406	0.00345925431854491
Del3:U3:R2	0.00195911128165611	0.00824384245221638	0.00485901582484341	0.00173707499466357	0.0102109393715672	0.00273910637427785	0.00160184367687923	0.0132672228425604	0.00352250763456425	0.00259419378294127	0.00895536722138374	0.00118415013207354	0.00129405481314164	0.00149892075215491	0.000157086351423057	0.00614246047540228	0.000446064158338427	0.000186880856974964	0.00438426490204088	0.00439655932486478	0.0089943906844421	0.104093534768958	0.00793345181662767	0.00059078138611323	0.00997633326855014	0.00274148240245954	0.00835192729986384	0.00804251741977006	0.00403663886293289	0.000409655993680811	0.00727397811905532	0.000827347156631202	0.0099313818580902	0.012037021332879	0.00261594716739981	0.000668998313355348	0.00305134541652155	0.0332077275840381	0.0471961977985429
Del3:U3:R3	0.000910518608490372	0.00180516340123117	0.000517017698601049	0.000516531811971563	0.00329798446278771	0.000809028681262531	0.000180500057173497	0.00158448035827784	0.000875048010396538	0.00142731125778835	0.000274099818744889	0.000560380615046828	0.000300806562871293	0.00117530778803751	8.38963656034589e-05	0.000942930959032424	0.000111423855461917	0.000114670383903049	0.00150739288454765	0.00282458348780552	0.001970578585706	0.0325874500778438	0.000651890742064825	0.000212037544375386	0.00438184663044471	0.00177221657425037	0.00257759872405365	0.00226561446404104	0.000675175697944337	0.000244377376424597	0.0017705956500756	0.000174411906923362	0.00320894692644942	0.00412441199066689	0.000914688649043764	0.000250888726982098	0.000841327881250221	0.00900538955610347	0.0135072370172899
Del3:U3:R4	0.000362802467562787	0.000528818509490673	0.000211216315036911	9.46521192385811e-05	0.00108390077715474	0.00018564568074359	4.58161879158678e-05	0.000117192773097653	0.000293916408687116	0.000505340715852219	0.000622870585597146	0.000202681087572908	7.49416734563672e-05	0.000202147789588299	1.85362469981722e-05	0.00022541143325281	8.99310277775052e-05	0.000116845857986082	0.000757313525975257	0.00500368204904803	0.000521045171592027	0.00873539991887762	0.000225040067558246	2.33011352135536e-05	0.000662150676470509	0.00153356717707212	0.000877642340939901	0.000771049790909349	0.000373197929843746	0.000186727931023857	0.000695855279459893	7.83643762030181e-05	0.00103552186504482	0.000980496302947289	0.000419389587380061	0.000209303690733234	0.000825321643319182	0.0018845028970259	0.00411460146943263
Del3:U3:R(5,9)	0.000762969053807292	0.00035957287200496	8.1516821184538e-05	0.000126976932202835	0.00139219735323755	7.08221200061279e-05	0.000306252509969214	0.000147297163084198	0.000956900908077921	0.000537841670432179	0.000771546187197999	0.00032536340323128	0.000223429640538379	0.000175497381302714	9.00923736782669e-05	0.000145746001695373	0.000258196011207071	0.000252030580830016	0.000395236314655416	0.150642190491641	0.00112933311970296	0.00553375740619826	0.000154578930490658	1.87223766406256e-05	0.00059677240042353	0.00594833614861931	0.000842896838599517	0.00051250719366069	0.000646655515924981	0.000201820148504712	0.000131659430267891	9.1623378813064e-05	0.000567846500848121	0.000669173183081172	0.000447833072554883	0.000106757901530234	0.00108970592883245	0.00218154260223142	0.00443918246594367
Del4:U1:R(5,9)	8.01189654820592e-06	0.000150074501484212	0.000449246675830613	0.000130113571735755	0.00070760881340852	0.000461568858080084	0.000235282679847539	0.00352092179986626	0.000724810024077196	0.000402312562228896	0.000237246833894361	2.24690830781654e-05	1.37804867995846e-05	0.00139191413435503	2.9501512913292e-05	0.000669882809658	2.29465514033771e-05	2.49034533189347e-05	0.000570003212522181	0.000446735260616416	0.000213341055393529	0.00139195870266325	0.00119144816633905	1.44039713142908e-05	0.000935680863035398	8.0501926592038e-05	0.000335018246855318	0.000146305276737289	0.000186542759608209	0.000442118388145287	0.000257263225693095	6.23071263397142e-05	0.00087973967340885	0.000123368626108465	0.000400654308483892	0.000110855138066724	0.000745227929297071	0.00066941673443077	0.00219223870891338
Del4:U2:R3	2.31730499993644e-06	0.000122370077226971	0.000431972912945119	7.47984644172331e-05	0.000529181903202546	8.79979366471672e-05	2.17428601497782e-05	0.000542941189906731	0.000587440551091414	0.00025646022188773	0.000478652265206394	1.41062923257583e-05	1.1558544393976e-05	0.000155774024025358	6.44338815578921e-07	0.000114245766548663	8.95755551892911e-06	2.76705036877053e-05	0.000385070188382994	0.000369706695679492	0.000440619261157247	0.00227208354553855	0.000462634420275714	1.02008515584032e-05	0.000129679104263038	1.06407096137753e-05	0.00010752219061538	0.000147869427023138	0.000116462762799386	0.00012494048683644	0.000223438229237574	7.4634020489712e-05	0.000464981118635779	0.000103298047416934	0.000146813026479391	9.38918129670491e-05	0.000359671420696485	0.00093566769543181	0.00218133988196855
Del4:U2:R4	8.24415041986157e-05	0.000230945076145616	0.00015194499614331	0.000103152211306156	0.00116276276126673	9.69258010333473e-05	1.56969512999486e-05	0.00131386619781392	0.000582929488839005	0.000906428271548066	0.000393711189774721	0.000107194497313139	3.67687029280113e-05	0.000209987567212795	1.663774870227e-05	0.000187663458737275	5.32174297922715e-05	2.38157162774181e-05	0.000876006241198152	0.000796728574795516	0.000386596020323095	0.00578453584308496	0.000219414688255918	2.32060246179347e-05	0.00105008694768058	0.000777273722070396	0.000383133016577085	0.000486031088822181	0.000455889328461428	0.000337043827205058	0.000246397104696949	0.000107524956954174	0.0014602445618754	0.00056265824613194	0.000276408963548287	0.00011280802650935	0.000476623249016828	0.00173494534178665	0.00435646517629574
Del4:U2:R(5,9)	0.00033871967446859	9.56498417234299e-05	0.000219333285925979	5.3291036508817e-05	0.00398193210093757	0.000212453997979632	5.83737489558266e-05	0.00301124280309152	0.000257740740382778	0.00155647288411672	0.000745445818874932	0.000198133272224534	7.15776526542757e-05	0.000337859961697156	4.8325411168419e-05	7.28449016912104e-05	5.51389271410013e-05	0.000129020879608673	0.0020634843088741	0.000455612935795474	0.000242467088367715	0.00944926263609562	0.000202625186567612	2.08623650420518e-05	0.00144937181173749	0.0101534362948837	0.00150202460300928	0.00114621695947115	0.000675545047148416	0.00127175477077267	0.000128332476288773	0.000131911604891393	0.000454578590859888	0.000994412273697744	0.000187303550383769	8.40507868934228e-05	0.00185169038846358	0.00223093229288151	0.00589440149135977
Del4:U4:R2	0.000698744269968878	0.00453093265807064	0.00378180435718573	0.000787236202771782	0.00917932104310368	0.00164172819432603	5.35587332196461e-05	0.0115805731988769	0.00112255713856914	0.00119762253284163	0.00305891262097555	0.00058645428885601	0.000431710077755319	0.0021361550439878	0.000118725179795555	0.00426359416656324	0.000243053940061351	0.000120185401534599	0.00382049914107026	0.00822065117576348	0.00658060373940267	0.070663254319499	0.00324630790891325	0.000176403735263242	0.00567435934008224	0.00230114623317937	0.00373908691958459	0.00175207722019211	0.00124741002569081	0.000567347298794739	0.00670027933209757	0.000284998407747344	0.00146496634138385	0.00651141635125968	0.000974948461980498	0.00040233331111125	0.000685892305091775	0.0278830833558544	0.0752583522292113
Del4:U4:R3	0.000197947167077074	0.000706240935846592	0.000419060790345954	0.00018176088848934	0.00379256002079261	0.000228794140801085	2.9378599649954e-05	0.00214468420537965	0.000419092938048634	0.00120243323558079	0.000332825647471791	0.000288048175060581	7.76213359975312e-05	0.00069027519287757	2.9501512913292e-05	0.000636680414070899	0.000104286107372204	0.000143581289480203	0.00195455039913317	0.000732588797377653	0.00182210453594576	0.0193066755661017	0.000273971606375467	4.88109498142582e-05	0.00317047282059987	0.00234519962272388	0.00162819202614032	0.00110982185281994	0.000376409662053133	0.00035869327178173	0.000929360003537241	4.44548469884e-05	0.000439600412148333	0.00146678198196068	0.000473149908032184	5.69783922083887e-05	0.000631589892423388	0.00648314941522726	0.0213638688053559
Del4:U4:R4	0.000169371382197427	0.000324718502332667	0.000174774829391807	8.15291700816229e-05	0.00215278346299493	0.000163287697458011	3.72682217980374e-05	0.00121858666472554	0.000731794543168485	0.000533541387081788	0.000335467850250975	0.000231822871196914	8.2118547426483e-05	0.000178713080374597	2.79942203268485e-05	0.000405361673537343	7.971959133796e-05	0.000124765346972564	0.000763207476583714	0.0292489361332444	0.000873054688512201	0.00893070672256231	0.00035328258338991	1.49779973838092e-05	0.000414848873234944	0.00195062032994754	0.000819828291313761	0.000516856294455488	0.000141599920224854	0.000493004589440916	0.000353864082830077	0.000207077984233545	0.000845518188267268	0.000705082160308377	0.000278197965212485	5.15792300434809e-05	0.000776802734590721	0.00303196553165121	0.0116297791895699
Del4:U4:R(5,9)	0.000441298057295589	0.000142902250399593	5.36712910785383e-05	4.95411437338844e-05	0.00185041859906805	0.000137547460370079	3.5977797580741e-05	0.000502674415252128	0.000221107428081818	0.000369033218081061	0.000276719045847732	0.000268577073572902	6.43652276056702e-05	0.000316069369302161	2.2954570304999e-06	0.00015334250057506	0.00020907447452079	0.000299394849900971	0.000835975241946156	0.0413454434201048	0.000836315713126142	0.0070886935946205	6.77007278932113e-05	9.8895805181958e-06	0.000365270543847219	0.00616166747086461	0.000823976557579282	0.00100387928345894	0.000240071629764658	0.00014354087967556	0.000342277025371674	3.97347266216407e-05	0.000299846698340887	0.000441020075413827	0.000347255070736469	8.37444514514422e-05	0.000799342768864704	0.00148474358097588	0.00714733495330515
Del5:U1:R(5,9)	2.01959888396214e-06	1.10311319197041e-05	0.000178654453479681	8.97494444130883e-05	0.000157569753089837	5.1567008447122e-05	6.29313802144732e-05	0.000456254709014134	0.000104321038658354	0.000785522678833057	9.68654514525108e-05	2.48253914159505e-06	2.05529672518796e-05	0.000200721276466186	1.20238225407138e-06	0.000228534762568828	5.31705640032781e-06	6.69817020302383e-06	0.000144835389458338	9.94983980453755e-05	4.08726519352083e-05	0.00014921020260743	0.000311678277871774	5.70567502404943e-06	7.94322853451806e-05	4.14312364035504e-06	2.61467984661205e-05	0.000103539118921774	0.000112282158040167	9.89470264637972e-05	9.48152954014068e-05	4.76009532752018e-05	0.000571216591058221	3.47172612689278e-05	8.9474702498871e-05	2.6727767312806e-05	0.000238999392544513	6.45211180256628e-05	0.000250251192945769
Del5:U5:R2	7.68823735510998e-05	0.00058352649038771	0.00245060521574934	7.40411134189e-05	0.00258005379003942	0.000167997634222251	1.94246489371589e-05	0.00474879049201932	0.000525778470689531	0.00044289090363615	0.000875557073992476	0.000111700235726909	6.370753265361e-05	0.000401110102840353	5.05575849223889e-05	0.000885726480130633	4.49044999370442e-05	3.20023687477805e-05	0.0014378968248892	0.000798477495815802	0.00212857806403602	0.0131302510407674	0.00118541350558988	9.76853066922624e-05	0.00127877328364763	0.000345105164371982	0.000617608810632414	0.000705317328896742	0.000183496966896307	9.58744299251832e-05	0.00099552877867671	7.39805836311215e-05	0.00215959764520381	0.00105462806552716	0.000564068942149857	0.000222973909831618	0.000837388846134379	0.00660255109536861	0.0200874013327529
Del5:U5:R3	3.6651717490027e-05	0.000180773755376471	0.000224866619675847	5.85087157318466e-05	0.000852351151005734	0.000123078930215572	1.94193961927194e-05	0.000840042620390599	0.000210309209018686	0.000200888310935344	0.000139485331064562	0.000123934104462821	1.87531939033367e-05	0.000273008015565144	6.43188210551101e-06	3.76344971528422e-05	0.000163520927619195	3.87768713747704e-05	0.000259533733058686	0.00239476713705925	0.000441976714018911	0.00269768826309467	0.000188696671732834	7.56129235170586e-06	0.00059711057747995	0.000597714028793687	0.000296145106887256	0.000200058636560716	0.000120611250236511	9.3113802000643e-05	0.000217992439524277	5.05567941237669e-05	0.000325428331615927	0.000147838346862654	0.00019825913396957	6.66279586307771e-05	0.00062718192455566	0.0009621423443564	0.00383534232754367
Del5:U5:R4	6.70272851555949e-05	4.88396331632437e-05	0.00010484231259937	4.95143348489876e-05	0.000373044064019867	3.2425627644628e-05	1.61014126217877e-05	0.000442972797602397	7.10546786182503e-05	2.21266805032005e-05	8.77441079452416e-05	8.18466506258639e-05	4.727849050654e-05	6.30083592580937e-05	9.14730997116503e-07	3.5160690646141e-05	4.9812143878807e-05	4.86810033843698e-05	0.00018588656774081	0.000629763647391517	6.72922368362936e-05	0.00157683574638463	2.84963452142699e-05	8.13627913431127e-06	0.000149898946403876	0.000217927695094475	0.000148669446899736	0.000136653324973395	5.53381459677369e-05	0.000117017661279018	3.31248896181762e-05	5.43121341875485e-05	0.000147644656738411	0.00015305742735832	7.05670885800047e-05	7.29844190518742e-05	0.000831855439662126	0.000416681244990467	0.00176246097906036
Del5:U5:R(5,9)	7.32079966181595e-05	1.04347487544401e-05	2.64237338979798e-05	2.05423080521332e-05	0.000283043408089542	3.71355644088686e-05	2.00497255254558e-05	0.000109518354544185	4.59823253747916e-05	0.000151581797980115	3.51298091249737e-05	8.46447667769837e-05	1.84199025424954e-05	7.7255356837845e-05	2.89262103993823e-05	3.82148528077563e-06	3.54384948205451e-05	5.12572226932251e-05	5.99371604630437e-05	0.000448484181636702	0.000105243827823855	0.00115036726842592	1.64001366135662e-05	8.26405397489026e-06	0.000149497852685796	0.000801180336379904	0.000117453351689582	0.000175642632098691	0.000197173593221279	7.39012443339068e-05	7.17233417828668e-05	6.07792372144806e-05	7.62791149993327e-05	0.000171445543758216	0.000331588996530256	3.72963400611361e-05	0.00124611063267813	9.37333199717623e-05	0.000715820435047426
Del(6,):U1:R(7,9)	6.81922489020755e-07	5.10486771054456e-06	8.43240350195621e-05	4.45647444749255e-05	1.21149767550326e-05	3.84805542250087e-05	9.19808078795537e-05	3.56353300412885e-05	4.0817485984353e-05	7.69967647960277e-05	0.000143230366308101	2.85421873059092e-06	5.76371860014873e-06	5.72418612983641e-05	3.79699659180435e-07	5.52645563681399e-05	3.21340145664248e-06	7.00349989888816e-06	9.63463833777724e-05	4.08715238436296e-05	1.47089109535334e-05	1.73986023951247e-05	0.000101129362660398	1.98771537712717e-06	9.3958169605829e-05	2.16282005014129e-06	1.17499193107011e-05	9.77021678550712e-05	5.23298234649444e-05	4.97854818459724e-05	1.65271501668749e-05	2.31086023167404e-05	0.000166413045306853	6.09850333271547e-06	0.000169955158098837	5.88546967905197e-05	8.17193475619827e-05	2.26627949641592e-05	2.90717134572633e-05
Del(6,):U2:R(4,9)	2.93263614160948e-05	1.35469766503359e-05	0.000145230874284649	4.60576642526131e-05	0.00133914793346094	0.000121358134421393	6.42235553465827e-06	0.000190195440360003	0.000141869638952556	0.000429543436619802	0.000444579337193094	5.31291427591076e-05	9.24328040733181e-06	0.000213674740960631	1.27141855574055e-06	7.24374639223042e-05	1.336205542414e-05	2.39874642313417e-05	0.00103861358108989	0.000125694193327478	2.86175167542007e-05	0.000179006998536399	8.88389694316271e-05	8.69925700332844e-06	0.00012801181272906	0.00161495430849481	0.000260461383536824	0.000223940540925134	0.000138998417135251	0.00110775934517435	2.95526089456414e-05	2.78556289070888e-05	0.000168066124786604	1.48035050971479e-05	0.000107939169216514	4.88222110656556e-05	0.0006883932797685	4.25756497890648e-05	0.000146869295773719
Del(6,):U3:R(3,9)	1.41214910378749e-05	1.83563920710022e-05	0.00032377543413418	6.84950253558852e-05	0.00090279767732048	7.87882177774578e-05	5.81041080746005e-05	0.000324526472347008	0.000129545939900687	0.000117460261840808	0.000225345433549864	3.38754387668782e-05	1.79799579461849e-05	0.000164236390003997	6.03492337091328e-06	0.000103631850558138	1.55108076364793e-05	4.10286778817699e-05	0.000290934036483393	0.000259847841590034	8.82080058512223e-05	0.000830464495647201	0.000208411888484026	3.72699034994063e-05	0.000424671737036541	0.000532294045673661	0.000398513958159982	0.000233325442640225	0.000164435336233595	0.000178393071447847	1.88322953238847e-05	4.28654579235344e-05	0.00016181912829959	0.000197104952593272	0.000130047290699771	8.33232402187189e-05	0.00240897007080478	0.000357180287956119	0.00107866994993093
Del(6,):U(4,):R(2,9)	0.000218365434940205	0.00103739168889281	0.00407962064221698	0.00098044616066734	0.0106444299044787	0.00227813336646558	0.00310643279046167	0.000372266714445823	0.00252522509192733	0.00160669815197173	0.00178054598937743	0.000263559399121457	8.64380034629861e-05	0.000334837688133356	3.87351182615435e-05	0.000247525469399651	0.000239647769887717	0.000254091556277101	0.00460656538533225	0.00114018244515963	0.00181739996800619	0.00550042918168453	0.00106876032668873	0.000103795441925964	0.00291958476764971	0.0015859980721273	0.0045751063995343	0.000927731869542999	0.00155023354993987	0.00182517531973913	0.000846514799252355	0.00113721652434037	0.00706032985712334	0.0043549120284574	0.00345993742498913	0.000770203884999684	0.097132885756821	0.00473844189855642	0.00521677109528286
Ins(2,4):M	0.000687987442986312	0.00102653313241659	0.00101004902823215	0.0442934670442106	0.0443338887288775	0.00234727919401703	0.00970854949624229	0.00063604853719506	0.00526421351541927	0.0179420071443657	0.0224988851053056	0.000884432620482972	6.78092383343635e-05	0.00255191108451833	0.00954448156769291	0.00284758472835919	0.00376365356947428	0.00764469226020326	0.0249296625976627	0.00224202169795062	0.00111498577329669	0.000710892439098876	0.0013042266150463	0.00458068095981524	0.0163371763039997	0.032135715686615	0.0231094045950758	0.00503736507057847	0.00946134021077967	0.164975012932718	0.00161355185024738	0.00438576633558418	0.00718158917343633	0.00285362503639677	0.0146359949498288	0.000434919743751934	0.00515913561188174	0.000860726759179893	0.00126310635442224
Ins(5,):M	0.000295507647128204	0.00015779343713699	0.00301318708707222	0.0170201299455135	0.0849001909067846	0.00147195784374684	0.00587965948832039	0.00098227772934165	0.00975913836880403	0.035997301872069	0.00261619431356606	0.000656361609288186	4.2061369738171e-05	0.00501155215713385	0.0017602876199605	0.00198980826302816	0.000414396148881428	0.0109341999048097	0.0999587500416636	0.0013001326784714	0.00022557927527408	0.000472691411339753	0.000934900398103582	0.00280133368342743	0.0131619296816964	0.0351095293747983	0.0245401553442782	0.00404508338923899	0.0117769937808606	0.243672515715198	0.00039065614363428	0.000453073899015492	0.00969045237369336	0.000360050310205523	0.00192475242350639	0.000570013673665372	0.00479433719309797	0.000789465922999672	0.000876717923918458
Ins2:U1:R0	1.38662703862279e-05	0.000154260140812076	0.000890120214930841	0.000333329945919023	0.00357909695666911	0.000176759847289164	0.000911347658418364	0.00024397378483692	0.00100205511574454	0.0463042261104809	0.0017413265098638	8.26496187945437e-05	1.52069738239853e-05	0.00025521891336862	5.74439560138886e-05	0.000519984617224861	0.000120767832674999	0.000435629143574439	0.00282797287504071	0.000542697796599041	0.000207631084283055	0.000205516216606512	0.000151955944283837	0.000619876581954842	0.000964402319082982	0.000722944655831966	0.000827615220087716	0.000579346005875483	0.000522479242936051	0.006537561300729	0.000296919359922799	0.000429911484251574	0.000566312150833767	6.1124280909347e-05	0.000204496020505307	8.32083644279762e-05	0.000490441134105732	0.000568367132278528	0.000523408561333654
Ins3:U1:R0	2.1470552769439e-06	1.81544670622908e-05	0.000210319734592301	3.24236707273107e-05	0.000938726285360319	3.41835095550611e-05	9.80827460034043e-05	7.56820153857547e-05	0.000127214134775046	0.00493461980627058	0.000102908054330122	8.72395110775209e-06	5.74594306090386e-06	8.33543048895925e-05	5.65522371173285e-06	6.42411561255275e-05	1.16837296220741e-05	0.000155355565876971	0.000486396396908612	0.000191677941821078	3.82095493195287e-05	3.99738912847125e-05	2.94304230662053e-05	2.26872395509223e-05	0.000114704938788065	1.75580834450288e-05	0.000165943257010643	0.000637715516542511	8.7835523039717e-05	0.00137546961945156	3.2865676508151e-05	2.99312518696702e-05	0.000257213687227754	1.17332986975477e-05	5.87087977324519e-05	5.85100694182916e-05	0.000380898443265186	7.32799363725562e-05	6.14689915718616e-05
Ins4:U1:R0	9.30370095630122e-07	4.98590413952075e-06	6.60362191882627e-05	3.62137768295885e-05	0.000234434563259248	4.23671792084136e-05	0.000191607860748162	0.000259006841629311	0.000219788977520124	0.000515740510898417	0.000151179950321993	1.60242992614257e-06	6.93690419031008e-06	6.30688047293697e-05	1.1621110780977e-06	2.12267512442631e-05	4.65474553323226e-06	1.16788608668108e-05	0.000341062649524623	9.145716335428e-05	2.72642927176505e-05	2.98878727061135e-05	1.53724518127161e-05	8.50999652517762e-06	4.65819233761886e-05	7.37062304007361e-06	3.38091913893939e-05	2.40345043923057e-05	7.44211881785109e-05	0.000986350578497234	1.07365144411332e-05	1.28112061746001e-05	4.83046263447642e-05	8.89021456793104e-06	5.99151428913379e-05	3.61858740839565e-05	0.000213520713025379	2.15288106397414e-05	3.78074518860445e-05
Ins2:U2:R0	4.35309761885231e-05	0.000658465713581982	0.00150563140585696	0.00276136205991362	0.0108127167298376	0.000381391147146982	0.000882604640845586	0.000170731890063552	0.00167004101024128	0.0404636756915663	0.00775171748924566	0.000173577874472288	8.44738063764281e-05	0.000554744357182541	0.000373451873879375	0.00101619410586042	0.000620690509428721	0.00267516521342135	0.0087969671772404	0.00158305867352477	0.000496960955360269	0.000224025368090688	0.000580108153707772	0.000903101525011744	0.00268695041116353	0.00290402851973	0.00283941090135739	0.00172850051588347	0.00105813729370462	0.013171303113797	0.000469677954546294	0.000599912692379451	0.000622918706720484	0.000129418460383326	0.00122828915177621	0.000121500294675549	0.00115754486693861	0.00097293152391176	0.000792313327128752
Ins3:U3:R0	2.26804649057151e-05	9.70159661525223e-05	0.00163960614086575	0.000841527545798309	0.00582133047479223	5.50506309672349e-05	4.92724937570388e-05	0.000376496256840627	0.00118039462271355	0.0144618529073661	0.00792787199975003	0.000108330574547428	1.51492033214395e-05	0.000227202437432198	1.29615656383867e-05	0.000560997497575583	5.24242484200623e-05	0.00094117878750181	0.00396768554108181	0.0097743583921652	0.000149356817002834	0.000297856316788676	0.0002287604458683	8.43679018794365e-05	0.00153460815912077	0.00145373143555882	0.00131007092574936	0.000488358239247468	0.000684098960599417	0.00633506423919375	0.000217740169622556	0.000325838211409248	0.000565426246361193	5.71422056341279e-05	0.000174411249400028	8.98328683608063e-05	0.000419851123855175	0.000431523264251466	0.000907231696386424
