hdp.1	hdp.2	hdp.3	hdp.4	hdp.5	hdp.6	hdp.7	hdp.8	hdp.9	hdp.10	hdp.11	hdp.12	hdp.13	hdp.14	hdp.15
A[Del(T):R6]A	0.0293080218153864	0.00215804358329151	0.00264064657384164	0.00508320168132167	0.00291879316091421	0.00395329635181812	0.00198934510323752	0.00148616807385721	0.00439673038920793	0.00553418126202988	0.00223442783876594	0.019599388984989	0.00142852072658229	0.00124831849533682	0.0167700879853697
A[Del(T):R6]C	0.00832875553638588	0.0147480694071181	0.000815757798880367	0.00108460543832352	0.00036589154464526	0.00320755591560854	0.000770702089602259	0.000703320598592168	0.00085976085112091	0.00253520203892762	0.00168641925897526	0.0101080003151789	0.00136258803858774	0.00291037788243809	0.0085818279216506
A[Del(T):R6]G	0.0150545002233534	0.00159063453635551	0.000776609736608259	0.00150911844538294	0.000578234559156544	0.00352558711403601	0.00132634814065907	0.00129979912020997	0.000562973261830255	0.0023646479263687	0.000945688146641159	0.00435825627528764	0.00170984082501383	0.00145791810277422	0.00628971990670239
A[Del(T):R7]A	0.0397585138676875	0.00364282445616613	0.00171334435381854	0.00265375401429092	0.00532295460430866	0.00475633390677273	0.000784776252221463	0.000715791471746937	0.0060450898842049	0.00369806653403633	0.00322281374923407	0.0186981590264016	0.00185790403471465	0.000681335182249315	0.021650022994091
A[Del(T):R7]C	0.021014028325653	0.0440897542212891	0.00143313710634401	0.000438813482759362	0.00228312565777988	0.00632202596056952	0.000890190785664625	0.000740675013462669	0.00550406074684488	0.00259391524726329	0.00426925852018794	0.0129856951989469	0.00197408753115464	0.00411734958021402	0.017529083966243
A[Del(T):R7]G	0.0330380520046995	0.0034936166834158	0.00121432175435504	0.00030066849744623	0.00146326064356852	0.00591705413916376	0.00121066135765323	0.000646206801986728	0.00129921712646472	0.00145587525192376	0.00224836481352632	0.00834067277927144	0.00186683160522565	0.0028190874284175	0.0126745121235682
A[Del(T):R8]A	0.0613673408861145	0.00402380473297923	0.00160063443532222	0.000293617845081632	0.00956374811494206	0.0076310222402951	0.00394161565058218	0.000604922499171344	0.0109624736345361	0.00483780504778112	0.00251659169981105	0.0271842092925241	0.00162966467513572	0.00139405572238314	0.0334104181283366
A[Del(T):R8]C	0.0361300426755121	0.0716104819809454	0.000882733239827318	0.000817915508487472	0.0033880682058259	0.0136063391799805	0.000347367335786047	0.000462426874901089	0.00175170471802501	0.00491257252142803	0.00368589287762848	0.0109910043921306	0.00203295321061859	0.00293903407876742	0.0252051317985846
A[Del(T):R8]G	0.0404479422504713	0.00182305460693838	0.00052550378352063	0.00038065555929997	0.00317449732248306	0.00531631228486512	0.000678558830306735	0.000268176588107114	0.00116506597390728	0.00337959433305013	0.00121634898671591	0.0025132999842656	0.00453537780430859	0.00179005706403896	0.0149208930691581
A[Del(T):R(9,)]A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A[Del(T):R(9,)]C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A[Del(T):R(9,)]G	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C[Del(T):R1]A	8.7400776192224e-05	0.00039195136756664	9.44775645463728e-05	0.00787478200737251	0.000255471191121811	0.000136921970688456	0.00156102771802425	0.00809124046925914	0.00172865127407255	0.00247029903755741	0.000459389358021255	1.35927029706592e-05	0.000709233718949136	0.00153078671629738	0.00210958816943967
C[Del(T):R1]C	0.000302681719151614	0.000832155825902586	0.000175710019632577	0.00197824574989066	0.000258213367859146	9.88506982230402e-05	0.00539420619621149	0.00241434164123214	0.0014260493205992	0.00344720843110566	0.00262278588046317	0.000412935883925803	0.000797821485175621	0.0016553729412911	0.00181656663453639
C[Del(T):R1]G	7.93520049121744e-05	0.000485238486548823	3.01312687924025e-05	0.00161551557795831	0.000137870764804225	0.000138707018820962	0.000777573870344186	0.00477974399770031	0.00149175418602344	0.0010097201962037	0.000495587947366371	0.000221502760147152	0.000463686442460088	0.0011518426343614	0.00174986424124402
C[Del(T):R2]A	0.000105291897956169	0.000243320773671184	2.0418790845826e-05	0.020726288895103	7.00553591823681e-05	2.44932014247142e-05	0.00130306437498368	0.00777311140531066	0.000648875392310197	0.00251921310124734	0.000374032670055464	0.000181000800956926	0.00107163679578706	0.00063043631924531	0.00108767412782772
C[Del(T):R2]C	0.000157848506385232	0.000482155506811837	0.000131493399101837	0.00419187175301525	0.000103072236472428	3.27746542361767e-05	0.00064445968463202	0.00498218819786702	0.00102012764569509	0.00149113584074064	0.000784956570561181	0.00057607900287613	0.000491141457901971	0.00169753848731854	0.00087687787683743
C[Del(T):R2]G	8.71426812728279e-05	0.000223537147231099	1.77715759264335e-05	0.000780869707927722	2.91346730372728e-05	2.00159495513794e-05	0.0012393764276951	0.00863036375299349	0.00113148037027299	0.00177348186179959	0.000651438669303605	0.00010217539704807	0.000554103500717723	0.000738511116830221	0.000669886820072484
C[Del(T):R3]A	0.000235241787442338	0.00034077953494588	7.11856872010014e-05	0.00622353515726142	0.000158139193697036	2.34104673115548e-05	0.00301697150374068	0.00355103639951246	0.000763454068945608	0.00286089294313618	0.000779544907347212	0.000777116000311251	0.000532277076140919	0.00065513523131964	0.00168556437133778
C[Del(T):R3]C	0.00022360721139928	0.000647331894546889	7.56218050352052e-05	0.000858785391685648	9.9852661278036e-05	0.000115384340761826	0.0027950200700865	0.00227767294351976	0.00110814640875031	0.00119707984183005	0.000804454094006727	0.000414654148861146	0.00123517863036684	0.000584313488962861	0.00127266123537652
C[Del(T):R3]G	0.000118959648311813	0.000195283538408578	6.14551395280126e-05	0.0015112296576729	0.00014632453668179	2.68927743241486e-05	0.00141218636401613	0.00498135177629674	0.000826736282627062	0.00331580190140643	0.000553161311750395	8.02061525176141e-05	0.000598334843932465	0.000727048638298488	0.00151074123248543
C[Del(T):R4]A	0.00239199167670597	0.000708320460211448	0.000120543144896022	0.00855076828210258	0.000239052503386708	0.000362628138655984	0.00236611232570295	0.00437861087153034	0.000707261299311482	0.00203714418040069	0.00125012656883372	0.00115206595584501	0.00117917415125931	0.00127874864667701	0.00178564313741961
C[Del(T):R4]C	0.00277036424311944	0.0020314067885243	0.000136299946327492	0.00190789856302128	0.00010312379550579	0.000233080465170668	0.00095033657793159	0.00297545548279739	0.000651234290059758	0.00171872097513771	0.000737727509784721	0.00146598682287168	0.00154112381383311	0.00105877822532995	0.00177609778252918
C[Del(T):R4]G	0.00196280374013957	0.00041162237374236	6.63158959329039e-05	0.000575365100306484	0.00020667915921676	0.000162556432394609	0.00162584915491974	0.00627155576143119	0.000688772641274386	0.00332662995623996	0.00111042021059941	0.000178576820065996	0.00251859115745248	0.00177545604971877	0.00124444237536509
C[Del(T):R5]A	0.00604965241159229	0.0013833944798802	0.000174246371793186	0.00241984762624054	0.000147252599282309	0.000239313502092369	0.000378609143076662	0.00298524247745991	0.000645011900320377	0.00256120243605429	0.00214935597517983	0.00193323215207528	0.00133209983806857	0.00232415398038661	0.00139010434712941
C[Del(T):R5]C	0.0068485888443022	0.00632435049078034	0.00016550965907287	0.00164049161769053	0.000302666802586463	0.00030129271429971	0.000195219970424422	0.00183070046613753	0.000371711282136157	0.000890203295341287	0.000644466945282738	0.000894909198289492	0.00157151820450453	0.000384129488890811	0.00127497744055717
C[Del(T):R5]G	0.00502564683122638	0.000582960028440371	6.32621121692361e-05	0.000269796996979771	0.000181081053949366	0.000238786766577859	0.00101730692220686	0.00269381207626369	0.00072085365066841	0.00194909886575881	0.000760642925786457	0.000118652330445912	0.00157294098719542	0.00111704582453292	0.00142679677764644
C[Del(T):R6]A	0.0115707638790975	0.0016703086808826	0.000453450749451841	0.00146322945372183	0.000442777520951199	0.000736639617042212	0.00177362786242138	0.00171484745575142	0.00134152427637305	0.00182618492808587	0.00135366023084835	0.00911812629590928	0.00313659479946347	0.000766485022770759	0.00422267941938548
C[Del(T):R6]C	0.00519974719566548	0.0152437909632749	0.000184428662626481	0.000757009025631711	0.000930056216475421	0.00076879974651146	0.000544145854419979	0.00138111956066241	0.00135813856700914	0.000651969757095863	0.000744621554429311	0.00424448258992601	0.0023874762602454	0.00178691852825051	0.00313462405281684
C[Del(T):R6]G	0.00562429213097211	0.00052099542048465	0.000229593943793863	0.000768999118070942	0.000262492767628205	0.000440848362560717	0.000581503782714576	0.00142633159569698	0.000873225694491374	0.0012009831677806	0.000639579617858639	0.000957687235034342	0.00153283727728174	0.000590727018617521	0.00174761277471749
C[Del(T):R7]A	0.0282601632108615	0.00143807161822932	0.000704150133695195	0.000739641316982193	0.00390323460961756	0.00172614154413335	0.00282416019873095	0.000759093533814329	0.00422569117616682	0.000494072873037676	0.00365130613534111	0.0259463528231216	0.00313609448027546	0.000604099910237876	0.0124980129728926
C[Del(T):R7]C	0.0247422143996941	0.0772552489489714	0.000264712457076042	0.000470601169691277	0.00139589972127779	0.00567882337118455	0.00092462053247469	0.00065406873360219	0.00374947434832581	0.00171493197254136	0.00367866869563471	0.00816491882302779	0.00372270309323901	0.00126264659350148	0.0098483102121508
C[Del(T):R7]G	0.0320316767438888	0.00160161501213108	0.000389185767466726	0.000627667397225787	0.000883546149195103	0.00199278676681196	0.0008789267326959	0.000393553594620754	0.000832601650004348	0.00206064579564269	0.000996581084665354	0.00241112458721753	0.00484563824077142	0.000693479951169841	0.00875124897947604
C[Del(T):R8]A	0.0532905983435678	0.00139191607988381	0.000297490940787838	0.00118486810499975	0.00804801374256767	0.0021803631361458	0.00276170019851654	0.000294043140740491	0.005390400127712	0.00226223053291309	0.00584649294252442	0.00799757209164636	0.00162036186523371	0.00345689248386179	0.0172489382303253
C[Del(T):R8]C	0.043702798486076	0.0983172983975263	0.000173803663496086	0.000280392892623743	0.00354240157902328	0.00611709658234099	0.000519704984770859	0.000475923873487435	0.00684803317655801	0.00122296591560251	0.00661850942365411	0.00460022479814683	0.00916769245129354	0.00183631635239916	0.0149490184177802
C[Del(T):R8]G	0.0563466253824651	0.000579787890994095	0.000148316314391628	4.18259038577824e-05	0.00257081360637773	0.0025438984304101	0.000621128690223005	9.46169565490053e-05	0.00182780148434597	0.00157168480972854	0.00345762555715694	0.000196127669048427	0.00200396596766343	0.00376474190728547	0.0113177697628607
C[Del(T):R(9,)]A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C[Del(T):R(9,)]C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C[Del(T):R(9,)]G	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G[Del(T):R1]A	2.06308986006116e-05	0.000100471353346455	1.95153045252142e-05	0.00133807041570168	3.06986303825915e-05	1.30220724420524e-05	0.000933050861426125	0.00339865461719765	0.000432341329699186	0.00140526266982857	0.000539088398081532	0.000210027205043255	0.00046060635245892	0.00223368227483257	0.0011405656082417
G[Del(T):R1]C	2.68545056342322e-05	0.000322347351678173	1.80968310018538e-05	0.00166463113934559	6.68968909904792e-05	3.76030631191849e-05	0.00367789040203979	0.00117509901156506	0.000275378998363563	0.00112303097212382	0.000241854738038667	0.000298701949027916	0.000336902433224196	0.000417152343708423	0.00121119547988387
G[Del(T):R1]G	0.000355543800063948	0.000473033265398287	6.92883659277167e-05	0.00197242995754472	0.000257653856867475	0.000102186689814937	0.000920369946448756	0.00239633917593992	0.000512875373949047	0.00271612691290328	0.00195263295475815	0.000365069932155536	0.00164207884498814	0.0012691965812339	0.00182721254654682
G[Del(T):R2]A	3.69526949630533e-05	0.000594954086595223	1.85937484781902e-05	0.0761371268233107	5.35889316015591e-05	1.0359131785363e-05	0.0067694360761688	0.00130683325315794	0.000365743908369701	0.00162095817538881	0.000256141269992293	8.42563484366367e-05	0.000787095892582721	0.000998327296882833	0.00237797304985936
G[Del(T):R2]C	3.65533697818197e-05	0.00053351973238422	2.11957890815521e-05	0.00143080441968351	5.78721505582742e-05	1.75578504836661e-05	0.000688146263231897	0.000564476773651934	0.000498568977867929	0.00161047309061788	0.000196969005113232	0.000215642249385536	0.000329647804998095	0.000336642077830775	0.00106307343926308
G[Del(T):R2]G	7.83846001793329e-05	0.000580214909496479	2.33731911142265e-05	0.00218008561165007	9.48094239776862e-05	2.45517275929931e-05	0.00275142794895386	0.00323599864621289	0.000368459828481357	0.00174599526106832	0.000384998408673244	0.000421772675021853	0.000494737502065771	0.00233643520738489	0.00105948404055146
G[Del(T):R3]A	0.000153330040436223	0.00203649816297579	0.000201567798128486	0.00200318195542872	0.000145320090328142	0.000129635462737735	0.00101456765565681	0.00126790946998032	0.00107291595209066	0.00254883918189293	0.000421132265204796	0.00291423869694642	0.000861455831900258	0.000585405153584931	0.00068456810818957
G[Del(T):R3]C	0.00013136850911306	0.00639303946702085	0.000139597671397725	0.00118606313082426	0.000102759063084599	0.000129664725821874	0.000344297468100651	0.000857670558467969	0.000696703638032368	0.000970409294266583	0.000551445892190943	0.00299803479584681	0.000803309361269072	0.00133988186551292	0.000704327784062982
G[Del(T):R3]G	0.000293612750996119	0.00236656938778498	0.000126849479413893	0.00138272454734413	9.81282980511463e-05	2.83266654469813e-05	0.00115797770529846	0.00229468377499155	0.0009350670679258	0.00179342312115365	0.000375592730862362	0.001149856758071	0.00064029911582655	0.00138941614773934	0.00089645052993228
G[Del(T):R4]A	0.00151483578846795	0.0132720259897538	0.000363490616508527	0.00538996481047289	0.0001701715444087	0.000141691853403185	0.000919307299942272	0.00158976362793251	0.000946338773929105	0.00160519788441693	0.000438940262216315	0.00374192077964062	0.00280585254624161	0.000556748957255599	0.00164016099525006
G[Del(T):R4]C	0.00154840121322137	0.0100333534297938	0.000251720323785645	0.00110440303281621	0.000102844994806869	9.15349271881793e-05	0.000812145303355115	0.000934970570496271	0.000752552136103045	0.00168542021524997	0.000552009067668952	0.00290889980232589	0.00226289678243167	0.000220106879424824	0.000851234176623118
G[Del(T):R4]G	0.00135736585137882	0.0125334998361375	0.000164786870016381	0.00118502744177635	0.000173587807767399	8.39850514802029e-05	0.00179029960538976	0.0023974278174167	0.000737123669741054	0.00345668093759653	0.000702357500453227	0.00122745482988318	0.00230667471138228	0.00111704582453292	0.00181484746361038
G[Del(T):R5]A	0.0049296594356004	0.0295803881570032	0.000446132510254886	0.0025550847153807	0.000391669151732508	0.000232524466572018	0.00191184275136466	0.00084107147060423	0.00204327723066934	0.00145775342131419	0.000749101065127956	0.00433377099995901	0.0044981196597767	0.000326817096232147	0.00258907860775266
G[Del(T):R5]C	0.00350542353692349	0.020025755315958	0.000216348834333694	0.000560307774917683	0.000277639665873708	0.000366315287257554	0.000721442520435046	0.000431983716613853	0.000582328974175298	0.000690888693247151	0.000505207243462015	0.00212616875767236	0.0017971152533718	0.000620201963413406	0.00141597822922503
G[Del(T):R5]G	0.00479846509543645	0.00969485445520135	5.45525040385387e-05	0.000795648193957471	0.000282209323904658	0.00038966722840083	0.00132313658677281	0.00123733912387699	0.000388631591939761	0.0023349401861844	0.000488512650843801	0.00129231933119238	0.00171557886070129	0.000461637677057767	0.00234971822392898
G[Del(T):R6]A	0.00836546412409125	0.0299545924479103	0.000393206281593448	0.00121482341900075	0.000676026768693922	0.0006741629324045	0.000498263139706703	0.000575524867846955	0.0013001224331686	0.000463809847990115	0.000991357146610721	0.0033502791075921	0.00706053565110366	0.00139364634814986	0.00242385836926107
G[Del(T):R6]C	0.00406595561699867	0.0154538512188704	0.000125864679324426	0.000539793164930294	0.000784084954651854	0.00109499534541384	0.000561478799659065	0.000521907658321383	0.000981505476595527	0.00111855602940227	0.000575630071338538	0.00140851699744494	0.0016176882845728	0.0004902938733871	0.00210176917865904
G[Del(T):R6]G	0.0043136784596253	0.0204509484315563	0.00018850338593244	0.000720879411537417	0.000490544100970492	0.000636589132369454	0.00112664144054061	0.000679685222054761	0.000612879887731768	0.00156221230323767	0.000544461221607363	0.00236463938405602	0.00214948067650034	0.0012721986589446	0.00187344313877049
G[Del(T):R7]A	0.0151822409647183	0.0354237656537475	0.000399883045502769	0.000573373390598971	0.00133929745061528	0.00240381604663459	0.000552340039703307	0.000260732867276791	0.00120530749443491	0.000723993470241974	0.00259436170202712	0.00409499354055117	0.00429813269934554	0.00185842256099608	0.0040842034382282
G[Del(T):R7]C	0.0130260239602445	0.0369983846500081	0.000195369881969089	0.000598070590972138	0.000824245622453314	0.00488301379801238	0.000301649921640447	0.000330569756943501	0.0018451425705049	0.000396146754211354	0.00401718247088749	0.00205344933094445	0.00153386918560701	0.000276464065539177	0.00530896526274158
G[Del(T):R7]G	0.0145143495200424	0.0312082718457973	0.000216122962753542	4.97529084936859e-05	0.00093615736875661	0.00406499354397838	0.000815427700341808	0.000291717112713871	0.00166782996452983	0.00052678568424667	0.00161885762145828	0.00125954956421119	0.00266233911415673	0.000735099664886253	0.00352936439970626
G[Del(T):R8]A	0.026982736394972	0.0424969517448445	0.000230199279628673	0.00076429868316121	0.00348326527735072	0.00312444875665252	0.000857957174967959	9.62962668666485e-05	0.00298623704295719	0.000791019619618763	0.00263729250398291	0.00647024934724342	0.00269084167289851	0.000515265701616946	0.00674642233876603
G[Del(T):R8]C	0.0168067837888807	0.0419409830397636	0.000126162829810228	0.000395314542747269	0.00324958255180898	0.00484274779423651	0.000243204363783855	0.000109694102070952	0.00189803288328964	0.000589434882348366	0.00242558383722111	0.00178757851550255	0.00182472661855993	0.00175416858958841	0.00660178899228379
G[Del(T):R8]G	0.0221559778696042	0.0245960639593005	0.00012019982009419	0.000754857979147596	0.00191904440808378	0.00356482890986701	0.000425908719798583	5.50054968741751e-05	0.000620759881295165	0.000651316480786148	0.00490730397036511	0.000592463886366721	0.00337138521341037	0.00167406769794404	0.00623781389246776
G[Del(T):R(9,)]A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G[Del(T):R(9,)]C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G[Del(T):R(9,)]G	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A[Ins(C):R0]A	0.000170397695018528	0.00129146349658141	0.000564290451264493	0.00636865112655084	0.00126622684277814	0.000311242162907121	0.272922170683604	0.000809841472437739	0.000299720272979298	0.000954665335202444	0.00126473029157381	0.0517231804003901	0.00407386462332141	0.00137536096573019	0.00665416256346483
A[Ins(C):R0]G	5.60183290962081e-06	3.12005057400672e-05	6.41655984898479e-05	0.000748604010666004	2.47216017002382e-05	2.08645789914232e-05	0.0124102943337185	0.000619174001751497	0.000130810443312117	0.000398204574586957	0.000115114362361266	0.000449203547382506	8.76183977997213e-05	0.000155289292489429	6.21778806879409e-05
A[Ins(C):R0]T	1.37652127727589e-05	8.05187965098229e-05	0.000300842875037307	0.00131014664560234	0.000148971233727714	0.000131713141711635	0.170600103874877	0.00139080308049149	0.000245835397900147	0.000442464044570168	0.000200432210638918	0.0028556949559351	0.000722507812405946	0.00122593937058439	0.00186028680561706
A[Ins(C):R1]A	2.60152459313007e-05	0.00017975601945928	0.000192478725743131	0.00140981179936632	0.000304908665740803	0.000257456614258824	0.00539321439280544	0.000718524931930213	0.000213830893298002	0.000666031529662484	0.000378538073879534	0.000764014230179262	0.00043186926909777	0.000867736916467734	0.000711520967853813
A[Ins(C):R1]G	1.36898598854527e-06	1.25383894326154e-05	8.34821360245276e-06	6.37347106404303e-07	6.0400452786848e-06	1.22319691702874e-05	0.00013675079820102	0.000175504096136433	4.10320700437072e-05	6.70098174690462e-05	4.17461914675704e-05	1.44211521359138e-06	5.94129035758281e-07	0.000284788008282459	1.8954039288839e-05
A[Ins(C):R1]T	4.37046746376055e-06	4.99283172017318e-05	0.000130969377035882	0.000423397649623208	5.31058043630174e-05	0.000150236673971903	0.00503085193409457	0.000515440481231615	9.58987566186208e-05	0.000171974988532551	7.04875606900875e-05	0.000329170468327836	4.38561038237363e-05	2.82468220960561e-05	0.000378196024170507
A[Ins(C):R2]A	4.7084274194034e-06	0.000102188812378018	0.000106548141789746	0.000831737973857615	8.61856982494091e-05	0.000292074842795786	0.000792332849600901	0.000630140178370047	6.56793638269533e-05	0.000192814502812469	5.15273195971252e-05	0.000183332731940606	6.33060122575074e-05	0.000197181922361358	0.000235404132738727
A[Ins(C):R2]G	4.06995834432378e-07	4.56581321778995e-06	3.20737643817178e-06	2.23071487241506e-06	8.66191760484168e-06	6.53737299675168e-05	9.90386544042612e-05	0.000308691296848816	5.62310220300649e-05	3.04426760327327e-05	4.01990772233854e-06	1.28869870150719e-06	8.91193553637422e-07	1.77395501086343e-06	2.36727678556239e-05
A[Ins(C):R2]T	3.22799135202797e-06	8.63375101686714e-05	5.55644087176239e-05	0.000406348614526893	7.36052941090438e-05	0.000311534793748516	0.000724866603622604	0.000454168289757455	6.91093286628008e-05	0.000411172109334806	4.1571412870947e-05	0.000111871320611791	2.50003244257235e-05	3.82082617724431e-05	0.000139706015585514
A[Ins(C):R3]A	2.47716976833011e-05	0.000571740234603027	4.5056862808909e-05	2.25859880832025e-05	0.000214539047413746	0.000623332955254286	0.000281317951816396	0.000858793691555892	0.000146901951203714	0.000720547437708226	0.000186618228224312	1.06471059386427e-05	0.000284103123914835	0.000860231722191004	0.000357472461669124
A[Ins(C):R3]G	7.35344912831981e-06	9.59618502608473e-05	5.52933628214403e-06	3.74441425012528e-06	5.19027602512339e-05	3.47352808735194e-05	0.00018943445055579	0.000854786197485932	6.87395555020589e-05	7.90790972910363e-05	0.000119930483690445	1.46359352528316e-05	0.000224658950389756	0.000307303591112649	2.5837916176664e-05
A[Ins(C):R3]T	1.63132232794548e-05	0.000373448796633705	5.80128566464818e-05	0.000416426665646911	0.000400527757501657	0.000354463738181079	0.000239969195530783	0.000570409330768948	0.000139621245176692	0.000207055926364262	0.000160537377639285	7.61866399010083e-05	0.000311198534940338	0.000694298699636394	0.00015837232752272
A[Ins(C):R4]A	0.000267898014184255	0.000938140879691901	0.000199345221779781	0.000396708739542528	0.000433884542493142	0.0132674726656457	7.35587526154682e-05	0.00107506040488913	0.000153634372888946	0.000450254364563523	0.000593845885075512	0.000466110047014183	0.00173338709679941	0.000267048458173825	0.000233310916255595
A[Ins(C):R4]G	5.84323287793714e-05	0.00057498275971453	1.38233407053601e-05	7.84733624760298e-06	0.000207227212645462	0.000824750763386076	2.98957883824022e-05	0.000238183976490466	0.000107195964219219	0.000150612853204861	0.000387031019019161	4.29566233835729e-06	0.00142536246170799	4.77603272155538e-06	2.96431104020134e-05
A[Ins(C):R4]T	0.000116322297256096	0.000336926983402401	0.000138531557539403	4.60881626318611e-05	0.000126720646441202	0.0133789357531329	9.21668736623347e-05	0.000566770465793105	0.000238325177497493	7.75602298709482e-05	0.00043438954542275	0.000205056510051727	0.000954421391021803	1.86947566529454e-05	0.00026877331234439
A[Ins(C):R5]A	0.000317053815956869	0.000430664583442043	0.000525323086256508	8.46078283751712e-05	0.00031090288076761	0.0137475628240374	4.89525823986728e-05	0.000613638098162655	0.000309461883145051	0.00027968392009686	0.00070032489010731	0.000564296614748064	0.000725040678295231	0.000390270102389954	0.000312766824409111
A[Ins(C):R5]G	1.9167157484316e-05	0.000218023446788239	1.96417926100999e-05	7.44501088668526e-05	8.33251266947237e-05	0.000887432289612764	2.30240076404756e-05	0.000115941395139668	7.08816896746328e-05	4.26752749321515e-05	0.000305273475487541	0.000106286959571926	0.000428539019502598	0.000354927460250444	3.36065546707612e-05
A[Ins(C):R5]T	0.000144501118604362	0.000284779108490479	0.000460019095002689	0.000155313522991899	0.00031201235478181	0.00512142014449643	8.01471609556659e-05	0.00033515282977445	0.000107782500956947	0.000317214644090004	0.000442727131809822	0.000371237275941321	0.000528086902941361	0.000232388106423109	8.20670338695878e-05
A[Ins(C):R6]A	0.000201371341420535	0.0016667892976212	0.000856233986043774	0.00039694774470743	0.00130912395853545	0.00570328730952512	0.000331309566354741	0.000336153086497668	0.000155304727511608	0.000227291160057693	0.000396404330423261	0.000577521118089721	0.00156416976643068	1.76030920308755e-05	0.000160688532703368
A[Ins(C):R6]G	5.78037864319608e-05	0.000189281816820137	0.000153493291008734	1.60133460484081e-05	0.000311691543018668	0.00183131306853051	5.3274011525039e-05	6.31045583162615e-05	9.59880122091447e-05	0.000129854998463657	0.000254335224493851	4.60249536252567e-06	0.000516923531058955	1.58291370200121e-05	2.88087010822771e-05
A[Ins(C):R6]T	9.83698102665601e-05	0.000364317170198125	0.000693163740036556	5.33778201613604e-05	0.00062289423001731	0.00413730262488694	0.00018338917265224	0.000170429517846661	0.000115203465769078	6.17346112680952e-05	0.000265398062331977	0.000322266725284048	0.000791098446086777	3.38416032841638e-05	8.84905469947997e-05
A[Ins(C):R7]A	0.0010040799306447	0.00372308985708113	0.00120917188232756	0.000190965126756389	0.00475468621534164	0.0102169131964453	0.00041249575945008	0.000186140446723405	0.000253026848336646	0.000197632415596619	0.000705859545667052	0.000304286310067781	0.00355898927393836	0.000586906192440277	0.00107650311340056
A[Ins(C):R7]G	0.000149723028573194	0.000916841572193907	0.000267368706858641	2.89594591472455e-05	0.00147362400927432	0.00127262226614026	6.68758868080276e-05	3.41596293881556e-05	0.000163860513403257	0.000103054337857588	0.000342255331876785	0.000154643844180863	0.00123425616686395	2.36072474522595e-05	6.80619050288404e-05
A[Ins(C):R7]T	0.000206271986384804	0.000964193700848293	0.000466939800218575	0.000169255490944493	0.0011148113289503	0.00384499367741804	0.000166504900382557	2.68905223392562e-05	0.000122050644642127	0.000401340300873591	0.00040652206918335	0.000244668653471865	0.00106406946806846	2.7291615551745e-05	0.000236900314967219
A[Ins(C):R8]A	0.000392947258706156	0.00260305317290702	0.000511219664791758	0.000500317478527378	0.00390648282871938	0.000775939939041484	0.000197770322039983	0.000104395328308735	0.000353095116112598	9.67992171920636e-05	0.0011047172497244	0.000154429061063945	0.00107809404030728	0.00111499895336654	0.000939321905325631
A[Ins(C):R8]G	2.08718473540338e-05	0.000354537977242448	7.32637057384084e-05	0.000317837035124996	0.000545790560014953	0.000113189609451368	5.32503971582282e-05	2.07467041039764e-05	0.000152346542225672	3.49339506620253e-05	0.00029407469874093	0.000103464095749577	0.000224017916430123	3.04301513401957e-05	4.58925125855001e-05
A[Ins(C):R8]T	8.4621743659775e-05	0.000755606893711622	0.000203194073505587	9.32120143116293e-05	0.000999605533293309	0.000379571464372722	0.000313008432076415	7.21521390648472e-06	0.00011126346898738	0.000182933698628025	0.000443795223233632	0.000126844772191208	0.00055349373670734	0.000395182593189268	0.000125262102533526
A[Ins(C):R(9,)]A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A[Ins(C):R(9,)]G	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A[Ins(C):R(9,)]T	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G[Ins(C):R0]A	3.72883988442259e-06	0.000199375408013833	7.55043518135256e-05	0.00113901894753279	3.32307517988216e-05	4.67038822865518e-05	0.000149242798243903	0.000343003982761429	0.000321511387865779	0.000771927619467333	4.99413656648017e-05	0.00032205194216713	2.67670765583731e-05	0.000311260875367652	0.000117176963952633
G[Ins(C):R0]G	1.30482323061148e-05	0.000130963289923227	5.10198725249467e-05	0.000366912762318127	0.000113166349448441	0.000138326598727149	0.000314992038888517	0.000630840789221439	0.000381682406677542	0.000171697346100922	0.000234585243075405	6.71964322928748e-06	0.000184351985805945	0.00105304698606408	7.0119155593018e-05
G[Ins(C):R0]T	5.17678847942647e-06	2.92390361357134e-05	0.000313816938601292	0.000705344075818812	5.05851405097566e-05	0.000150558567897437	0.00134887624659652	0.000954152217744524	0.000154463174800954	0.000220742065052798	6.96201409883269e-05	0.00147908859300367	4.84215164142999e-05	0.000840581758993747	0.000151056859607445
G[Ins(C):R1]A	5.34825013916516e-06	7.47000828509745e-05	5.04597110061674e-05	0.000612211729895483	3.20296172808663e-05	0.000126153155725141	0.000448318753901979	0.000545681001303371	0.00034360852191977	0.000415157094824069	4.29437485185086e-05	7.67082560420945e-06	3.31148762562116e-05	0.000484289717965716	0.000288439476828522
