Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S
SP116365	3.28E-01	6.66E-01	9.31E-01	3.85E+00	4.48E+00	7.31E-01	6.31E-01	2.82E-01	3.60E+00	1.16E+00	3.68E-01	8.37E-01	5.19E+00	8.76E-01	1.91E-01	5.51E-01	1.38E+00	7.37E-01	2.78E-01
SP116375	1.42E+00	2.21E+00	9.35E-01	7.13E-01	7.94E-01	2.37E+00	1.20E+00	1.57E-01	9.44E-01	1.14E+00	5.34E-01	6.60E-01	1.06E+00	1.08E+00	8.04E-01	1.03E+00	1.52E+00	8.04E-01	5.53E-01
SP116335	1.11E+00	9.87E-01	6.52E-01	1.20E+00	1.03E+00	4.79E-01	7.98E-01	0.00E+00	1.93E+00	1.21E+00	2.73E-01	5.60E-01	1.49E+00	4.57E+00	5.80E-02	4.01E+00	1.32E+00	5.90E-01	2.69E-01
SP116355	4.45E-01	5.04E-01	3.24E-01	1.82E+00	2.24E+00	5.93E-01	1.10E+00	1.59E-01	1.62E+00	9.82E-01	8.57E-02	1.12E+00	2.22E+00	3.57E-01	5.37E-01	1.43E-01	1.23E+00	5.46E-01	3.24E-01
SP116347	3.19E-01	9.17E-01	2.40E-01	3.97E-01	3.87E-01	8.17E-01	6.65E-01	0.00E+00	4.51E-01	6.96E-01	2.05E-01	4.11E-01	4.01E-01	5.18E-01	6.17E-01	6.27E-01	6.05E-01	5.76E-01	2.61E-01
SP116367	9.27E-01	1.44E+00	6.41E-01	1.17E+00	1.14E+00	1.73E+00	1.01E+00	0.00E+00	1.13E+00	1.08E+00	4.92E-01	8.36E-01	1.46E+00	1.05E+00	9.08E-01	7.04E-01	1.07E+00	7.85E-01	4.51E-01
SP116339	6.84E-01	2.47E+00	8.95E-01	5.57E-01	5.66E-01	2.44E+00	6.03E-01	1.77E-01	7.41E-01	7.41E-01	3.20E-01	6.19E-01	8.04E-01	9.57E-01	8.03E-01	7.50E-01	8.31E-01	5.32E-01	1.78E-01
SP116349	4.13E-01	1.02E+00	5.50E-01	4.95E-01	5.67E-01	9.20E-01	7.47E-01	2.10E-01	6.67E-01	1.28E+00	4.21E-01	3.41E-01	8.46E-01	9.57E-01	7.35E-01	5.72E-01	1.54E+00	1.02E+00	3.05E-01
SP116357	4.91E-01	2.62E-01	4.59E-01	1.87E+00	1.89E+00	3.57E-01	8.28E-01	0.00E+00	1.33E+00	1.06E+00	4.00E-02	6.59E-01	2.56E+00	5.79E-01	7.35E-01	2.35E-01	6.57E-01	4.79E-01	0.00E+00
SP116359	5.22E-01	7.23E-01	1.04E+00	3.83E+00	3.27E+00	7.28E-01	1.15E+00	1.66E-01	2.90E+00	1.37E+00	7.18E-01	8.28E-01	4.80E+00	8.30E-01	8.98E-01	5.23E-01	1.63E+00	4.16E-01	5.67E-01
SP116369	1.15E+00	1.68E+00	1.58E+00	9.80E+00	5.75E+00	1.46E+00	1.74E+00	6.34E-01	5.72E+00	1.80E+00	5.63E-01	1.36E+00	1.13E+01	1.23E+00	1.44E+00	8.18E-01	2.53E+00	1.48E+00	6.08E-01
SP116377	9.51E-01	2.76E+00	1.14E+00	8.17E-01	7.78E-01	3.05E+00	7.99E-01	2.54E-01	1.41E+00	1.18E+00	6.31E-01	9.22E-01	1.44E+00	1.51E+00	9.25E-01	1.31E+00	1.59E+00	9.72E-01	5.71E-01
SP116379	6.87E-01	1.75E+00	5.40E-01	7.18E-01	6.23E-01	1.51E+00	7.32E-01	0.00E+00	1.31E+00	1.15E+00	3.69E-01	3.92E-01	1.11E+00	9.23E-01	3.16E-01	6.98E-01	9.91E-01	1.02E+00	1.82E-01
SP7692	1.33E+00	2.15E+00	1.26E+00	9.72E-01	1.11E+00	2.39E+00	9.33E-01	2.63E-01	1.86E+00	1.40E+00	6.52E-01	1.17E+00	1.36E+00	2.56E+00	8.53E-01	2.34E+00	1.31E+00	1.21E+00	4.11E-01
SP5052	9.71E-01	1.40E+00	1.54E+00	7.45E+00	8.30E+00	8.99E-01	2.27E+00	4.46E-01	7.11E+00	2.16E+00	7.03E-01	1.87E+00	1.07E+01	9.27E-01	1.23E+00	9.25E-01	3.56E+00	1.38E+00	5.24E-01
SP7785	1.11E+00	4.01E+00	1.82E+00	7.66E+00	3.96E+00	4.15E+00	1.94E+00	5.17E-01	4.58E+00	1.89E+00	6.92E-01	1.41E+00	8.84E+00	1.44E+00	1.22E+00	1.01E+00	2.80E+00	6.82E-01	2.21E-01
SP3415	5.23E-01	9.25E-01	5.95E-01	2.72E+00	2.32E+00	8.64E-01	1.08E+00	2.03E-01	1.84E+00	1.19E+00	2.76E-01	8.63E-01	3.16E+00	7.10E-01	8.16E-01	5.65E-01	1.30E+00	4.46E-01	5.14E-01
SP2799	4.05E-01	1.17E+00	3.34E-01	5.08E-01	4.39E-01	1.25E+00	3.75E-01	1.00E-01	7.39E-01	7.93E-01	4.94E-01	3.72E-01	7.26E-01	8.06E-01	6.91E-01	5.63E-01	1.21E+00	6.53E-01	0.00E+00
SP9979	3.37E-01	4.52E-01	3.98E-01	5.01E-01	6.67E-01	5.34E-01	3.65E-01	0.00E+00	1.13E+00	1.19E+00	3.91E-01	4.68E-01	8.13E-01	6.69E-01	5.81E-01	5.36E-01	7.97E-01	8.51E-01	2.84E-01
SP5393	1.33E+00	1.72E+00	5.27E-01	7.80E-01	8.83E-01	1.66E+00	7.08E-01	0.00E+00	1.53E+00	1.07E+00	5.15E-01	7.69E-01	1.80E+00	2.53E+00	9.27E-01	2.05E+00	1.90E+00	9.62E-01	3.53E-01
SP11292	1.04E-01	3.62E-01	1.75E-01	1.24E+00	1.01E+00	1.15E-01	5.71E-01	0.00E+00	7.59E-01	5.97E-01	2.09E-01	5.26E-01	1.22E+00	2.92E-01	4.48E-01	2.23E-01	3.07E-01	3.35E-01	2.47E-01
SP13036	2.06E+00	2.96E+00	1.49E+00	8.44E-01	1.05E+00	3.47E+00	1.86E+00	2.00E-01	2.11E+00	1.81E+00	6.08E-01	1.05E+00	1.31E+00	1.44E+00	8.80E-01	1.17E+00	1.64E+00	7.95E-01	7.78E-01
SP7421	8.81E-01	1.88E+00	5.98E-01	1.01E+00	9.56E-01	1.98E+00	8.97E-01	0.00E+00	1.37E+00	1.19E+00	6.49E-01	7.07E-01	1.02E+00	1.02E+00	6.49E-01	8.04E-01	1.38E+00	1.24E+00	5.06E-01
SP4875	1.05E+00	1.09E+00	1.46E+00	5.33E+00	5.25E+00	8.35E-01	1.94E+00	3.79E-01	5.27E+00	1.97E+00	1.03E+00	1.22E+00	6.66E+00	3.05E+00	1.09E+00	2.24E+00	2.47E+00	1.31E+00	5.81E-01
SP8795	1.37E+00	4.74E+00	1.24E+00	9.18E-01	7.55E-01	5.39E+00	8.89E-01	2.69E-01	1.42E+00	1.18E+00	9.11E-01	6.77E-01	2.24E+00	2.14E+00	7.93E-01	1.28E+00	2.05E+00	1.10E+00	4.61E-01
SP4820	1.04E+00	2.00E+00	2.28E+00	9.55E+00	5.21E+00	2.41E+00	1.70E+00	8.09E-01	6.02E+00	1.78E+00	1.42E+00	1.23E+00	1.14E+01	1.07E+00	1.39E+00	8.14E-01	3.07E+00	3.41E+00	5.00E-01
SP4593	4.90E-01	1.01E+00	2.24E-01	3.90E-01	6.08E-01	1.10E+00	5.63E-01	1.74E-01	6.76E-01	9.89E-01	1.30E-01	3.96E-01	7.39E-01	7.28E-01	6.35E-01	5.64E-01	1.10E+00	5.04E-01	0.00E+00
SP8085	8.25E-01	1.14E+00	3.22E-01	6.68E-01	5.45E-01	1.17E+00	6.84E-01	2.10E-01	9.60E-01	8.71E-01	3.86E-01	5.32E-01	8.05E-01	1.60E+00	6.34E-01	1.20E+00	1.27E+00	9.33E-01	2.77E-01
SP11235	7.21E-01	1.17E+00	1.10E+00	6.70E-01	3.56E-01	1.18E+00	8.74E-01	1.59E-01	8.73E-01	8.61E-01	5.95E-01	3.19E-01	9.11E-01	8.96E-01	4.52E-01	5.00E-01	1.03E+00	8.14E-01	3.26E-01
SP6730	9.25E-01	2.76E+00	8.45E-01	6.19E-01	8.24E-01	2.69E+00	6.29E-01	0.00E+00	1.47E+00	1.23E+00	6.70E-01	4.81E-01	1.07E+00	1.12E+00	7.69E-01	8.19E-01	1.70E+00	1.22E+00	4.00E-01
SP10635	2.65E-01	8.74E-01	2.46E-01	3.62E-01	5.25E-01	8.32E-01	5.65E-01	1.89E-01	8.22E-01	1.03E+00	1.80E-01	4.52E-01	6.10E-01	4.55E-01	7.57E-01	2.95E-01	1.15E+00	4.53E-01	2.53E-01
SP5381	3.42E-01	5.34E-01	3.27E-01	3.08E-01	3.66E-01	3.86E-01	2.63E-01	1.13E-01	7.67E-01	6.90E-01	4.96E-01	2.79E-01	4.49E-01	9.34E-01	1.73E-01	5.61E-01	7.91E-01	5.02E-01	0.00E+00
SP10084	1.32E+00	1.22E+00	9.01E-01	1.08E+00	9.91E-01	1.08E+00	1.95E+00	1.58E-01	1.40E+00	1.79E+00	5.44E-01	1.57E+00	2.24E+00	2.72E+00	1.15E+00	1.62E+00	2.34E+00	1.42E+00	6.05E-01
SP9251	5.70E-01	8.00E-01	6.50E-01	6.31E-01	6.40E-01	7.17E-01	1.06E+00	1.40E-01	5.87E-01	1.09E+00	4.19E-01	5.78E-01	8.55E-01	9.03E-01	5.33E-01	4.88E-01	9.18E-01	8.87E-01	0.00E+00
SP3016	1.07E+00	1.69E+00	9.11E-01	2.67E+00	1.56E+00	1.55E+00	9.31E-01	2.94E-01	1.72E+00	1.17E+00	6.99E-01	8.79E-01	2.13E+00	2.05E+00	1.09E+00	1.64E+00	1.45E+00	1.15E+00	7.20E-01
SP11045	2.86E-01	6.56E-01	2.31E-01	3.45E-01	4.32E-01	4.11E-01	4.83E-01	0.00E+00	4.35E-01	4.93E-01	4.41E-01	3.17E-01	4.39E-01	5.50E-01	3.78E-01	4.51E-01	4.43E-01	6.37E-01	6.52E-02
SP2826	6.15E-01	9.22E-01	1.80E-01	1.08E+00	2.23E+00	1.09E+00	6.13E-01	0.00E+00	2.39E+00	2.05E+00	5.17E-01	4.81E-01	1.15E+00	7.21E-01	0.00E+00	4.83E-01	1.03E+00	7.07E-01	2.35E-01
SP11171	5.09E-01	9.21E-01	5.71E-01	2.77E+00	2.66E+00	6.23E-01	8.87E-01	3.05E-01	2.33E+00	1.21E+00	6.33E-01	7.80E-01	3.48E+00	6.14E-01	7.80E-01	5.64E-01	1.38E+00	5.93E-01	5.32E-01
SP5784	1.08E+00	1.61E+00	5.08E-01	8.19E-01	8.96E-01	1.56E+00	1.60E+00	2.00E-01	1.06E+00	1.49E+00	3.89E-01	8.47E-01	1.20E+00	1.30E+00	8.53E-01	1.06E+00	9.66E-01	9.88E-01	3.94E-01
SP8564	7.43E-01	1.21E+00	7.87E-01	8.23E-01	9.45E-01	1.20E+00	7.25E-01	1.61E-01	1.24E+00	1.09E+00	5.15E-01	6.70E-01	1.02E+00	2.26E+00	7.81E-01	1.91E+00	9.74E-01	8.17E-01	4.46E-01
SP5844	1.25E+00	1.67E+00	1.11E+00	6.23E-01	8.79E-01	1.68E+00	6.61E-01	1.75E-01	1.98E+00	1.72E+00	8.52E-01	6.51E-01	2.12E+00	2.74E+00	7.52E-01	1.89E+00	2.36E+00	1.23E+00	4.46E-01
SP6519	4.03E-01	1.20E+00	2.93E-01	6.76E-01	5.99E-01	1.44E+00	3.73E-01	2.12E-01	7.37E-01	7.20E-01	3.17E-01	3.10E-01	7.45E-01	6.25E-01	5.23E-01	5.30E-01	8.52E-01	6.03E-01	0.00E+00
SP6766	3.35E-01	1.07E+00	8.76E-01	6.83E-01	5.32E-01	1.23E+00	5.69E-01	2.73E-01	7.13E-01	8.33E-01	4.49E-01	4.77E-01	8.92E-01	7.03E-01	5.55E-01	3.67E-01	1.10E+00	7.71E-01	2.28E-01
SP5448	8.56E-01	2.13E+00	6.73E-01	5.29E-01	7.86E-01	1.96E+00	7.00E-01	2.21E-01	1.84E+00	1.61E+00	5.10E-01	9.08E-01	1.05E+00	1.43E+00	9.32E-01	6.05E-01	1.80E+00	9.93E-01	4.95E-01
SP12049	8.24E-01	1.14E+00	1.97E+00	7.41E+00	8.04E+00	9.05E-01	1.51E+00	2.14E-01	5.88E+00	1.82E+00	7.70E-01	1.47E+00	9.62E+00	1.45E+00	1.05E+00	1.11E+00	3.86E+00	9.88E-01	4.81E-01
SP2714	8.98E-01	1.20E+00	1.63E+00	7.60E+00	5.21E+00	1.28E+00	1.41E+00	3.11E-01	5.10E+00	1.86E+00	4.37E-01	1.19E+00	8.61E+00	1.13E+00	7.67E-01	7.73E-01	2.67E+00	1.05E+00	6.76E-01
SP2801	6.73E-01	1.42E+00	8.05E-01	7.73E-01	1.02E+00	1.33E+00	1.13E+00	1.95E-01	1.80E+00	1.59E+00	5.30E-01	6.51E-01	1.22E+00	1.54E+00	1.17E+00	1.09E+00	1.58E+00	8.52E-01	2.20E-01
SP8891	7.85E-01	9.26E-01	1.16E+00	4.33E+00	3.08E+00	8.17E-01	1.01E+00	0.00E+00	3.06E+00	1.38E+00	4.52E-01	8.59E-01	5.55E+00	8.42E-01	1.06E+00	6.45E-01	1.76E+00	7.24E-01	5.70E-01
SP9481	4.41E-01	8.35E-01	2.20E-01	2.69E-01	6.29E-01	8.83E-01	3.74E-01	0.00E+00	8.31E-01	8.47E-01	2.83E-01	2.87E-01	5.69E-01	7.36E-01	4.20E-01	5.50E-01	8.64E-01	5.24E-01	0.00E+00
SP5808	1.08E+00	1.96E+00	1.25E+00	3.75E+00	2.97E+00	1.99E+00	1.26E+00	3.56E-01	2.45E+00	1.35E+00	7.44E-01	9.30E-01	4.52E+00	2.41E+00	9.06E-01	8.12E-01	3.06E+00	1.86E+00	2.99E-01
SP6429	1.19E+00	1.48E+00	1.07E+00	4.68E+00	2.75E+00	1.97E+00	1.67E+00	5.78E-01	2.99E+00	1.88E+00	8.29E-01	1.01E+00	4.67E+00	1.28E+00	4.71E-01	7.18E-01	1.89E+00	5.86E-01	5.95E-01
SP5017	8.77E-01	4.84E+00	9.85E-01	5.64E-01	6.40E-01	4.62E+00	8.34E-01	0.00E+00	1.14E+00	1.03E+00	5.71E-01	4.34E-01	1.51E+00	8.15E-01	7.41E-01	4.63E-01	2.15E+00	9.99E-01	3.45E-01
SP8229	6.13E-01	1.21E+00	5.06E-01	5.31E-01	6.14E-01	1.34E+00	7.63E-01	0.00E+00	8.20E-01	1.07E+00	2.41E-01	4.74E-01	6.52E-01	6.73E-01	7.73E-01	5.04E-01	7.79E-01	8.20E-01	3.43E-01
SP8157	4.00E-01	8.08E-01	5.41E-01	1.06E+00	6.39E-01	8.28E-01	5.53E-01	0.00E+00	9.73E-01	8.78E-01	3.90E-01	4.02E-01	1.06E+00	8.77E-01	4.15E-01	7.69E-01	8.07E-01	6.89E-01	0.00E+00
SP5279	1.68E+00	2.77E+00	1.37E+00	9.87E-01	1.07E+00	3.39E+00	1.13E+00	1.36E-01	1.31E+00	1.43E+00	4.19E-01	8.06E-01	1.62E+00	2.28E+00	1.05E+00	1.97E+00	1.68E+00	1.27E+00	2.11E-01
SP8660	5.78E-01	1.12E+00	1.47E+00	7.79E+00	3.78E+00	1.11E+00	9.95E-01	3.77E-01	4.36E+00	1.35E+00	7.51E-01	9.00E-01	9.02E+00	1.22E+00	8.57E-01	7.24E-01	2.13E+00	6.49E-01	1.53E-01
SP11878	5.39E-01	1.28E+00	4.80E-01	8.71E-01	8.23E-01	1.46E+00	9.20E-01	0.00E+00	1.27E+00	1.22E+00	4.68E-01	7.27E-01	9.23E-01	1.13E+00	8.09E-01	5.61E-01	1.47E+00	1.21E+00	4.50E-01
SP9433	6.69E-01	1.07E+00	3.23E-01	4.57E-01	3.96E-01	1.04E+00	6.76E-01	0.00E+00	7.31E-01	6.78E-01	2.65E-01	6.63E-01	6.96E-01	8.02E-01	6.55E-01	6.34E-01	8.77E-01	6.90E-01	1.72E-01
SP2881	1.26E+00	3.45E+00	1.04E+00	1.26E+00	9.95E-01	3.62E+00	1.59E+00	4.16E-01	1.49E+00	1.52E+00	8.56E-01	1.49E+00	1.58E+00	1.25E+00	9.67E-01	8.04E-01	2.11E+00	1.33E+00	6.37E-01
SP7378	5.09E-01	9.69E-01	2.99E-01	5.99E-01	8.82E-01	8.03E-01	6.17E-01	0.00E+00	7.53E-01	4.54E-01	3.29E-01	3.61E-01	6.00E-01	6.51E-01	5.11E-01	5.28E-01	6.31E-01	6.82E-01	1.58E-01
SP9816	5.57E-01	9.20E-01	8.67E-01	3.06E+00	3.58E+00	1.25E+00	1.24E+00	2.73E-01	3.03E+00	1.50E+00	6.48E-01	9.59E-01	3.88E+00	6.56E-01	9.77E-01	6.85E-01	1.62E+00	1.42E+00	3.50E-01
SP4265	4.90E-01	9.45E-01	3.94E-01	1.18E+00	1.35E+00	1.15E+00	3.53E-01	0.00E+00	1.04E+00	6.02E-01	5.66E-01	5.97E-01	1.15E+00	8.77E-01	4.19E-01	4.35E-01	8.29E-01	9.14E-01	3.49E-01
SP2793	1.75E+00	2.61E+00	2.90E+00	1.31E+01	9.00E+00	2.90E+00	1.63E+00	8.08E-01	8.21E+00	1.74E+00	1.33E+00	1.31E+00	1.60E+01	1.32E+00	1.02E+00	1.09E+00	4.46E+00	1.25E+00	7.16E-01
SP6825	1.76E+00	3.67E+00	1.88E+00	1.42E+00	1.19E+00	4.11E+00	1.17E+00	0.00E+00	1.74E+00	1.62E+00	8.10E-01	7.23E-01	1.58E+00	2.08E+00	1.06E+00	1.47E+00	2.35E+00	1.67E+00	3.55E-01
SP4523	7.34E-01	1.92E+00	9.86E-01	5.64E-01	6.85E-01	1.85E+00	6.68E-01	1.93E-01	1.11E+00	8.57E-01	4.92E-01	5.24E-01	7.93E-01	6.72E-01	8.47E-01	3.66E-01	1.25E+00	7.87E-01	4.11E-02
SP9930	8.00E-01	1.21E+00	7.61E-01	4.56E+00	4.59E+00	1.19E+00	1.14E+00	1.64E-01	3.89E+00	1.42E+00	3.31E-01	1.16E+00	5.47E+00	7.98E-01	4.36E-01	5.87E-01	1.62E+00	1.23E+00	3.96E-01
SP5820	5.22E-01	2.47E+00	4.11E-01	3.33E-01	4.95E-01	2.37E+00	5.91E-01	0.00E+00	1.27E+00	1.18E+00	4.32E-01	5.51E-01	6.08E-01	1.05E+00	7.97E-01	7.02E-01	7.99E-01	1.08E+00	2.83E-01
SP10470	6.48E-01	7.32E-01	1.11E+00	5.85E+00	4.06E+00	6.46E-01	1.47E+00	1.76E-01	3.86E+00	1.47E+00	3.81E-01	9.87E-01	7.09E+00	6.86E-01	9.65E-01	2.81E-02	1.93E+00	7.47E-01	5.46E-01
SP9648	9.04E-01	1.42E+00	1.03E+00	5.08E+00	4.29E+00	1.68E+00	1.31E+00	8.47E-01	3.97E+00	1.61E+00	2.37E+00	1.14E+00	6.72E+00	6.04E-01	1.39E+00	7.99E-01	2.57E+00	8.80E-01	1.65E+00
SP4535	2.82E-01	5.94E-01	5.47E-01	5.04E-01	6.71E-01	6.50E-01	6.54E-01	0.00E+00	9.42E-01	1.05E+00	2.38E-01	4.51E-01	7.85E-01	8.19E-01	5.16E-01	5.02E-01	7.89E-01	7.42E-01	2.38E-01
SP11808	8.72E-01	1.56E+00	8.21E-01	1.98E-01	6.40E-01	1.41E+00	7.01E-01	3.40E-01	1.07E+00	1.04E+00	7.29E-01	4.68E-01	9.37E-01	9.46E-01	5.66E-01	7.44E-01	1.19E+00	8.30E-01	3.81E-01
SP96163	7.25E-01	1.06E+00	1.53E+00	4.90E+00	4.41E+00	1.12E+00	8.87E-01	1.84E-01	3.04E+00	1.46E+00	4.09E-01	8.95E-01	6.17E+00	6.09E-01	3.89E-01	4.15E-01	2.25E+00	1.25E+00	2.06E-01
SP11948	4.26E-01	1.73E+00	1.60E+00	5.47E+00	5.41E+00	1.99E+00	6.86E-01	0.00E+00	4.95E+00	1.43E+00	4.78E-01	7.02E-01	7.04E+00	3.09E-01	7.97E-01	8.78E-01	2.83E+00	1.07E+00	3.26E-01
SP4557	4.87E-01	1.33E+00	6.66E-01	6.81E-01	8.05E-01	1.42E+00	6.99E-01	1.68E-01	8.31E-01	7.81E-01	4.15E-01	4.64E-01	8.68E-01	9.72E-01	7.48E-01	8.63E-01	1.09E+00	1.27E+00	3.78E-01
SP96147	5.52E-01	1.13E+00	5.96E-01	5.19E-01	5.43E-01	1.10E+00	1.08E+00	2.70E-01	9.91E-01	1.23E+00	4.60E-01	6.40E-01	9.03E-01	9.60E-01	1.08E+00	6.16E-01	8.76E-01	6.27E-01	0.00E+00
SP10150	1.17E+00	1.72E+00	1.16E+00	5.95E-01	5.84E-01	1.63E+00	8.10E-01	0.00E+00	1.16E+00	8.44E-01	5.76E-01	6.29E-01	1.01E+00	1.51E+00	6.99E-01	1.08E+00	1.36E+00	7.32E-01	3.01E-01
SP4472	6.80E-01	1.25E+00	1.00E+00	5.07E+00	4.38E+00	1.04E+00	6.52E-01	2.57E-01	3.80E+00	1.54E+00	4.20E-01	8.39E-01	6.55E+00	7.30E-01	7.61E-01	6.41E-01	1.68E+00	1.01E+00	4.12E-01
SP6813	7.56E-01	1.33E+00	1.04E+00	7.44E-01	8.30E-01	1.10E+00	6.62E-01	1.37E-01	1.25E+00	9.78E-01	6.51E-01	7.70E-01	1.06E+00	1.49E+00	8.05E-01	1.14E+00	1.23E+00	1.28E+00	4.27E-01
SP96511	1.06E+00	1.04E+00	2.28E+00	1.05E+01	5.53E+00	1.33E+00	1.83E+00	4.54E-01	6.04E+00	1.24E+00	8.22E-01	1.36E+00	1.23E+01	1.20E+00	1.13E+00	7.97E-01	3.49E+00	1.68E+00	5.77E-01
SP5636	7.10E-01	1.41E+00	6.24E-01	4.98E-01	5.33E-01	1.44E+00	5.56E-01	0.00E+00	8.23E-01	7.15E-01	3.92E-01	2.54E-01	9.12E-01	8.51E-01	4.26E-01	6.38E-01	8.04E-01	5.95E-01	2.93E-01
SP5559	1.16E+00	1.40E+00	8.61E-01	1.48E+00	2.21E+00	1.32E+00	8.01E-01	2.19E-01	3.42E+00	3.65E+00	7.16E-01	1.62E+00	2.57E+00	5.00E+00	1.05E+00	4.90E+00	2.26E+00	8.44E-01	5.03E-01
SP3631	3.92E-01	1.15E+00	6.30E-01	3.27E-01	8.03E-01	9.73E-01	7.51E-01	1.74E-01	1.21E+00	1.08E+00	4.45E-01	1.15E+00	7.83E-01	7.92E-01	7.98E-01	7.09E-01	1.27E+00	7.59E-01	3.40E-01
SP5473	1.06E+00	1.65E+00	1.02E+00	8.70E-01	1.10E+00	2.01E+00	9.00E-01	1.33E-01	1.33E+00	1.26E+00	7.38E-01	7.90E-01	1.55E+00	1.18E+00	8.24E-01	7.58E-01	1.24E+00	1.13E+00	4.28E-01
SP8394	6.59E-01	1.21E+00	6.01E-01	4.08E-01	6.11E-01	1.30E+00	5.19E-01	1.45E-01	1.35E+00	1.33E+00	5.69E-01	6.05E-01	8.33E-01	1.12E+00	7.69E-01	8.91E-01	1.60E+00	9.67E-01	2.98E-01
SP6115	5.06E-01	1.36E+00	7.36E-01	4.67E-01	4.90E-01	1.49E+00	1.06E+00	2.20E-01	7.77E-01	9.36E-01	5.76E-01	4.37E-01	1.07E+00	8.43E-01	4.69E-01	2.15E-01	1.36E+00	1.07E+00	2.69E-01
SP7291	7.21E-01	1.49E+00	7.50E-01	5.26E-01	6.84E-01	1.28E+00	6.81E-01	2.95E-01	9.38E-01	9.44E-01	1.78E-01	1.40E-01	6.49E-01	1.16E+00	4.33E-01	9.22E-01	7.98E-01	6.89E-01	5.27E-01
SP2997	4.24E-01	1.14E+00	4.81E-01	5.25E-01	7.10E-01	1.06E+00	5.75E-01	2.96E-01	5.35E-01	7.45E-01	6.33E-01	6.83E-01	8.63E-01	8.18E-01	3.06E-01	7.63E-01	5.44E-01	9.48E-01	3.00E-02
SP8831	1.44E+00	2.02E+00	3.01E+00	1.95E+01	9.06E+00	2.02E+00	1.72E+00	6.95E-01	1.16E+01	1.69E+00	1.22E+00	1.15E+00	2.19E+01	1.46E+00	1.58E+00	9.32E-01	4.96E+00	1.84E+00	1.03E+00
SP2731	5.37E-01	9.36E-01	3.75E-01	4.59E-01	5.76E-01	9.08E-01	3.89E-01	0.00E+00	6.72E-01	5.49E-01	3.94E-01	4.94E-01	5.83E-01	6.70E-01	3.73E-01	5.45E-01	7.01E-01	7.02E-01	1.57E-01
SP6223	7.21E-01	1.81E+00	4.83E-01	2.18E+00	2.39E+00	2.03E+00	1.22E+00	0.00E+00	2.52E+00	1.87E+00	7.73E-01	9.74E-01	2.83E+00	8.90E-01	8.67E-01	8.47E-01	2.59E+00	7.55E-01	5.82E-01
SP7171	6.32E-01	1.66E+00	4.34E-01	6.21E-01	6.12E-01	1.62E+00	8.44E-01	1.16E-01	1.14E+00	1.40E+00	3.22E-01	6.02E-01	8.45E-01	1.05E+00	1.03E+00	9.27E-01	1.39E+00	8.23E-01	2.92E-01
SP10563	5.75E-01	1.89E+00	5.94E-01	6.60E-01	6.90E-01	1.52E+00	6.16E-01	0.00E+00	1.31E+00	1.14E+00	3.21E-01	5.92E-01	1.02E+00	8.18E-01	8.36E-01	6.19E-01	1.51E+00	4.79E-01	1.97E-01
SP8987	1.05E+00	2.09E+00	1.72E+00	8.41E+00	5.02E+00	2.50E+00	1.32E+00	1.59E-01	5.00E+00	2.52E+00	7.65E-01	1.13E+00	1.00E+01	1.62E+00	1.13E+00	7.45E-01	2.81E+00	3.13E-01	5.53E-01
SP5980	9.23E-01	6.57E-01	1.51E+00	5.82E+00	6.37E+00	1.05E+00	1.59E+00	3.89E-01	4.92E+00	1.19E+00	5.32E-01	1.48E+00	7.84E+00	8.46E-01	1.22E+00	6.85E-01	3.09E+00	1.05E+00	7.09E-01
SP12186	8.63E-01	1.31E+00	7.86E-01	4.13E-01	5.42E-01	1.42E+00	5.62E-01	1.45E-01	7.79E-01	9.34E-01	2.13E-01	6.18E-01	8.09E-01	1.02E+00	6.02E-01	8.03E-01	6.88E-01	8.43E-01	1.87E-01
SP10944	9.67E-01	1.97E+00	5.97E-01	8.41E-01	9.84E-01	1.88E+00	1.18E+00	2.85E-01	2.16E+00	1.84E+00	4.68E-01	9.23E-01	1.05E+00	1.50E+00	7.69E-01	1.16E+00	1.35E+00	5.37E-01	2.83E-01
SP2766	6.99E-01	1.21E+00	1.04E+00	4.72E+00	4.06E+00	1.13E+00	1.22E+00	2.95E-01	3.49E+00	7.03E-01	4.94E-01	1.19E+00	5.85E+00	3.40E-01	1.00E+00	7.67E-01	1.90E+00	3.56E-01	5.18E-01
SP6673	1.25E+00	2.20E+00	3.34E+00	1.79E+01	9.15E+00	2.62E+00	2.33E+00	1.36E+00	1.08E+01	3.18E+00	1.53E+00	1.99E+00	2.16E+01	1.97E+00	1.68E+00	1.24E+00	4.74E+00	3.10E+00	6.75E-01
SP117698	5.46E-01	1.04E+00	4.98E-01	4.61E-01	7.05E-01	1.01E+00	5.86E-01	1.11E-01	7.34E-01	8.53E-01	7.52E-02	5.08E-01	5.52E-01	7.39E-01	5.50E-01	5.57E-01	5.81E-01	5.29E-01	1.86E-01
SP124201	5.20E-01	7.26E-01	5.11E-01	5.70E-01	1.30E+00	6.18E-01	1.18E+00	0.00E+00	3.93E+00	3.49E+00	7.82E-02	8.45E-01	9.22E-01	3.63E-01	9.48E-01	8.32E-01	1.06E+00	5.22E-01	0.00E+00
